statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0056653-000001,ACC0056653,2022-12-01 06:56:33,2022-12-01,Groceries via pos,202212472049538,-589.23,transactional,False,,0,,MTX202212000031731
BST-ACC0056653-000002,ACC0056653,2022-12-01 11:12:04,2022-12-01,Utilities via mobile banking app,202212998547802,-787.61,transactional,False,,0,,MTX202212000031732
BST-ACC0056653-000003,ACC0056653,2022-12-02 08:46:55,2022-12-02,Utilities via mobile_banking_app,202212584670214,-569.36,transactional,False,,0,,MTX202212000031733
BST-ACC0056653-000004,ACC0056653,2022-12-02 12:46:20,2022-12-02,Retail via mobile banking app,202212368444375,-467.41,transactional,False,,0,,MTX202212000031734
BST-ACC0056653-000005,ACC0056653,2022-12-02 20:40:40,2022-12-02,Entertainment via mobile banking app,202212736289178,-345.85,transactional,False,,0,,MTX202212000031735
BST-ACC0056653-000006,ACC0056653,2022-12-03 10:38:33,2022-12-03,Restaurants via contactless,202212381578545,-453.76,transactional,False,,0,,MTX202212000031736
BST-ACC0056653-000007,ACC0056653,2022-12-05 07:50:27,2022-12-05,Transport via pos,202212770815553,-154.6,transactional,False,,0,,MTX202212000031737
BST-ACC0056653-000008,ACC0056653,2022-12-05 08:05:41,2022-12-05,Airtime via mobile_banking_app,202212399643235,-81.59,transactional,False,,0,,MTX202212000031738
BST-ACC0056653-000009,ACC0056653,2022-12-05 12:53:56,2022-12-05,Restaurants via pos,202212474681187,-189.31,transactional,False,,0,,MTX202212000031739
BST-ACC0056653-000010,ACC0056653,2022-12-05 18:48:50,2022-12-05,Alcohol via atm,202212134552881,-269.18,transactional,False,,0,,MTX202212000031741
BST-ACC0056653-000011,ACC0056653,2022-12-05 20:37:51,2022-12-05,Entertainment via mobile_banking_app,202212678372777,-333.05,transactional,False,,0,,MTX202212000031740
BST-ACC0056653-000012,ACC0056653,2022-12-05 21:02:58,2022-12-05,Transfer via mobile_banking_app,202212671821239,-336.85,transactional,False,,0,,MTX202212000031742
BST-ACC0056653-000013,ACC0056653,2022-12-05 21:40:53,2022-12-05,Transfer via ussd,202212736062641,-1073.86,transactional,False,,0,,MTX202212000031743
BST-ACC0056653-000014,ACC0056653,2022-12-06 05:51:47,2022-12-06,Transfer via mobile_banking_app,202212673929364,-1551.35,transactional,False,,0,,MTX202212000031744
BST-ACC0056653-000015,ACC0056653,2022-12-06 21:47:09,2022-12-06,Utilities via mobile_banking_app,202212393289242,-1087.81,transactional,False,,0,,MTX202212000031745
BST-ACC0056653-000016,ACC0056653,2022-12-08 05:42:01,2022-12-08,Retail via mobile_banking_app,202212536707771,-2006.23,transactional,False,,0,,MTX202212000031746
BST-ACC0056653-000017,ACC0056653,2022-12-08 11:12:32,2022-12-08,Utilities via mobile banking app,202212871677926,-775.38,transactional,False,,0,,MTX202212000031747
BST-ACC0056653-000018,ACC0056653,2022-12-09 06:30:54,2022-12-09,Groceries via pos,202212126707478,-506.36,transactional,False,,0,,MTX202212000031748
BST-ACC0056653-000019,ACC0056653,2022-12-09 07:14:16,2022-12-09,Fuel via contactless,202212736455153,-399.02,transactional,False,,0,,MTX202212000031749
BST-ACC0056653-000020,ACC0056653,2022-12-09 18:01:32,2022-12-09,Retail via pos,202212557839589,-285.01,transactional,False,,0,,MTX202212000031750
BST-ACC0056653-000021,ACC0056653,2022-12-10 16:44:37,2022-12-10,Restaurants via pos,202212476141914,-215.79,transactional,False,,0,,MTX202212000031751
BST-ACC0056653-000022,ACC0056653,2022-12-12 06:04:12,2022-12-12,Airtime via mobile_banking_app,202212679727692,-72.43,transactional,False,,0,,MTX202212000031752
BST-ACC0056653-000023,ACC0056653,2022-12-12 07:07:30,2022-12-12,Fuel via contactless,202212701717087,-343.24,transactional,False,,0,,MTX202212000031754
BST-ACC0056653-000024,ACC0056653,2022-12-12 07:26:57,2022-12-12,Fuel via mobile_banking_app,202212939425045,-783.67,transactional,False,,0,,MTX202212000031753
BST-ACC0056653-000025,ACC0056653,2022-12-12 10:27:12,2022-12-12,Utilities via mobile banking app,202212224032471,-2341.49,transactional,False,,0,,MTX202212000031756
BST-ACC0056653-000026,ACC0056653,2022-12-12 11:30:09,2022-12-12,Utilities via online banking,202212173944540,-990.31,transactional,False,,0,,MTX202212000031755
BST-ACC0056653-000027,ACC0056653,2022-12-12 12:32:51,2022-12-12,Retail via pos,202212579425511,-782.72,transactional,False,,0,,MTX202212000031758
BST-ACC0056653-000028,ACC0056653,2022-12-12 12:48:49,2022-12-12,Groceries via mobile banking app,202212769109553,-483.24,transactional,False,,0,,MTX202212000031757
BST-ACC0056653-000029,ACC0056653,2022-12-12 21:26:42,2022-12-12,Utilities via mobile_banking_app,202212165851071,-704.76,transactional,False,,0,,MTX202212000031759
BST-ACC0056653-000030,ACC0056653,2022-12-13 06:18:55,2022-12-13,Transport via mobile_banking_app,202212717060294,-345.22,transactional,False,,0,,MTX202212000031760
BST-ACC0056653-000031,ACC0056653,2022-12-13 08:35:52,2022-12-13,Transfer via mobile banking app,202212526355128,1113.1,transactional,False,,0,,MTX202212000031761
BST-ACC0056653-000032,ACC0056653,2022-12-14 05:00:29,2022-12-14,Alcohol via mobile banking app,202212459332646,-148.21,transactional,False,,0,,MTX202212000031762
BST-ACC0056653-000033,ACC0056653,2022-12-14 18:06:25,2022-12-14,Entertainment via mobile banking app,202212619209858,-310.06,transactional,False,,0,,MTX202212000031763
BST-ACC0056653-000034,ACC0056653,2022-12-14 21:51:22,2022-12-14,Utilities via ussd,202212108802653,-1520.42,transactional,False,,0,,MTX202212000031765
BST-ACC0056653-000035,ACC0056653,2022-12-15 05:10:28,2022-12-15,Utilities via mobile_banking_app,202212544922831,-646.89,transactional,False,,0,,MTX202212000031766
BST-ACC0056653-000036,ACC0056653,2022-12-15 07:03:51,2022-12-15,Fuel via contactless,202212303507497,-351.62,transactional,False,,0,,MTX202212000031767
BST-ACC0056653-000037,ACC0056653,2022-12-15 11:56:29,2022-12-15,Transfer via mobile_banking_app,202212678130302,-1327.02,transactional,False,,0,,MTX202212000031769
BST-ACC0056653-000038,ACC0056653,2022-12-15 12:41:40,2022-12-15,Retail via mobile banking app,202212417795423,-734.08,transactional,False,,0,,MTX202212000031770
BST-ACC0056653-000039,ACC0056653,2022-12-15 19:41:30,2022-12-15,Alcohol via contactless,202212624297770,-124.63,transactional,False,,0,,MTX202212000031764
BST-ACC0056653-000040,ACC0056653,2022-12-16 05:10:23,2022-12-16,Transfer via mobile_banking_app,202212769025042,-838.15,transactional,False,,0,,MTX202212000031771
BST-ACC0056653-000041,ACC0056653,2022-12-16 19:03:11,2022-12-16,Restaurants via contactless,202212131671383,-493.45,transactional,False,,0,,MTX202212000031772
BST-ACC0056653-000042,ACC0056653,2022-12-16 19:47:29,2022-12-16,Entertainment via atm,202212802373496,-202.14,transactional,False,,0,,MTX202212000031773
BST-ACC0056653-000043,ACC0056653,2022-12-16 20:10:51,2022-12-16,Alcohol via pos,202212764121662,-171.1,transactional,False,,0,,MTX202212000031774
BST-ACC0056653-000044,ACC0056653,2022-12-16 20:35:10,2022-12-16,Alcohol via atm,202212958057122,-188.32,transactional,False,,0,,MTX202212000031775
BST-ACC0056653-000045,ACC0056653,2022-12-18 18:17:33,2022-12-18,Entertainment via contactless,202212342476525,-153.47,transactional,False,,0,,MTX202212000031776
BST-ACC0056653-000046,ACC0056653,2022-12-19 18:50:26,2022-12-19,Groceries via pos,202212905641462,-673.3,transactional,False,,0,,MTX202212000031777
BST-ACC0056653-000047,ACC0056653,2022-12-19 22:10:40,2022-12-19,Transfer via mobile_banking_app,202212123675817,-1843.29,transactional,False,,0,,MTX202212000031778
BST-ACC0056653-000048,ACC0056653,2022-12-20 05:09:48,2022-12-20,Alcohol via mobile_banking_app,202212579325171,-191.24,transactional,False,,0,,MTX202212000031779
BST-ACC0056653-000049,ACC0056653,2022-12-20 09:14:48,2022-12-20,Utilities via mobile_banking_app,202212606699180,-765.9,transactional,False,,0,,MTX202212000031780
BST-ACC0056653-000050,ACC0056653,2022-12-20 20:25:05,2022-12-20,Entertainment via mobile banking app,202212904826219,-272.22,transactional,False,,0,,MTX202212000031781
BST-ACC0056653-000051,ACC0056653,2022-12-21 12:20:00,2022-12-21,Groceries via atm,202212989329906,-539.7,transactional,False,,0,,MTX202212000031782
BST-ACC0056653-000052,ACC0056653,2022-12-22 05:41:19,2022-12-22,Clothing via mobile banking app,202212703784628,-652.74,transactional,False,,0,,MTX202212000031783
BST-ACC0056653-000053,ACC0056653,2022-12-22 07:22:03,2022-12-22,Transport via contactless,202212343739343,-117.46,transactional,False,,0,,MTX202212000031784
BST-ACC0056653-000054,ACC0056653,2022-12-22 18:47:26,2022-12-22,Retail via contactless,202212843065500,-229.88,transactional,False,,0,,MTX202212000031785
BST-ACC0056653-000055,ACC0056653,2022-12-22 21:36:28,2022-12-22,Transfer via online banking,202212417929920,-982.81,transactional,False,,0,,MTX202212000031786
BST-ACC0056653-000056,ACC0056653,2022-12-22 22:04:21,2022-12-22,Utilities via mobile banking app,202212849827654,-734.92,transactional,False,,0,,MTX202212000031787
BST-ACC0056653-000057,ACC0056653,2022-12-23 09:19:09,2022-12-23,Utilities via online_banking,202212757549601,-1067.16,transactional,False,,0,,MTX202212000031788
BST-ACC0056653-000058,ACC0056653,2022-12-23 19:37:29,2022-12-23,Restaurants via online banking,202212694482248,-212.0,transactional,False,,0,,MTX202212000031789
BST-ACC0056653-000059,ACC0056653,2022-12-23 19:54:32,2022-12-23,Entertainment via ewallet,202212825111036,-295.71,transactional,False,,0,,MTX202212000031790
BST-ACC0056653-000060,ACC0056653,2022-12-23 22:13:34,2022-12-23,Transfer via online_banking,202212647475788,-1062.12,transactional,False,,0,,MTX202212000031791
BST-ACC0056653-000061,ACC0056653,2022-12-24 16:15:46,2022-12-24,Alcohol via mobile_banking_app,202212951479480,-307.93,transactional,False,,0,,MTX202212000031792
BST-ACC0056653-000081,ACC0056653,2022-12-25 12:46:00,2022-12-25,Bank_Charge,FEE-202212-64796,-21.41,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056653-000082,ACC0056653,2022-12-25 12:46:00,2022-12-25,Withholding_Tax,FEE-202212-84628,-4.84,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056653-000083,ACC0056653,2022-12-25 12:46:00,2022-12-25,Cash Deposit Fee,FEE-202212-32224,-137.22,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056653-000062,ACC0056653,2022-12-25 15:04:22,2022-12-25,Retail via atm,202212300705459,-782.24,transactional,False,,0,,MTX202212000031794
BST-ACC0056653-000063,ACC0056653,2022-12-25 16:44:13,2022-12-25,Retail via pos,202212865912299,-735.68,transactional,False,,0,,MTX202212000031793
BST-ACC0056653-000064,ACC0056653,2022-12-26 09:04:38,2022-12-26,Airtime via online banking,202212299296280,-68.91,transactional,False,,0,,MTX202212000031795
BST-ACC0056653-000065,ACC0056653,2022-12-26 10:43:24,2022-12-26,Airtime via mobile banking app,202212402416776,-95.18,transactional,False,,0,,MTX202212000031796
BST-ACC0056653-000066,ACC0056653,2022-12-26 22:16:37,2022-12-26,Utilities via online banking,202212682351929,-964.12,transactional,True,amount_mismatch,0,,MTX202212000031797
BST-ACC0056653-000067,ACC0056653,2022-12-27 13:17:28,2022-12-27,Groceries via atm,202212486339355,-647.31,transactional,False,,0,,MTX202212000031798
BST-ACC0056653-000068,ACC0056653,2022-12-28 06:14:09,2022-12-28,Transport via mobile banking app,202212754236604,-120.31,transactional,False,,0,,MTX202212000031799
BST-ACC0056653-000069,ACC0056653,2022-12-28 19:12:36,2022-12-28,Alcohol via atm,202212838378906,-256.97,transactional,False,,0,,MTX202212000031800
BST-ACC0056653-000070,ACC0056653,2022-12-28 19:12:47,2022-12-28,Groceries via pos,202212220991126,-639.39,transactional,False,,0,,MTX202212000031801
BST-ACC0056653-000071,ACC0056653,2022-12-29 05:46:49,2022-12-29,Restaurants via mobile banking app,202212493409120,-339.22,transactional,False,,0,,MTX202212000031802
BST-ACC0056653-000072,ACC0056653,2022-12-29 06:58:39,2022-12-29,Groceries via pos,202212871906605,-799.04,transactional,False,,0,,MTX202212000031803
BST-ACC0056653-000073,ACC0056653,2022-12-29 13:02:43,2022-12-29,Retail via mobile banking app,202212361864400,-208.27,transactional,False,,0,,MTX202212000031804
BST-ACC0056653-000074,ACC0056653,2022-12-30 05:38:59,2022-12-30,Retail via mobile_banking_app,202212324823922,-581.43,transactional,False,,0,,MTX202212000031805
BST-ACC0056653-000075,ACC0056653,2022-12-30 09:02:02,2022-12-30,Transfer via mobile banking app,202212241843264,-3353.35,transactional,False,,0,,MTX202212000031806
BST-ACC0056653-000076,ACC0056653,2022-12-30 09:36:41,2022-12-30,Utilities via online_banking,202212943055132,-1081.8,transactional,False,,0,,MTX202212000031807
BST-ACC0056653-000077,ACC0056653,2022-12-31 10:06:57,2022-12-31,Retail via contactless,202212544107198,-422.87,transactional,False,,0,,MTX202212000031809
BST-ACC0056653-000078,ACC0056653,2022-12-31 10:42:37,2022-12-31,Restaurants via ewallet,202212751284409,-273.91,transactional,False,,0,,MTX202212000031808
BST-ACC0056653-000079,ACC0056653,2022-12-31 12:58:07,2022-12-31,Restaurants via ewallet,202212305602140,-343.0,transactional,False,,0,,MTX202212000031810
BST-ACC0056653-000080,ACC0056653,2022-12-31 15:07:58,2022-12-31,Entertainment via pos,202212369893026,-150.25,transactional,False,,0,,MTX202212000031811
BST-ACC0056653-000084,ACC0056653,2023-01-25 10:38:00,2023-01-25,Bank Charge,FEE-202301-95209,-27.29,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056653-000085,ACC0056653,2023-02-25 14:30:00,2023-02-25,Withholding_Tax,FEE-202302-60974,-12.96,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056653-000086,ACC0056653,2023-02-25 14:30:00,2023-02-25,Bank Charge,FEE-202302-65675,-86.06,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056653-000087,ACC0056653,2023-02-25 14:30:00,2023-02-25,Cash Deposit Fee,FEE-202302-54697,-72.97,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
