statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0056529-000001,ACC0056529,2022-12-01 08:16:56,2022-12-01,Airtime via ussd,202212302041018,-67.61,transactional,False,,0,,MTX202212000022574
BST-ACC0056529-000002,ACC0056529,2022-12-01 18:39:25,2022-12-01,Entertainment via atm,202212507606439,-175.03,transactional,False,,0,,MTX202212000022575
BST-ACC0056529-000003,ACC0056529,2022-12-02 13:22:33,2022-12-02,Airtime via atm,202212912610541,-20.1,transactional,False,,0,,MTX202212000022576
BST-ACC0056529-000004,ACC0056529,2022-12-02 20:17:13,2022-12-02,Utilities via mobile banking app,202212843348360,-1157.83,transactional,False,,0,,MTX202212000022578
BST-ACC0056529-000008,ACC0056529,2022-12-04 08:23:48,2022-12-04,Airtime via ussd,202212716588780,-54.56,transactional,False,,0,,MTX202212000022581
BST-ACC0056529-000009,ACC0056529,2022-12-04 09:43:05,2022-12-04,Airtime via ussd,202212999882410,-66.61,transactional,False,,0,,MTX202212000022582
BST-ACC0056529-000005,ACC0056529,2022-12-05 05:17:39,2022-12-05,Transport via ussd,202212136328245,-94.34,transactional,True,source_system_lag,2,2022-12-05,MTX202212000022577
BST-ACC0056529-000006,ACC0056529,2022-12-05 11:59:53,2022-12-05,Utilities via pos,202212133703664,-427.61,transactional,True,source_system_lag,2,2022-12-05,MTX202212000022579
BST-ACC0056529-000007,ACC0056529,2022-12-05 18:41:10,2022-12-05,Alcohol via ussd,202212942249738,-137.24,transactional,True,source_system_lag,2,2022-12-05,MTX202212000022580
BST-ACC0056529-000010,ACC0056529,2022-12-06 08:30:20,2022-12-06,Airtime via mobile banking app,202212549159489,-25.45,transactional,True,source_system_lag,1,2022-12-06,MTX202212000022583
BST-ACC0056529-000011,ACC0056529,2022-12-06 09:34:07,2022-12-06,Airtime via mobile_banking_app,202212615089309,-79.6,transactional,True,source_system_lag,1,2022-12-06,MTX202212000022584
BST-ACC0056529-000012,ACC0056529,2022-12-06 19:08:23,2022-12-06,Groceries via mobile_banking_app,202212298855167,-500.18,transactional,True,source_system_lag,1,2022-12-06,MTX202212000022585
BST-ACC0056529-000013,ACC0056529,2022-12-06 21:30:33,2022-12-06,Airtime via ussd,202212779379609,-18.49,transactional,True,source_system_lag,1,2022-12-06,MTX202212000022586
BST-ACC0056529-000014,ACC0056529,2022-12-07 07:39:00,2022-12-07,Clothing via ussd,202212198974819,-346.93,transactional,False,,0,,MTX202212000022587
BST-ACC0056529-000015,ACC0056529,2022-12-07 18:28:58,2022-12-07,Alcohol via atm,202212635077694,-201.8,transactional,False,,0,,MTX202212000022588
BST-ACC0056529-000016,ACC0056529,2022-12-07 18:51:13,2022-12-07,Groceries via atm,202212529297443,-375.73,transactional,False,,0,,MTX202212000022589
BST-ACC0056529-000017,ACC0056529,2022-12-08 08:21:35,2022-12-08,Airtime via mobile_banking_app,202212680600952,-83.03,transactional,False,,0,,MTX202212000022590
BST-ACC0056529-000018,ACC0056529,2022-12-09 07:36:04,2022-12-09,Groceries via ussd,202212927520436,-190.97,transactional,False,,0,,MTX202212000022591
