statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0056502-000001,ACC0056502,2022-12-01 05:31:43,2022-12-01,Entertainment via mobile banking app,202212983243036,-139.72,transactional,False,,0,,MTX202212000001237
BST-ACC0056502-000002,ACC0056502,2022-12-01 08:00:15,2022-12-01,Airtime via mobile banking app,202212219596269,-52.65,transactional,False,,0,,MTX202212000001239
BST-ACC0056502-000003,ACC0056502,2022-12-01 12:14:48,2022-12-01,Retail via mobile_banking_app,202212666198359,-260.49,transactional,False,,0,,MTX202212000001240
BST-ACC0056502-000004,ACC0056502,2022-12-01 20:59:35,2022-12-01,Restaurants via pos,202212428846227,-193.21,transactional,False,,0,,MTX202212000001241
BST-ACC0056502-000005,ACC0056502,2022-12-02 07:54:24,2022-12-02,Fuel via mobile_banking_app,202212462287958,-156.46,transactional,False,,0,,MTX202212000001242
BST-ACC0056502-000006,ACC0056502,2022-12-02 12:09:58,2022-12-02,Groceries via mobile banking app,202212623971316,-277.07,transactional,False,,0,,MTX202212000001243
BST-ACC0056502-000008,ACC0056502,2022-12-02 22:44:58,2022-12-02,Utilities via ussd,202212626461044,-151.07,transactional,False,,0,,MTX202212000001245
BST-ACC0056502-000009,ACC0056502,2022-12-03 11:00:35,2022-12-03,Restaurants via pos,202212847748972,-83.5,transactional,False,,0,,MTX202212000001246
BST-ACC0056502-000010,ACC0056502,2022-12-03 15:16:51,2022-12-03,Restaurants via ewallet,202212230106536,-51.97,transactional,False,,0,,MTX202212000001248
BST-ACC0056502-000011,ACC0056502,2022-12-03 18:27:48,2022-12-03,Restaurants via atm,202212240840548,-10.0,transactional,False,,0,,MTX202212000001247
BST-ACC0056502-000007,ACC0056502,2022-12-03 19:38:42,2022-12-03,Restaurants via mobile banking app,202212199615104,-208.37,transactional,True,timing_difference,0,2022-12-03,MTX202212000001244
BST-ACC0056502-000012,ACC0056502,2022-12-04 12:07:59,2022-12-04,Fuel via mobile_banking_app,202212361202780,-513.67,transactional,False,,0,,MTX202212000001249
BST-ACC0056502-000013,ACC0056502,2022-12-05 07:04:37,2022-12-05,Fuel via mobile banking app,202212865611141,-455.93,transactional,False,,0,,MTX202212000001250
BST-ACC0056502-000014,ACC0056502,2022-12-05 12:32:11,2022-12-05,Groceries via pos,202212790020653,-650.08,transactional,False,,0,,MTX202212000001252
BST-ACC0056502-000015,ACC0056502,2022-12-05 12:37:19,2022-12-05,Retail via contactless,202212994804754,-358.54,transactional,False,,0,,MTX202212000001251
BST-ACC0056502-000016,ACC0056502,2022-12-05 20:38:02,2022-12-05,Alcohol via mobile banking app,202212130605377,-149.61,transactional,False,,0,,MTX202212000001253
BST-ACC0056502-000017,ACC0056502,2022-12-06 05:39:54,2022-12-06,Retail via mobile banking app,202212150316533,-362.6,transactional,False,,0,,MTX202212000001254
BST-ACC0056502-000018,ACC0056502,2022-12-06 08:54:18,2022-12-06,Airtime via mobile banking app,202212920592860,-70.94,transactional,False,,0,,MTX202212000001255
BST-ACC0056502-000019,ACC0056502,2022-12-07 11:09:21,2022-12-07,Transfer via mobile banking app,202212537069540,686.39,transactional,False,,0,,MTX202212000001256
BST-ACC0056502-000020,ACC0056502,2022-12-07 12:19:06,2022-12-07,Retail via contactless,202212596335921,-72.04,transactional,False,,0,,MTX202212000001257
BST-ACC0056502-000021,ACC0056502,2022-12-08 12:19:54,2022-12-08,Groceries via pos,202212779291026,-10.0,transactional,False,,0,,MTX202212000001258
BST-ACC0056502-000022,ACC0056502,2022-12-08 13:03:30,2022-12-08,Restaurants via atm,202212291167412,-157.13,transactional,False,,0,,MTX202212000001259
BST-ACC0056502-000023,ACC0056502,2022-12-09 06:07:30,2022-12-09,Transfer via mobile banking app,202212717026894,-668.59,transactional,False,,0,,MTX202212000001260
BST-ACC0056502-000024,ACC0056502,2022-12-09 07:20:47,2022-12-09,Fuel via pos,202212121175917,-414.43,transactional,False,,0,,MTX202212000001261
BST-ACC0056502-000025,ACC0056502,2022-12-09 20:44:03,2022-12-09,Groceries via atm,202212892376795,-435.67,transactional,False,,0,,MTX202212000001262
BST-ACC0056502-000026,ACC0056502,2022-12-09 21:31:35,2022-12-09,Utilities via mobile banking app,202212817224530,-807.7,transactional,False,,0,,MTX202212000001263
BST-ACC0056502-000027,ACC0056502,2022-12-09 21:48:52,2022-12-09,Airtime via online_banking,202212698547480,-26.46,transactional,False,,0,,MTX202212000001264
BST-ACC0056502-000028,ACC0056502,2022-12-10 10:52:43,2022-12-10,Clothing via pos,202212267572226,-374.59,transactional,False,,0,,MTX202212000001265
BST-ACC0056502-000029,ACC0056502,2022-12-10 16:00:26,2022-12-10,Retail via mobile_banking_app,202212830011169,-297.71,transactional,False,,0,,MTX202212000001266
BST-ACC0056502-000031,ACC0056502,2022-12-12 06:00:04,2022-12-12,Clothing via mobile banking app,202212615858805,-724.52,transactional,False,,0,,MTX202212000001268
BST-ACC0056502-000032,ACC0056502,2022-12-12 06:58:25,2022-12-12,Groceries via contactless,202212880508432,-180.74,transactional,False,,0,,MTX202212000001269
BST-ACC0056502-000033,ACC0056502,2022-12-13 07:30:37,2022-12-13,Transport via mobile_banking_app,202212536547946,-82.26,transactional,False,,0,,MTX202212000001270
BST-ACC0056502-000030,ACC0056502,2022-12-13 16:56:20,2022-12-13,Retail via pos,202212689286627,-745.38,transactional,True,source_system_lag,2,2022-12-13,MTX202212000001267
BST-ACC0056502-000034,ACC0056502,2022-12-13 20:36:10,2022-12-13,Entertainment via atm,202212816071689,-300.87,transactional,False,,0,,MTX202212000001272
BST-ACC0056502-000035,ACC0056502,2022-12-13 20:57:51,2022-12-13,Groceries via contactless,202212111146551,-461.77,transactional,False,,0,,MTX202212000001271
BST-ACC0056502-000036,ACC0056502,2022-12-14 06:47:46,2022-12-14,Transport via mobile banking app,202212856220500,-112.34,transactional,False,,0,,MTX202212000001273
BST-ACC0056502-000037,ACC0056502,2022-12-14 07:10:41,2022-12-14,Transport via contactless,202212170751406,-134.34,transactional,False,,0,,MTX202212000001274
BST-ACC0056502-000038,ACC0056502,2022-12-14 07:39:31,2022-12-14,Fuel via mobile banking app,202212704247891,-421.65,transactional,False,,0,,MTX202212000001275
BST-ACC0056502-000039,ACC0056502,2022-12-14 08:47:00,2022-12-14,Airtime via online banking,202212614610890,-57.13,transactional,False,,0,,MTX202212000001276
BST-ACC0056502-000040,ACC0056502,2022-12-14 12:56:08,2022-12-14,Retail via contactless,202212700757533,-250.49,transactional,False,,0,,MTX202212000001277
BST-ACC0056502-000041,ACC0056502,2022-12-14 22:53:53,2022-12-14,Transfer via mobile banking app,202212238464007,-839.39,transactional,False,,0,,MTX202212000001278
BST-ACC0056502-000042,ACC0056502,2022-12-15 09:06:37,2022-12-15,Airtime via mobile_banking_app,202212727966080,-62.1,transactional,False,,0,,MTX202212000001279
BST-ACC0056502-000043,ACC0056502,2022-12-15 22:46:35,2022-12-15,Airtime via ussd,202212124921609,-33.52,transactional,False,,0,,MTX202212000001280
BST-ACC0056502-000044,ACC0056502,2022-12-16 05:47:50,2022-12-16,Entertainment via mobile banking app,202212130739391,-262.22,transactional,False,,0,,MTX202212000001281
BST-ACC0056502-000045,ACC0056502,2022-12-16 07:38:35,2022-12-16,Transport via contactless,202212600573383,-42.02,transactional,False,,0,,MTX202212000001282
BST-ACC0056502-000046,ACC0056502,2022-12-16 13:07:33,2022-12-16,Restaurants via pos,202212109844767,-378.18,transactional,False,,0,,MTX202212000001283
BST-ACC0056502-000047,ACC0056502,2022-12-16 21:40:35,2022-12-16,Airtime via mobile banking app,202212474712556,-53.89,transactional,False,,0,,MTX202212000001284
BST-ACC0056502-000048,ACC0056502,2022-12-17 10:48:10,2022-12-17,Fuel via mobile banking app,202212511607762,-335.42,transactional,False,,0,,MTX202212000001285
BST-ACC0056502-000049,ACC0056502,2022-12-17 12:19:23,2022-12-17,Restaurants via mobile_banking_app,202212229810575,-321.1,transactional,False,,0,,MTX202212000001286
BST-ACC0056502-000050,ACC0056502,2022-12-18 15:21:28,2022-12-18,Retail via pos,202212742993528,-276.07,transactional,False,,0,,MTX202212000001287
BST-ACC0056502-000051,ACC0056502,2022-12-18 16:02:58,2022-12-18,Alcohol via ewallet,202212992292557,-118.32,transactional,False,,0,,MTX202212000001288
BST-ACC0056502-000052,ACC0056502,2022-12-19 19:13:03,2022-12-19,Groceries via atm,202212794013074,-729.6,transactional,False,,0,,MTX202212000001289
BST-ACC0056502-000053,ACC0056502,2022-12-19 22:03:46,2022-12-19,Transfer via ussd,202212291001527,-17.59,transactional,False,,0,,MTX202212000001290
BST-ACC0056502-000054,ACC0056502,2022-12-20 04:31:16,2022-12-20,Transport via mobile banking app,202212687434247,-57.9,transactional,False,,0,,MTX202212000001291
BST-ACC0056502-000055,ACC0056502,2022-12-20 05:33:03,2022-12-20,Airtime via mobile_banking_app,202212713959319,-78.81,transactional,False,,0,,MTX202212000001292
BST-ACC0056502-000056,ACC0056502,2022-12-20 06:02:30,2022-12-20,Airtime via mobile banking app,202212364673722,-13.28,transactional,False,,0,,MTX202212000001293
BST-ACC0056502-000057,ACC0056502,2022-12-20 06:02:30,2022-12-20,Airtime via mobile banking app,202212364673722-DUP,-13.28,transactional,False,,0,,MTX202212000001293
BST-ACC0056502-000058,ACC0056502,2022-12-21 12:05:22,2022-12-21,Restaurants via pos,202212504194457,-444.59,transactional,False,,0,,MTX202212000001294
BST-ACC0056502-000059,ACC0056502,2022-12-21 13:24:48,2022-12-21,Groceries via contactless,202212348323851,-437.83,transactional,False,,0,,MTX202212000001295
BST-ACC0056502-000060,ACC0056502,2022-12-23 11:30:52,2022-12-23,Utilities via mobile banking app,202212603097662,-1019.0,transactional,False,,0,,MTX202212000001296
BST-ACC0056502-000077,ACC0056502,2022-12-25 16:36:00,2022-12-25,Withholding Tax,FEE-202212-82499,-44.34,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000078,ACC0056502,2022-12-25 16:36:00,2022-12-25,Cash_Deposit_Fee,FEE-202212-65967,-95.18,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000079,ACC0056502,2022-12-25 16:36:00,2022-12-25,Interest Income,FEE-202212-11813,2.41,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000061,ACC0056502,2022-12-25 17:05:56,2022-12-25,Entertainment via contactless,202212114327592,-277.39,transactional,False,,0,,MTX202212000001297
BST-ACC0056502-000062,ACC0056502,2022-12-26 07:31:06,2022-12-26,Transport via mobile_banking_app,202212178096795,-60.54,transactional,False,,0,,MTX202212000001298
BST-ACC0056502-000063,ACC0056502,2022-12-26 12:19:00,2022-12-26,Retail via atm,202212566213271,-634.75,transactional,False,,0,,MTX202212000001299
BST-ACC0056502-000064,ACC0056502,2022-12-27 05:57:05,2022-12-27,Transfer via mobile_banking_app,202212636231960,-1017.76,transactional,False,,0,,MTX202212000001300
BST-ACC0056502-000065,ACC0056502,2022-12-27 07:10:53,2022-12-27,Groceries via mobile banking app,202212822349199,-346.88,transactional,False,,0,,MTX202212000001301
BST-ACC0056502-000066,ACC0056502,2022-12-27 07:21:04,2022-12-27,Groceries via contactless,202212976674558,-494.92,transactional,False,,0,,MTX202212000001302
BST-ACC0056502-000067,ACC0056502,2022-12-27 10:15:17,2022-12-27,Airtime via mobile banking app,202212678340800,-30.45,transactional,False,,0,,MTX202212000001303
BST-ACC0056502-000068,ACC0056502,2022-12-27 20:04:04,2022-12-27,Retail via ewallet,202212905587017,-345.03,transactional,False,,0,,MTX202212000001304
BST-ACC0056502-000069,ACC0056502,2022-12-27 22:46:31,2022-12-27,Utilities via ussd,202212897628537,-760.2,transactional,False,,0,,MTX202212000001305
BST-ACC0056502-000070,ACC0056502,2022-12-28 12:59:23,2022-12-28,Restaurants via mobile banking app,202212478604995,-292.03,transactional,False,,0,,MTX202212000001306
BST-ACC0056502-000071,ACC0056502,2022-12-28 20:49:16,2022-12-28,Retail via mobile banking app,202212950148107,-277.4,transactional,False,,0,,MTX202212000001307
BST-ACC0056502-000072,ACC0056502,2022-12-29 11:25:34,2022-12-29,Transfer via mobile banking app,202212299478100,-285.58,transactional,False,,0,,MTX202212000001308
BST-ACC0056502-000073,ACC0056502,2022-12-29 20:42:35,2022-12-29,Alcohol via mobile banking app,202212803760176,-163.37,transactional,False,,0,,MTX202212000001309
BST-ACC0056502-000074,ACC0056502,2022-12-30 08:15:59,2022-12-30,Airtime via mobile banking app,202212450108160,-46.63,transactional,False,,0,,MTX202212000001310
BST-ACC0056502-000075,ACC0056502,2022-12-30 18:00:58,2022-12-30,Restaurants via mobile banking app,202212869747228,-400.06,transactional,False,,0,,MTX202212000001312
BST-ACC0056502-000076,ACC0056502,2022-12-31 12:34:47,2022-12-31,Fuel via atm,202212773576184,-274.14,transactional,False,,0,,MTX202212000001313
BST-ACC0056502-000080,ACC0056502,2023-01-25 17:16:00,2023-01-25,Withholding Tax,FEE-202301-83146,-5.96,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000081,ACC0056502,2023-01-25 17:16:00,2023-01-25,Cash Deposit Fee,FEE-202301-86517,-72.78,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000082,ACC0056502,2023-02-25 16:40:00,2023-02-25,Service Fee,FEE-202302-60753,-128.53,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000083,ACC0056502,2023-02-25 16:40:00,2023-02-25,Bank_Charge,FEE-202302-10807,-63.97,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000084,ACC0056502,2023-03-25 12:47:00,2023-03-25,Cash Deposit Fee,FEE-202303-75172,-32.4,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000085,ACC0056502,2023-03-25 12:47:00,2023-03-25,Bank Charge,FEE-202303-63876,-78.77,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000086,ACC0056502,2023-03-25 12:47:00,2023-03-25,Withholding Tax,FEE-202303-92763,-39.93,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000087,ACC0056502,2023-04-25 13:39:00,2023-04-25,Interest_Income,FEE-202304-71480,5.94,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000088,ACC0056502,2023-04-25 13:39:00,2023-04-25,Bank Charge,FEE-202304-45315,-75.64,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000089,ACC0056502,2023-05-25 13:15:00,2023-05-25,Cash Deposit Fee,FEE-202305-18003,-9.75,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000090,ACC0056502,2023-05-25 13:15:00,2023-05-25,Bank_Charge,FEE-202305-17663,-43.41,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0056502-000091,ACC0056502,2023-05-25 13:15:00,2023-05-25,Service Fee,FEE-202305-29691,-43.93,service_fee,True,bank_generated_non_transactional_entry,0,,
