transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202300000001,ACC0001282,IND19007129,LN2019010000002,LDO20230000001,59,2023-12-14,02:50:07,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000002,ACC0000071,IND19001466,LN2019010000009,LDO20230000001,59,2023-12-31,04:19:11,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.06,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000003,ACC0001490,IND19011784,LN2019010000010,LDO20230000001,59,2023-12-23,03:04:39,1378.88,Debit,Completed,,Loan Payment - LN2019010000010 - Partial,False,,0.03,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL202300000004,ACC0000278,IND19005139,LN2019010000015,LDO20230000002,59,2023-12-29,02:30:57,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.08,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000005,ACC0000597,IND19000749,LN2019010000017,LDO20230000001,59,2023-12-22,04:29:31,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000006,ACC0000999,IND19000704,LN2019010000021,LDO20230000004,59,2023-12-30,02:08:24,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.16,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000007,ACC0000362,IND19010400,LN2019010000034,LDO20230000005,59,2023-12-20,04:13:57,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.26,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000008,ACC0000761,IND19003341,LN2019010000037,LDO20230000006,58,2023-12-10,02:36:47,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.27,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000009,ACC0000305,IND19009608,LN2019010000064,LDO20230000007,59,2023-12-15,03:36:43,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,1.78,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000010,ACC0000093,IND19006568,LN2019010000071,LDO20230000008,59,2023-12-13,02:53:46,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.63,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000011,ACC0000412,IND19013952,LN2019010000075,LDO20230000003,59,2023-12-31,02:09:32,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,1.12,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
