BANK STATEMENT|Keystone Retail Bank
ACCOUNT|204109270365169
CUSTOMER|IND21001666
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|4514.90
CLOSING_BALANCE|5093.10
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-18212|Cash_Deposit_Fee|-103.77|cash_deposit_fee|
2021-12-25|FEE-202112-65897|Interest Income|4.15|interest_income|
2021-12-25|FEE-202112-69507|Bank Charge|-109.08|bank_charge|
2022-01-25|FEE-202201-35377|Interest Income|1.84|interest_income|
2022-02-25|FEE-202202-60956|Interest Income|0.79|interest_income|
2022-02-25|FEE-202202-93856|Bank Charge|-67.74|bank_charge|
2022-03-25|FEE-202203-59681|Cash_Deposit_Fee|-49.93|cash_deposit_fee|
2022-04-01|UNALLOC-931437|Manual correction|1009.47|bank_only_transaction|
2022-04-25|FEE-202204-79867|Interest Income|3.69|interest_income|
2022-04-25|FEE-202204-65179|Cash_Deposit_Fee|-14.11|cash_deposit_fee|
2022-05-25|FEE-202205-76717|Interest Income|1.33|interest_income|
2022-05-25|FEE-202205-42962|Service Fee|-77.27|service_fee|
2022-05-25|FEE-202205-89720|Withholding_Tax|-21.17|withholding_tax|
