BANK STATEMENT|Keystone Retail Bank
ACCOUNT|280605030360223
CUSTOMER|IND21015016
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|4265.93
CLOSING_BALANCE|3781.16
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-53161|Interest Income|4.55|interest_income|
2021-12-25|FEE-202112-97630|Withholding Tax|-63.01|withholding_tax|
2021-12-25|FEE-202112-95606|Cash Deposit Fee|-4.70|cash_deposit_fee|
2022-01-25|FEE-202201-82659|Cash_Deposit_Fee|-26.58|cash_deposit_fee|
2022-01-25|FEE-202201-59673|Interest_Income|5.91|interest_income|
2022-01-25|FEE-202201-62367|Bank_Charge|-139.78|bank_charge|
2022-02-25|FEE-202202-43777|Withholding_Tax|-27.29|withholding_tax|
2022-02-25|FEE-202202-82924|Interest Income|1.21|interest_income|
2022-03-25|FEE-202203-59431|Interest_Income|2.42|interest_income|
2022-03-25|FEE-202203-60478|Bank_Charge|-5.48|bank_charge|
2022-04-25|FEE-202204-50584|Cash Deposit Fee|-27.61|cash_deposit_fee|
2022-04-25|FEE-202204-57939|Bank Charge|-61.34|bank_charge|
2022-05-25|FEE-202205-62186|Service Fee|-62.44|service_fee|
2022-05-25|FEE-202205-25741|Cash Deposit Fee|-72.56|cash_deposit_fee|
2022-05-25|FEE-202205-42145|Withholding Tax|-8.07|withholding_tax|
