BANK STATEMENT|Keystone Retail Bank
ACCOUNT|221426030366488
CUSTOMER|IND21013324
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|4585.87
CLOSING_BALANCE|4106.27
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-99459|Service Fee|-116.58|service_fee|
2021-12-25|FEE-202112-62776|Cash Deposit Fee|-124.79|cash_deposit_fee|
2022-01-25|FEE-202201-29678|Withholding Tax|-6.69|withholding_tax|
2022-02-25|FEE-202202-25288|Bank Charge|-24.04|bank_charge|
2022-02-25|FEE-202202-25993|Service_Fee|-30.07|service_fee|
2022-03-25|FEE-202203-50071|Bank Charge|-59.18|bank_charge|
2022-03-25|FEE-202203-12397|Interest_Income|2.34|interest_income|
2022-04-25|FEE-202204-33799|Withholding Tax|-14.50|withholding_tax|
2022-05-25|FEE-202205-77547|Cash_Deposit_Fee|-9.39|cash_deposit_fee|
2022-05-25|FEE-202205-84547|Service Fee|-41.84|service_fee|
2022-05-25|FEE-202205-27938|Withholding Tax|-54.86|withholding_tax|
