BANK STATEMENT|Keystone Retail Bank
ACCOUNT|255355030368347
CUSTOMER|IND21002023
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|10327.22
CLOSING_BALANCE|-142534.03
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112107496082|Groceries via pos|-145.51|transactional|MTX202112000025511
2021-12-01|202112942795397|Utilities via ussd|-213.69|transactional|MTX202112000025512
2021-12-01|202112890496837|Airtime via online_banking|-80.67|transactional|MTX202112000025513
2021-12-02|202112296026621|Transfer via mobile_banking_app|-569.50|transactional|MTX202112000025514
2021-12-02|202112676882169|Retail via contactless|-488.72|transactional|MTX202112000025515
2021-12-03|202112489491925|Restaurants via atm|-177.53|transactional|MTX202112000025516
2021-12-04|202112206618615|Clothing via contactless|-143.07|transactional|MTX202112000025518
2021-12-06|202112114686875|Airtime via pos|-33.26|transactional|MTX202112000025519
2021-12-08|202112828589765|Transport via mobile banking app|-207.31|transactional|MTX202112000025520
2021-12-08|202112544974112|Groceries via pos|-1281.88|transactional|MTX202112000025521
2021-12-08|202112146242787|Fuel via pos|-514.06|transactional|MTX202112000025525
2021-12-08|202112501919272|Airtime via mobile banking app|-32.09|transactional|MTX202112000025522
2021-12-08|202112516114112|Groceries via pos|-352.12|transactional|MTX202112000025523
2021-12-08|202112471689132|Restaurants via pos|-287.01|transactional|MTX202112000025524
2021-12-08|202112809615305|Airtime via mobile_banking_app|-44.41|transactional|MTX202112000025526
2021-12-09|202112489639865|Entertainment via mobile banking app|-220.61|transactional|MTX202112000025527
2021-12-09|202112769677422|Utilities via mobile banking app|-392.25|transactional|MTX202112000025528
2021-12-09|202112789197278|Fuel via contactless|-387.62|transactional|MTX202112000025529
2021-12-10|202112337925069|Restaurants via mobile_banking_app|-248.19|transactional|MTX202112000025530
2021-12-10|202112791563650|Entertainment via atm|-339.87|transactional|MTX202112000025531
2021-12-10|202112547200195|Utilities via ussd|-652.46|transactional|MTX202112000025533
2021-12-10|202112428677258|Transfer via mobile banking app|-533.92|transactional|MTX202112000025532
2021-12-11|202112210752441|Clothing via contactless|-272.68|transactional|MTX202112000025534
2021-12-11|202112398376299|Restaurants via mobile_banking_app|-250.47|transactional|MTX202112000025537
2021-12-11|202112726353932|Retail via ewallet|-265.62|transactional|MTX202112000025536
2021-12-12|202112586944240|Retail via pos|-621.83|transactional|MTX202112000025538
2021-12-13|202112182581152|Transfer via mobile banking app|-1037.62|transactional|MTX202112000025540
2021-12-13|202112838714012|Restaurants via mobile_banking_app|-47.04|transactional|MTX202112000025541
2021-12-14|202112156091077|Airtime via contactless|-53.61|transactional|MTX202112000025542
2021-12-15|202112305701807|Airtime via mobile banking app|-92.54|transactional|MTX202112000025543
2021-12-15|202112926003630|Airtime via mobile banking app|-15.95|transactional|MTX202112000025544
2021-12-15|202112603726215|Restaurants via atm|-184.66|transactional|MTX202112000025545
2021-12-15|202112697447931|Transfer via mobile_banking_app|-118379.00|transactional|MTX202112000025546
2021-12-16|202112737225516|Retail via pos|-445.00|transactional|MTX202112000025547
2021-12-16|202112810460039|Transfer via ussd|1089.16|transactional|MTX202112000025548
2021-12-18|202112399832149|Retail via mobile_banking_app|-152.74|transactional|MTX202112000025549
2021-12-19|202112693737500|Restaurants via contactless|-51.86|transactional|MTX202112000025550
2021-12-19|202112920899223|Retail via atm|-818.19|transactional|MTX202112000025551
2021-12-20|202112258272746|Airtime via mobile banking app|-50.96|transactional|MTX202112000025552
2021-12-21|202112418880093|Retail via pos|-270.37|transactional|MTX202112000025553
2021-12-22|202112965905633|Restaurants via pos|-239.45|transactional|MTX202112000025554
2021-12-22|202112530951412|Alcohol via pos|-168.18|transactional|MTX202112000025555
2021-12-22|202112846955671|Transfer via ussd|-962.32|transactional|MTX202112000025557
2021-12-22|202112886208664|Transfer via mobile banking app|-341.84|transactional|MTX202112000025556
2021-12-23|202112764362800|Transfer via mobile_banking_app|-915.58|transactional|MTX202112000025558
2021-12-23|202112738249000|Airtime via contactless|-46.35|transactional|MTX202112000025559
2021-12-23|202112782507200|Restaurants via mobile banking app|-215.35|transactional|MTX202112000025560
2021-12-24|202112291195777|Utilities via mobile banking app|-305.41|transactional|MTX202112000025561
2021-12-24|202112263952267|Groceries via contactless|-425.83|transactional|MTX202112000025562
2021-12-24|202112322875115|Restaurants via mobile_banking_app|-169.19|transactional|MTX202112000025563
2021-12-25|FEE-202112-14722|Withholding_Tax|-61.74|withholding_tax|
2021-12-25|FEE-202112-30090|Service_Fee|-26.06|service_fee|
2021-12-25|FEE-202112-53104|Bank Charge|-4.70|bank_charge|
2021-12-25|202112702812194|Restaurants via pos|-178.01|transactional|MTX202112000025564
2021-12-25|202112127743261|Retail via atm|-89.62|transactional|MTX202112000025565
2021-12-25|202112149144675|Retail via contactless|-445.94|transactional|MTX202112000025566
2021-12-26|202112336276605|Retail via contactless|-280.14|transactional|MTX202112000025567
2021-12-26|202112473721613|Fuel via mobile_banking_app|-330.50|transactional|MTX202112000025568
2021-12-28|202112478987979|Clothing via mobile banking app|-215.83|transactional|MTX202112000025569
2021-12-28|202112971311939|Fuel via mobile_banking_app|-514.63|transactional|MTX202112000025570
2021-12-28|202112864755670|Utilities via mobile banking app|-409.70|transactional|MTX202112000025571
2021-12-28|202112456225258|Retail via pos|-547.32|transactional|MTX202112000025572
2021-12-28|202112166704695|Transfer via mobile banking app|-15.52|transactional|MTX202112000025573
2021-12-29|202112662467391|Airtime via mobile banking app|-67.51|transactional|MTX202112000025574
2021-12-29|202112290741614|Transfer via mobile_banking_app|-1443.25|transactional|MTX202112000025575
2021-12-29|202112286798819|Retail via contactless|-296.75|transactional|MTX202112000025576
2021-12-29|202112636756169|Entertainment via mobile banking app|-324.77|transactional|MTX202112000025577
2021-12-30|202112792894388|Transfer via mobile banking app|-1162.47|transactional|MTX202112000025578
2021-12-30|202112496397435|Entertainment via mobile banking app|-338.18|transactional|MTX202112000025579
2021-12-30|202112749579708|Mortgage - Jarvis-Krueger|-12084.36|transactional|MTX202112000000131
2021-12-30|202112336878964|Restaurants via mobile banking app|-167.53|transactional|MTX202112000025580
2021-12-31|202112245776011|Transfer via mobile banking app|-10.00|transactional|MTX202112000025581
2021-12-31|202112746436482|Entertainment via atm|-190.90|transactional|MTX202112000025582
2022-01-25|FEE-202201-36137|Service Fee|-157.58|service_fee|
2022-01-25|FEE-202201-74655|Bank Charge|-143.70|bank_charge|
2022-02-25|FEE-202202-35357|Service_Fee|-94.25|service_fee|
2022-02-25|FEE-202202-55380|Interest_Income|2.00|interest_income|
2022-03-25|FEE-202203-91370|Withholding Tax|-31.42|withholding_tax|
2022-03-25|FEE-202203-86139|Bank Charge|-57.57|bank_charge|
2022-04-25|FEE-202204-52542|Bank Charge|-24.34|bank_charge|
2022-05-25|FEE-202205-96735|Bank Charge|-92.73|bank_charge|
