BANK STATEMENT|Keystone Retail Bank
ACCOUNT|270555030368932
CUSTOMER|IND21004446
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|8211.92
CLOSING_BALANCE|7755.50
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-94546|Bank Charge|-69.65|bank_charge|
2022-01-25|FEE-202201-30856|Service Fee|-110.18|service_fee|
2022-01-25|FEE-202201-96427|Withholding Tax|-59.58|withholding_tax|
2022-01-25|FEE-202201-73655|Interest Income|2.25|interest_income|
2022-02-25|FEE-202202-14959|Interest Income|5.62|interest_income|
2022-03-25|FEE-202203-84895|Service Fee|-105.96|service_fee|
2022-03-25|FEE-202203-75075|Interest Income|4.68|interest_income|
2022-04-25|FEE-202204-82146|Withholding_Tax|-43.12|withholding_tax|
2022-04-25|FEE-202204-22499|Cash_Deposit_Fee|-10.27|cash_deposit_fee|
2022-05-25|FEE-202205-52926|Bank Charge|-36.53|bank_charge|
2022-05-25|FEE-202205-62554|Withholding_Tax|-33.68|withholding_tax|
