BANK STATEMENT|Keystone Retail Bank
ACCOUNT|250955280361349
CUSTOMER|IND21000689
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|12019.81
CLOSING_BALANCE|-28084.37
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112591491144|Groceries via mobile banking app|-728.35|transactional|MTX202112000008904
2021-12-01|202112566401655|Utilities via mobile banking app|-1012.02|transactional|MTX202112000008905
2021-12-01|202112781986970|Airtime via ussd|-50.53|transactional|MTX202112000008906
2021-12-02|202112214227221|Transfer via mobile banking app|-1877.98|transactional|MTX202112000008907
2021-12-03|202112734238909|Groceries via pos|-787.75|transactional|MTX202112000008908
2021-12-03|202112253657806|Utilities via mobile banking app|-1035.33|transactional|MTX202112000008909
2021-12-06|202112604874522|Groceries via mobile banking app|-422.38|transactional|MTX202112000008910
2021-12-06|202112112338782|Retail via pos|-996.89|transactional|MTX202112000008911
2021-12-07|202112947124716|Airtime via mobile banking app|-105.48|transactional|MTX202112000008912
2021-12-07|202112200372332|Transfer via mobile banking app|-1375.37|transactional|MTX202112000008913
2021-12-07|202112964408622|Retail via ewallet|-566.07|transactional|MTX202112000008914
2021-12-07|202112157854462|Alcohol via mobile banking app|-291.44|transactional|MTX202112000008916
2021-12-08|202112416287537|Alcohol via mobile banking app|-448.78|transactional|MTX202112000008917
2021-12-08|202112947094605|Airtime via pos|-142.11|transactional|MTX202112000008918
2021-12-09|202112681433760|Groceries via mobile_banking_app|-280.96|transactional|MTX202112000008919
2021-12-09|202112280071662|Utilities via online banking|-669.74|transactional|MTX202112000008920
2021-12-10|202112136523229|Groceries via pos|-564.21|transactional|MTX202112000008921
2021-12-10|202112169270950|Transport via pos|-159.97|transactional|MTX202112000008922
2021-12-10|202112636596816|Transfer via mobile_banking_app|-1917.63|transactional|MTX202112000008924
2021-12-10|202112949423550|Transfer via online banking|-735.90|transactional|MTX202112000008923
2021-12-10|202112657141295|Utilities via online_banking|-1013.00|transactional|MTX202112000008926
2021-12-12|202112295246501|Clothing via contactless|-104.09|transactional|MTX202112000008927
2021-12-12|202112389698897|Groceries via pos|-553.98|transactional|MTX202112000008928
2021-12-12|202112361925560|Restaurants via pos|-523.08|transactional|MTX202112000008929
2021-12-12|202112361925560-DUP|Restaurants via pos|-523.08|transactional|MTX202112000008929
