BANK STATEMENT|Keystone Retail Bank
ACCOUNT|250655020362074
CUSTOMER|IND21007361
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|5637.16
CLOSING_BALANCE|-9930.84
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112358270812|Groceries via atm|-137.38|transactional|MTX202112000012141
2021-12-01|202112358270812-DUP|Groceries via atm|-137.38|transactional|MTX202112000012141
2021-12-01|202112132597709|Transport via ussd|-80.91|transactional|MTX202112000012140
2021-12-02|202112971230490|Transport via ussd|-159.81|transactional|MTX202112000012142
2021-12-02|202112660816489|Airtime via mobile_banking_app|-63.45|transactional|MTX202112000012143
2021-12-03|202112932715879|Airtime via ussd|-56.71|transactional|MTX202112000012144
2021-12-04|202112434358563|Transport via ussd|-42.21|transactional|MTX202112000012145
2021-12-04|202112794426584|Transport via mobile_banking_app|-84.83|transactional|MTX202112000012146
2021-12-05|202112450463365|Utilities via pos|-721.29|transactional|MTX202112000012149
2021-12-05|202112598540161|Transport via atm|-217.89|transactional|MTX202112000012150
2021-12-06|202112530413390|Alcohol via mobile banking app|-137.23|transactional|MTX202112000012151
2021-12-06|202112795851937|Groceries via atm|-437.15|transactional|MTX202112000012148
2021-12-06|202112736694602|Utilities via ussd|-186.51|transactional|MTX202112000012152
2021-12-07|202112480251840|Airtime via ussd|-59.29|transactional|MTX202112000012153
2021-12-07|202112406595845|Airtime via ussd|-94.98|transactional|MTX202112000012154
2021-12-07|202112931220852|Transport via ussd|-65.28|transactional|MTX202112000012155
2021-12-07|202112246216746|Entertainment via pos|-10.95|transactional|MTX202112000012156
2021-12-07|202112191193024|Retail via ussd|-148.44|transactional|MTX202112000012158
2021-12-08|202112636745703|Alcohol via mobile banking app|-216.33|transactional|MTX202112000012157
2021-12-09|202112688656492|Retail via ussd|-435.26|transactional|MTX202112000012159
2021-12-09|202112984647124|Airtime via ussd|-64.56|transactional|MTX202112000012160
2021-12-09|202112246664321|Utilities via mobile_banking_app|-794.41|transactional|MTX202112000012161
2021-12-11|202112399515662|Transport via ussd|-57.38|transactional|MTX202112000012163
2021-12-11|202112976268222|Groceries via ussd|-150.03|transactional|MTX202112000012164
2021-12-11|202112238936132|Entertainment via atm|-245.96|transactional|MTX202112000012165
2021-12-14|202112632800164|Clothing via ussd|-445.84|transactional|MTX202112000012166
2021-12-14|202112880905219|Airtime via mobile_banking_app|-42.77|transactional|MTX202112000012167
2021-12-14|202112825587595|Utilities via ussd|-1103.11|transactional|MTX202112000012168
2021-12-16|202112301192155|Airtime via atm|-16.20|transactional|MTX202112000012169
2021-12-16|202112973446503|Alcohol via mobile_banking_app|-414.41|transactional|MTX202112000012170
