BANK STATEMENT|Keystone Retail Bank
ACCOUNT|051001270358751
CUSTOMER|IND21011541
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|10725.13
CLOSING_BALANCE|10125.54
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-86113|Withholding Tax|-28.39|withholding_tax|
2021-12-25|FEE-202112-60994|Service_Fee|-101.52|service_fee|
2021-12-25|FEE-202112-99200|Cash Deposit Fee|-7.46|cash_deposit_fee|
2022-01-25|FEE-202201-55074|Withholding_Tax|-47.24|withholding_tax|
2022-01-25|FEE-202201-42294|Interest Income|1.69|interest_income|
2022-01-25|FEE-202201-53115|Bank Charge|-143.80|bank_charge|
2022-02-25|FEE-202202-14030|Bank_Charge|-12.83|bank_charge|
2022-02-25|FEE-202202-18597|Cash Deposit Fee|-75.36|cash_deposit_fee|
2022-03-25|FEE-202203-47415|Interest Income|5.24|interest_income|
2022-03-25|FEE-202203-35910|Cash_Deposit_Fee|-74.66|cash_deposit_fee|
2022-04-25|FEE-202204-90690|Withholding_Tax|-63.66|withholding_tax|
2022-04-25|FEE-202204-53423|Bank Charge|-54.45|bank_charge|
2022-04-25|FEE-202204-59963|Interest Income|5.38|interest_income|
2022-05-25|FEE-202205-78122|Interest Income|0.49|interest_income|
2022-05-25|FEE-202205-24044|Withholding Tax|-3.02|withholding_tax|
