BANK STATEMENT|Keystone Retail Bank
ACCOUNT|463005010366576
CUSTOMER|IND21004005
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|4520.12
CLOSING_BALANCE|4016.66
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-15171|Service Fee|-135.44|service_fee|
2021-12-25|FEE-202112-10823|Interest_Income|5.19|interest_income|
2022-01-25|FEE-202201-70073|Service_Fee|-119.16|service_fee|
2022-02-25|FEE-202202-83852|Service Fee|-115.78|service_fee|
2022-02-25|FEE-202202-15506|Interest Income|2.70|interest_income|
2022-03-25|FEE-202203-92912|Withholding Tax|-34.21|withholding_tax|
2022-03-25|FEE-202203-63029|Cash Deposit Fee|-15.94|cash_deposit_fee|
2022-04-25|FEE-202204-15868|Service_Fee|-36.21|service_fee|
2022-04-25|FEE-202204-66890|Withholding_Tax|-3.37|withholding_tax|
2022-05-25|FEE-202205-48442|Withholding Tax|-51.24|withholding_tax|
