BANK STATEMENT|Keystone Retail Bank
ACCOUNT|051001020362165
CUSTOMER|IND21010430
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|6893.86
CLOSING_BALANCE|7780.83
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-70183|Cash_Deposit_Fee|-89.82|cash_deposit_fee|
2021-12-25|FEE-202112-73210|Service Fee|-6.65|service_fee|
2022-01-25|FEE-202201-77646|Withholding_Tax|-49.35|withholding_tax|
2022-01-25|FEE-202201-50058|Interest_Income|2.22|interest_income|
2022-01-25|FEE-202201-51175|Bank Charge|-76.06|bank_charge|
2022-02-25|FEE-202202-85781|Service_Fee|-147.42|service_fee|
2022-02-25|FEE-202202-61550|Bank Charge|-29.04|bank_charge|
2022-03-25|FEE-202203-42799|Service_Fee|-141.61|service_fee|
2022-03-25|FEE-202203-31168|Withholding Tax|-64.47|withholding_tax|
2022-03-25|FEE-202203-60198|Cash Deposit Fee|-28.26|cash_deposit_fee|
2022-04-23|UNALLOC-304946|Unallocated deposit|1622.65|bank_only_transaction|
2022-04-25|FEE-202204-34401|Bank Charge|-51.49|bank_charge|
2022-04-25|FEE-202204-97276|Interest Income|5.01|interest_income|
2022-05-25|FEE-202205-84665|Interest Income|4.83|interest_income|
2022-05-25|FEE-202205-92596|Withholding_Tax|-63.57|withholding_tax|
