BANK STATEMENT|Keystone Retail Bank
ACCOUNT|160205270362098
CUSTOMER|IND21005277
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|5343.44
CLOSING_BALANCE|4908.70
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-13015|Cash_Deposit_Fee|-43.42|cash_deposit_fee|
2021-12-25|FEE-202112-58784|Withholding Tax|-33.27|withholding_tax|
2022-01-25|FEE-202201-51501|Cash Deposit Fee|-135.60|cash_deposit_fee|
2022-01-25|FEE-202201-27167|Service Fee|-39.34|service_fee|
2022-01-25|FEE-202201-69188|Interest Income|3.48|interest_income|
2022-02-25|FEE-202202-47322|Withholding Tax|-8.35|withholding_tax|
2022-03-25|FEE-202203-46010|Service_Fee|-72.59|service_fee|
2022-04-25|FEE-202204-55065|Bank Charge|-52.09|bank_charge|
2022-04-25|FEE-202204-39888|Withholding Tax|-57.14|withholding_tax|
2022-05-25|FEE-202205-36051|Interest Income|3.58|interest_income|
