BANK STATEMENT|Keystone Retail Bank
ACCOUNT|463005280359387
CUSTOMER|IND21001331
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|14857.48
CLOSING_BALANCE|14367.45
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-84085|Interest Income|4.14|interest_income|
2021-12-25|FEE-202112-82871|Withholding_Tax|-64.05|withholding_tax|
2022-01-25|FEE-202201-53578|Interest Income|3.65|interest_income|
2022-01-25|FEE-202201-60688|Withholding Tax|-34.54|withholding_tax|
2022-02-25|FEE-202202-20050|Cash_Deposit_Fee|-60.03|cash_deposit_fee|
2022-02-25|FEE-202202-77983|Interest Income|5.59|interest_income|
2022-03-25|FEE-202203-95411|Service Fee|-105.35|service_fee|
2022-04-25|FEE-202204-72640|Cash_Deposit_Fee|-121.07|cash_deposit_fee|
2022-04-25|FEE-202204-47677|Interest_Income|2.80|interest_income|
2022-04-25|FEE-202204-96166|Bank Charge|-104.66|bank_charge|
2022-05-25|FEE-202205-34379|Service Fee|-16.51|service_fee|
