BANK STATEMENT|Keystone Retail Bank
ACCOUNT|250955030361080
CUSTOMER|IND21012201
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|4237.87
CLOSING_BALANCE|6989.15
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-21|UNALLOC-606591|External EFT credit|3358.49|bank_only_transaction|
2021-12-25|FEE-202112-66266|Interest_Income|4.61|interest_income|
2021-12-25|FEE-202112-12937|Bank Charge|-75.94|bank_charge|
2022-01-25|FEE-202201-25047|Withholding Tax|-56.60|withholding_tax|
2022-01-25|FEE-202201-95294|Service_Fee|-36.00|service_fee|
2022-02-25|FEE-202202-91812|Service_Fee|-29.16|service_fee|
2022-02-25|FEE-202202-27423|Withholding_Tax|-35.85|withholding_tax|
2022-02-25|FEE-202202-52247|Interest_Income|2.68|interest_income|
2022-03-25|FEE-202203-78960|Bank Charge|-99.67|bank_charge|
2022-03-25|FEE-202203-11864|Interest Income|4.09|interest_income|
2022-03-25|FEE-202203-18694|Service_Fee|-52.50|service_fee|
2022-04-25|FEE-202204-61508|Interest Income|3.86|interest_income|
2022-04-25|FEE-202204-22070|Cash_Deposit_Fee|-114.38|cash_deposit_fee|
2022-05-25|FEE-202205-79483|Withholding Tax|-59.10|withholding_tax|
2022-05-25|FEE-202205-43830|Service_Fee|-63.25|service_fee|
