BANK STATEMENT|Keystone Retail Bank
ACCOUNT|164605030362174
CUSTOMER|IND21006201
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|8855.16
CLOSING_BALANCE|8165.14
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-65222|Service Fee|-111.83|service_fee|
2021-12-25|FEE-202112-67991|Bank Charge|-151.30|bank_charge|
2021-12-25|FEE-202112-99004|Interest Income|0.37|interest_income|
2022-01-25|FEE-202201-36888|Cash Deposit Fee|-13.74|cash_deposit_fee|
2022-01-25|FEE-202201-80310|Interest_Income|4.71|interest_income|
2022-02-25|FEE-202202-58853|Cash Deposit Fee|-122.26|cash_deposit_fee|
2022-02-25|FEE-202202-10431|Withholding_Tax|-32.55|withholding_tax|
2022-03-25|FEE-202203-36981|Bank_Charge|-64.39|bank_charge|
2022-03-25|FEE-202203-89425|Service Fee|-45.67|service_fee|
2022-03-25|FEE-202203-35722|Interest Income|3.85|interest_income|
2022-04-25|FEE-202204-14250|Bank_Charge|-56.29|bank_charge|
2022-05-25|FEE-202205-15036|Service Fee|-27.07|service_fee|
2022-05-25|FEE-202205-82478|Bank Charge|-73.85|bank_charge|
