BANK STATEMENT|Keystone Retail Bank
ACCOUNT|463005030359528
CUSTOMER|IND21002893
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|9429.09
CLOSING_BALANCE|-10346.23
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112521540814|Airtime via ussd|-10.97|transactional|MTX202112000017912
2021-12-01|202112488406531|Entertainment via atm|-379.28|transactional|MTX202112000017913
2021-12-02|202112502090842|Utilities via ussd|-621.90|transactional|MTX202112000017914
2021-12-02|202112149543901|Alcohol via pos|-380.87|transactional|MTX202112000017915
2021-12-04|202112377535274|Fuel via ussd|-967.51|transactional|MTX202112000017916
2021-12-04|202112375454847|Alcohol via pos|-249.58|transactional|MTX202112000017917
2021-12-05|202112680497537|Transport via ussd|-51.35|transactional|MTX202112000017918
2021-12-05|202112497029950|Airtime via mobile banking app|-53.90|transactional|MTX202112000017919
2021-12-05|202112648843222|Groceries via mobile_banking_app|-369.65|transactional|MTX202112000017921
2021-12-05|202112263067281|Groceries via pos|-271.16|transactional|MTX202112000017920
2021-12-06|202112361275510|Airtime via mobile_banking_app|-99.63|transactional|MTX202112000017922
2021-12-06|202112725920869|Utilities via pos|-74.12|transactional|MTX202112000017923
2021-12-06|202112784262185|Entertainment via atm|-181.95|transactional|MTX202112000017924
2021-12-07|202112286676198|Retail via mobile banking app|-643.75|transactional|MTX202112000017925
2021-12-08|202112417501877|Airtime via atm|-10.97|transactional|MTX202112000017927
2021-12-08|202112836523760|Transport via mobile banking app|-73.70|transactional|MTX202112000017928
2021-12-08|202112171653441|Entertainment via atm|-105.69|transactional|MTX202112000017929
2021-12-08|202112929429621|Fuel via mobile banking app|-293.84|transactional|MTX202112000017931
2021-12-09|202112986920744|Transport via ussd|-67.87|transactional|MTX202112000017930
2021-12-09|202112177028882|Entertainment via atm|-206.88|transactional|MTX202112000017932
2021-12-10|202112272128793|Airtime via mobile banking app|-53.50|transactional|MTX202112000017936
2021-12-10|202112235565280|Airtime via ussd|-60.91|transactional|MTX202112000017934
2021-12-10|202112893060826|Airtime via ussd|-86.76|transactional|MTX202112000017935
2021-12-10|202112257854589|Transport via ussd|-268.54|transactional|MTX202112000017937
2021-12-11|202112393064767|Alcohol via ussd|-237.86|transactional|MTX202112000017933
2021-12-11|202112454556384|Airtime via mobile banking app|-69.10|transactional|MTX202112000017939
2021-12-11|202112416505558|Airtime via ussd|-105.84|transactional|MTX202112000017938
2021-12-11|202112290430761|Entertainment via atm|-144.62|transactional|MTX202112000017942
2021-12-11|202112521292736|Groceries via mobile_banking_app|-424.51|transactional|MTX202112000017941
2021-12-12|202112965763230|Airtime via ussd|-62.23|transactional|MTX202112000017943
2021-12-12|202112418033293|Airtime via mobile_banking_app|-131.09|transactional|MTX202112000017944
2021-12-12|202112184453387|Utilities via ussd|-940.89|transactional|MTX202112000017945
2021-12-13|202112359331602|Entertainment via mobile banking app|-198.95|transactional|MTX202112000017946
2021-12-13|202112495754316|Airtime via atm|-61.21|transactional|MTX202112000017947
2021-12-15|202112901611970|Retail via ussd|-250.92|transactional|MTX202112000017948
2021-12-15|202112495676258|Groceries via ussd|-397.25|transactional|MTX202112000017949
2021-12-16|202112552752653|Transport via ussd|-55.16|transactional|MTX202112000017952
2021-12-16|202112482708571|Groceries via pos|-458.13|transactional|MTX202112000017950
