BANK STATEMENT|Keystone Retail Bank
ACCOUNT|195105030363691
CUSTOMER|IND21000276
PERIOD|2021-12-01|2022-02-28
OPENING_BALANCE|1500.05
CLOSING_BALANCE|-45303.33
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112708822835|Airtime via mobile banking app|-46.73|transactional|MTX202112000015967
2021-12-02|202112177027478|Groceries via contactless|-471.19|transactional|MTX202112000015969
2021-12-02|202112844439690|Utilities via online_banking|-366.96|transactional|MTX202112000015970
2021-12-03|202112490098130|Utilities via mobile banking app|-1045.61|transactional|MTX202112000015971
2021-12-04|202112914464684|Clothing via ewallet|-381.27|transactional|MTX202112000015972
2021-12-05|202112589915533|Transfer via mobile banking app|1000.19|transactional|MTX202112000015973
2021-12-06|202112185361442|Clothing via mobile banking app|-682.62|transactional|MTX202112000015974
2021-12-06|202112375426521|Groceries via contactless|-434.25|transactional|MTX202112000015975
2021-12-06|202112646216542|Alcohol via atm|-214.84|transactional|MTX202112000015976
2021-12-06|202112965844044|Groceries via mobile banking app|-378.19|transactional|MTX202112000015977
2021-12-06|202112158601874|Transfer via online_banking|-2321.89|transactional|MTX202112000015978
2021-12-08|202112134392553|Fuel via contactless|-377.58|transactional|MTX202112000015982
2021-12-08|202112963432894|Airtime via mobile banking app|-57.24|transactional|MTX202112000015979
2021-12-08|202112412711894|Airtime via contactless|-26.24|transactional|MTX202112000015980
2021-12-08|202112387643912|Airtime via online_banking|-84.29|transactional|MTX202112000015983
2021-12-08|202112519829979|Airtime via mobile banking app|-35.80|transactional|MTX202112000015984
2021-12-08|202112835399753|Transfer via mobile banking app|-261.10|transactional|MTX202112000015985
2021-12-08|202112245919272|Transfer via online_banking|-1022.81|transactional|MTX202112000015981
2021-12-09|202112282874875|Transfer via online banking|-1723.09|transactional|MTX202112000015986
2021-12-10|202112473496285|Transport via pos|-173.42|transactional|MTX202112000015987
2021-12-10|202112684720894|Groceries via mobile banking app|-105.29|transactional|MTX202112000015988
2021-12-11|202112562337389|Groceries via contactless|-357.77|transactional|MTX202112000015989
2021-12-12|202112410544288|Restaurants via mobile_banking_app|-485.36|transactional|MTX202112000015990
2021-12-13|202112331970063|Entertainment via mobile banking app|-304.17|transactional|MTX202112000015991
2021-12-13|202112768046104|Groceries via pos|-585.01|transactional|MTX202112000015992
2021-12-13|202112949575368|Airtime via mobile_banking_app|-101.08|transactional|MTX202112000015993
2021-12-13|202112820708462|Utilities via mobile_banking_app|-538.72|transactional|MTX202112000015994
2021-12-14|202112938268991|Transport via contactless|-100.68|transactional|MTX202112000015995
2021-12-14|202112784691370|Restaurants via mobile_banking_app|-366.41|transactional|MTX202112000015996
2021-12-14|202112891945129|Airtime via mobile banking app|-50.60|transactional|MTX202112000015997
2021-12-15|202112946079832|Transport via mobile banking app|-50.15|transactional|MTX202112000015998
2021-12-15|202112624604945|Restaurants via mobile banking app|-478.76|transactional|MTX202112000015999
2021-12-15|202112933294277|Transfer via mobile_banking_app|-968.48|transactional|MTX202112000016000
2021-12-16|202112628769255|Utilities via mobile banking app|-1061.38|transactional|MTX202112000016002
2021-12-17|202112695107806|Transport via mobile_banking_app|-81.46|transactional|MTX202112000016003
2021-12-17|202112272274702|Transfer via ussd|637.91|transactional|MTX202112000016004
2021-12-18|202112230625727|Restaurants via mobile banking app|-52.25|transactional|MTX202112000016005
2021-12-18|202112271211065|Airtime via mobile_banking_app|-47.51|transactional|MTX202112000016001
2021-12-19|202112142655851|Retail via mobile banking app|-779.71|transactional|MTX202112000016006
2021-12-20|202112719181495|Utilities via online banking|-556.40|transactional|MTX202112000016007
2021-12-20|202112328181510|Alcohol via mobile banking app|-10.50|transactional|MTX202112000016008
2021-12-20|202112631040987|Airtime via ussd|-61.62|transactional|MTX202112000016009
2021-12-21|202112410748005|Retail via mobile banking app|-54.42|transactional|MTX202112000016010
2021-12-21|202112427860623|Restaurants via pos|-713.21|transactional|MTX202112000016011
2021-12-21|202112601485644|Entertainment via pos|-229.44|transactional|MTX202112000016012
2021-12-22|202112954717732|Airtime via contactless|-63.09|transactional|MTX202112000016013
2021-12-22|202112831204887|Restaurants via pos|-194.34|transactional|MTX202112000016014
2021-12-22|202112804070287|Transfer via mobile banking app|-777.06|transactional|MTX202112000016015
2021-12-23|202112843375577|Transport via mobile_banking_app|-56.41|transactional|MTX202112000016016
2021-12-23|202112240246909|Groceries via atm|-742.75|transactional|MTX202112000016017
2021-12-24|202112734315586|Transport via mobile banking app|-36.01|transactional|MTX202112000016018
2021-12-24|202112251769626|Groceries via mobile banking app|-386.32|transactional|MTX202112000016019
2021-12-24|202112454816453|Groceries via pos|-203.27|transactional|MTX202112000016020
2021-12-24|202112174269530|Groceries via mobile banking app|-586.87|transactional|MTX202112000016021
