BANK STATEMENT|Keystone Retail Bank
ACCOUNT|168305270363125
CUSTOMER|IND21006189
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|15974.80
CLOSING_BALANCE|17468.70
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-84165|Interest_Income|5.47|interest_income|
2021-12-25|FEE-202112-29236|Cash_Deposit_Fee|-56.71|cash_deposit_fee|
2021-12-25|FEE-202112-79079|Service Fee|-39.15|service_fee|
2022-01-25|FEE-202201-58044|Cash Deposit Fee|-143.96|cash_deposit_fee|
2022-01-25|FEE-202201-58605|Interest Income|5.25|interest_income|
2022-01-25|FEE-202201-64950|Service Fee|-147.57|service_fee|
2022-02-25|FEE-202202-41851|Withholding Tax|-55.50|withholding_tax|
2022-03-25|FEE-202203-61892|Bank Charge|-18.92|bank_charge|
2022-03-25|FEE-202203-90564|Cash Deposit Fee|-113.57|cash_deposit_fee|
2022-04-25|FEE-202204-83932|Interest Income|3.37|interest_income|
2022-04-27|UNALLOC-637204|Unallocated deposit|2145.19|bank_only_transaction|
2022-05-25|FEE-202205-61467|Bank Charge|-34.10|bank_charge|
2022-05-25|FEE-202205-57185|Withholding Tax|-55.90|withholding_tax|
