BANK STATEMENT|Keystone Retail Bank
ACCOUNT|221426010366739
CUSTOMER|IND21004625
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|3261.64
CLOSING_BALANCE|-8861.53
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112457215026|Alcohol via online_banking|-198.37|transactional|MTX202112000022595
2021-12-02|202112596759383|Restaurants via pos|-327.29|transactional|MTX202112000022596
2021-12-03|202112295993333|Entertainment via mobile banking app|-166.21|transactional|MTX202112000022597
2021-12-07|202112811844304|Airtime via mobile banking app|-10.00|transactional|MTX202112000022598
2021-12-08|202112102989599|Airtime via mobile banking app|-27.66|transactional|MTX202112000022599
2021-12-10|202112695246023|Groceries via contactless|-476.87|transactional|MTX202112000022600
2021-12-10|202112979217600|Groceries via mobile banking app|-469.92|transactional|MTX202112000022601
2021-12-11|202112682869872|Fuel via mobile banking app|-385.48|transactional|MTX202112000022602
2021-12-11|202112230604530|Transfer via mobile banking app|-490.34|transactional|MTX202112000022603
2021-12-11|202112698434548|Entertainment via mobile banking app|-260.41|transactional|MTX202112000022605
2021-12-11|202112881753715|Restaurants via atm|-363.16|transactional|MTX202112000022604
2021-12-12|202112581386893|Transport via ewallet|-79.79|transactional|MTX202112000022606
2021-12-13|202112136129865|Transport via contactless|-61.52|transactional|MTX202112000022608
2021-12-13|202112449089556|Transport via mobile banking app|-105.70|transactional|MTX202112000022607
2021-12-14|202112748549393|Entertainment via mobile_banking_app|-440.61|transactional|MTX202112000022609
2021-12-15|202112598265007|Transport via mobile banking app|-40.12|transactional|MTX202112000022610
2021-12-15|202112544553083|Groceries via pos|-323.04|transactional|MTX202112000022611
2021-12-16|202112167182543|Restaurants via mobile_banking_app|-458.72|transactional|MTX202112000022612
2021-12-16|202112191037500|Airtime via pos|-86.66|transactional|MTX202112000022613
2021-12-16|202112513364728|Restaurants via ewallet|-293.25|transactional|MTX202112000022615
2021-12-16|202112864353450|Groceries via mobile banking app|-211.93|transactional|MTX202112000022614
2021-12-17|202112941783466|Airtime via mobile banking app|-63.59|transactional|MTX202112000022616
2021-12-17|202112278960604|Alcohol via ewallet|-520.22|transactional|MTX202112000022618
2021-12-17|202112458764471|Entertainment via online_banking|-266.25|transactional|MTX202112000022617
2021-12-19|202112938821162|Transport via atm|-78.45|transactional|MTX202112000022619
2021-12-21|202112825335183|Groceries via mobile banking app|-504.25|transactional|MTX202112000022621
2021-12-21|202112171056669|Transport via pos|-125.00|transactional|MTX202112000022622
2021-12-21|202112487410620|Restaurants via mobile_banking_app|-199.13|transactional|MTX202112000022623
2021-12-22|202112471828912|Airtime via mobile banking app|-53.24|transactional|MTX202112000022624
2021-12-22|202112826672779|Restaurants via mobile_banking_app|-296.63|transactional|MTX202112000022625
2021-12-22|202112869994802|Alcohol via mobile banking app|-208.36|transactional|MTX202112000022626
2021-12-23|202112154271217|Restaurants via pos|-172.55|transactional|MTX202112000022627
2021-12-25|FEE-202112-85531|Cash_Deposit_Fee|-135.67|cash_deposit_fee|
2021-12-25|FEE-202112-26676|Withholding_Tax|-40.79|withholding_tax|
2021-12-28|202112452881072|Retail via mobile banking app|-570.20|transactional|MTX202112000022628
2021-12-28|202112481331645|Airtime via contactless|-70.07|transactional|MTX202112000022629
2021-12-28|202112600261117|Groceries via mobile banking app|-333.06|transactional|MTX202112000022630
2021-12-30|202112750719749|Restaurants via mobile_banking_app|-248.23|transactional|MTX202112000022631
2021-12-30|202112716873053|Alcohol via pos|-235.74|transactional|MTX202112000022632
2021-12-31|202112441542683|Airtime via pos|-75.98|transactional|MTX202112000022633
2021-12-31|202112891829656|Groceries via mobile_banking_app|-1190.16|transactional|MTX202112000022634
2021-12-31|202112418045188|Retail via mobile_banking_app|-348.17|transactional|MTX202112000022635
2021-12-31|202112422630846|Restaurants via mobile banking app|-210.13|transactional|MTX202112000022636
2022-01-25|FEE-202201-63377|Cash Deposit Fee|-55.19|cash_deposit_fee|
2022-01-25|FEE-202201-93776|Service Fee|-135.64|service_fee|
2022-02-25|FEE-202202-24847|Withholding Tax|-26.04|withholding_tax|
2022-02-25|FEE-202202-53735|Bank Charge|-87.57|bank_charge|
2022-03-25|FEE-202203-68809|Service Fee|-65.75|service_fee|
2022-03-25|FEE-202203-32148|Cash Deposit Fee|-137.65|cash_deposit_fee|
2022-04-25|FEE-202204-87017|Withholding_Tax|-35.46|withholding_tax|
2022-04-25|FEE-202204-91848|Service Fee|-104.25|service_fee|
2022-04-25|FEE-202204-95847|Bank Charge|-86.44|bank_charge|
2022-05-25|FEE-202205-77563|Bank_Charge|-97.33|bank_charge|
2022-05-25|FEE-202205-90585|Withholding Tax|-45.57|withholding_tax|
2022-05-25|FEE-202205-65458|Cash Deposit Fee|-23.36|cash_deposit_fee|
