BANK STATEMENT|Keystone Retail Bank
ACCOUNT|470010020368400
CUSTOMER|IND21001177
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|3849.06
CLOSING_BALANCE|-31027.13
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112629017644|Restaurants via mobile_banking_app|-271.50|transactional|MTX202112000019232
2021-12-01|202112458701648|Fuel via contactless|-473.29|transactional|MTX202112000019233
2021-12-01|202112848575280|Utilities via mobile_banking_app|-1209.45|transactional|MTX202112000019234
2021-12-03|202112297934267|Fuel via mobile_banking_app|-788.47|transactional|MTX202112000019235
2021-12-03|202112569132801|Fuel via mobile_banking_app|-756.37|transactional|MTX202112000019236
2021-12-03|202112597032230|Groceries via mobile banking app|-424.06|transactional|MTX202112000019237
2021-12-03|202112143259713|Groceries via contactless|-392.01|transactional|MTX202112000019238
2021-12-04|202112962413811|Clothing via mobile banking app|-305.52|transactional|MTX202112000019239
2021-12-04|202112955539270|Retail via mobile banking app|-518.91|transactional|MTX202112000019240
2021-12-05|202112328790418|Groceries via mobile banking app|-168.91|transactional|MTX202112000019241
2021-12-06|202112948714123|Airtime via mobile banking app|-72.35|transactional|MTX202112000019242
2021-12-07|202112862503796|Groceries via pos|-184.36|transactional|MTX202112000019243
2021-12-07|202112699079132|Restaurants via pos|-389.65|transactional|MTX202112000019244
2021-12-07|202112891415066|Transfer via mobile banking app|-832.35|transactional|MTX202112000019245
2021-12-08|202112852566790|Restaurants via mobile banking app|-125.01|transactional|MTX202112000019246
2021-12-08|202112654544693|Groceries via pos|-847.33|transactional|MTX202112000019247
2021-12-09|202112368849135|Airtime via contactless|-49.44|transactional|MTX202112000019248
2021-12-09|202112832662738|Utilities via online banking|-840.42|transactional|MTX202112000019249
2021-12-09|202112628156617|Utilities via mobile_banking_app|-435.35|transactional|MTX202112000019250
2021-12-10|202112920709157|Entertainment via atm|-143.64|transactional|MTX202112000019251
2021-12-10|202112539302101|Transfer via online banking|-693.89|transactional|MTX202112000019252
2021-12-11|202112727458436|Fuel via pos|-1285.03|transactional|MTX202112000019253
