BANK STATEMENT|Keystone Retail Bank
ACCOUNT|025009030366934
CUSTOMER|IND21007589
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|4359.67
CLOSING_BALANCE|-15502.71
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112829012203|Groceries via mobile_banking_app|-499.57|transactional|MTX202112000025718
2021-12-02|202112968838854|Groceries via pos|-231.23|transactional|MTX202112000025720
2021-12-02|202112563473081|Groceries via mobile banking app|-230.03|transactional|MTX202112000025719
2021-12-02|202112422073054|Utilities via online_banking|-1752.93|transactional|MTX202112000025721
2021-12-03|202112581554897|Transport via mobile banking app|-43.42|transactional|MTX202112000025722
2021-12-03|202112683062325|Groceries via mobile banking app|-492.34|transactional|MTX202112000025723
2021-12-03|202112360206865|Airtime via mobile_banking_app|-45.01|transactional|MTX202112000025724
2021-12-03|202112887602386|Groceries via mobile banking app|-371.73|transactional|MTX202112000025725
2021-12-05|202112931118903|Restaurants via contactless|-404.28|transactional|MTX202112000025726
2021-12-06|202112492947242|Fuel via mobile_banking_app|-452.04|transactional|MTX202112000025727
2021-12-08|202112597133558|Transfer via mobile_banking_app|-1697.91|transactional|MTX202112000025728
2021-12-08|202112473547052|Transport via pos|-87.77|transactional|MTX202112000025729
2021-12-09|202112304935265|Alcohol via mobile banking app|-81.47|transactional|MTX202112000025730
2021-12-10|202112786977280|Fuel via mobile banking app|-255.13|transactional|MTX202112000025731
2021-12-10|202112769296145|Fuel via pos|-269.82|transactional|MTX202112000025732
2021-12-10|202112711683711|Airtime via mobile banking app|-66.44|transactional|MTX202112000025733
2021-12-10|202112952159966|Groceries via atm|-44.57|transactional|MTX202112000025734
2021-12-10|202112170147105|Entertainment via mobile banking app|-330.04|transactional|MTX202112000025735
2021-12-10|202112597606527|Entertainment via contactless|-157.47|transactional|MTX202112000025736
2021-12-10|202112770837957|Airtime via ussd|-46.33|transactional|MTX202112000025737
2021-12-13|202112163137902|Groceries via atm|-373.67|transactional|MTX202112000025738
2021-12-14|202112552953280|Retail via mobile banking app|-224.11|transactional|MTX202112000025739
2021-12-15|202112458534214|Retail via mobile banking app|-689.09|transactional|MTX202112000025741
2021-12-16|202112576103264|Transport via mobile_banking_app|-52.81|transactional|MTX202112000025742
2021-12-16|202112783088091|Transfer via mobile banking app|-331.11|transactional|MTX202112000025743
2021-12-17|202112536712889|Airtime via mobile banking app|-135.14|transactional|MTX202112000025744
2021-12-17|202112138052155|Groceries via atm|-96.76|transactional|MTX202112000025745
2021-12-17|202112980252764|Entertainment via pos|-219.58|transactional|MTX202112000025746
2021-12-18|202112342733868|Groceries via atm|-729.41|transactional|MTX202112000025747
2021-12-19|202112413649752|Groceries via pos|-247.08|transactional|MTX202112000025748
2021-12-19|202112752745797|Restaurants via mobile_banking_app|-237.56|transactional|MTX202112000025750
2021-12-19|202112411642867|Restaurants via pos|-491.11|transactional|MTX202112000025749
2021-12-20|202112899858883|Clothing via mobile banking app|-35.88|transactional|MTX202112000025751
2021-12-20|202112887812194|Airtime via mobile banking app|-25.31|transactional|MTX202112000025752
2021-12-20|202112859186888|Utilities via ussd|-271.62|transactional|MTX202112000025753
2021-12-21|202112556244234|Utilities via online banking|-687.54|transactional|MTX202112000025754
2021-12-21|202112800668636|Alcohol via atm|-212.93|transactional|MTX202112000025756
2021-12-21|202112930467628|Alcohol via mobile banking app|-76.72|transactional|MTX202112000025755
2021-12-22|202112725582278|Airtime via mobile_banking_app|-10.00|transactional|MTX202112000025757
2021-12-23|202112940030717|Transfer via online banking|-1383.23|transactional|MTX202112000025758
2021-12-24|202112273930863|Transport via mobile banking app|-102.53|transactional|MTX202112000025759
2021-12-24|202112763138556|Airtime via contactless|-50.41|transactional|MTX202112000025760
2021-12-24|202112432433560|Transport via pos|-90.29|transactional|MTX202112000025761
2021-12-24|202112863575081|Restaurants via pos|-111.00|transactional|MTX202112000025762
2021-12-24|202112227645521|Entertainment via mobile banking app|-311.93|transactional|MTX202112000025763
2021-12-24|202112846637749|Utilities via mobile_banking_app|-607.57|transactional|MTX202112000025764
2021-12-25|202112944966593|Restaurants via mobile banking app|-326.92|transactional|MTX202112000025765
2021-12-25|FEE-202112-36382|Interest Income|0.40|interest_income|
2021-12-25|FEE-202112-58554|Cash Deposit Fee|-135.00|cash_deposit_fee|
2021-12-25|FEE-202112-79950|Withholding_Tax|-60.92|withholding_tax|
2021-12-28|202112454137656|Transport via mobile banking app|-78.16|transactional|MTX202112000025766
2021-12-28|202112583725004|Utilities via mobile_banking_app|-542.68|transactional|MTX202112000025770
2021-12-28|202112527098232|Restaurants via contactless|-258.57|transactional|MTX202112000025768
2021-12-28|202112105631664|Transfer via mobile banking app|-878.59|transactional|MTX202112000025769
2021-12-29|202112616861930|Retail via contactless|-407.38|transactional|MTX202112000025771
2021-12-29|202112616861930|Retail via contactless|-407.38|transactional|MTX202112000025771-DUP
2021-12-30|202112746114529|Transfer via mobile_banking_app|-699.61|transactional|MTX202112000025772
2021-12-30|202112796251158|Restaurants via pos|-200.27|transactional|MTX202112000025773
2021-12-30|202112531732448|Alcohol via atm|-91.85|transactional|MTX202112000025774
2022-01-25|FEE-202201-55583|Bank Charge|-120.18|bank_charge|
2022-01-25|FEE-202201-43554|Service Fee|-110.87|service_fee|
2022-01-25|FEE-202201-20896|Interest Income|0.86|interest_income|
2022-02-25|FEE-202202-72298|Bank Charge|-122.90|bank_charge|
2022-03-25|FEE-202203-85725|Bank Charge|-15.89|bank_charge|
2022-03-25|FEE-202203-22263|Interest_Income|3.56|interest_income|
2022-04-25|FEE-202204-81971|Bank_Charge|-10.25|bank_charge|
2022-05-25|FEE-202205-90922|Interest Income|4.75|interest_income|
2022-05-25|FEE-202205-21997|Cash Deposit Fee|-40.61|cash_deposit_fee|
