BANK STATEMENT|Keystone Retail Bank
ACCOUNT|235205280359511
CUSTOMER|IND21011825
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|10831.66
CLOSING_BALANCE|10345.16
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-20157|Withholding Tax|-6.98|withholding_tax|
2021-12-25|FEE-202112-40924|Bank Charge|-34.83|bank_charge|
2022-01-25|FEE-202201-34433|Service Fee|-6.05|service_fee|
2022-02-25|FEE-202202-87685|Interest Income|3.45|interest_income|
2022-02-25|FEE-202202-64480|Cash Deposit Fee|-145.54|cash_deposit_fee|
2022-03-25|FEE-202203-55909|Cash_Deposit_Fee|-52.12|cash_deposit_fee|
2022-03-25|FEE-202203-25168|Interest Income|2.76|interest_income|
2022-04-25|FEE-202204-70265|Bank_Charge|-93.10|bank_charge|
2022-04-25|FEE-202204-59008|Cash_Deposit_Fee|-84.35|cash_deposit_fee|
2022-05-25|FEE-202205-61772|Interest_Income|1.79|interest_income|
2022-05-25|FEE-202205-32001|Bank Charge|-17.96|bank_charge|
2022-05-25|FEE-202205-24159|Cash Deposit Fee|-53.57|cash_deposit_fee|
