BANK STATEMENT|Keystone Retail Bank
ACCOUNT|210805020367080
CUSTOMER|IND21007825
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|17216.04
CLOSING_BALANCE|16306.90
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-25|FEE-202112-39547|Cash_Deposit_Fee|-108.48|cash_deposit_fee|
2021-12-25|FEE-202112-23669|Service_Fee|-73.23|service_fee|
2021-12-25|FEE-202112-74932|Interest Income|0.53|interest_income|
2022-01-25|FEE-202201-19876|Withholding_Tax|-44.82|withholding_tax|
2022-01-25|FEE-202201-23691|Cash_Deposit_Fee|-120.78|cash_deposit_fee|
2022-02-25|FEE-202202-13150|Withholding_Tax|-1.83|withholding_tax|
2022-02-25|FEE-202202-59721|Cash_Deposit_Fee|-157.87|cash_deposit_fee|
2022-03-25|FEE-202203-40728|Interest_Income|0.87|interest_income|
2022-03-25|FEE-202203-81673|Service Fee|-79.93|service_fee|
2022-03-25|FEE-202203-74715|Bank_Charge|-56.91|bank_charge|
2022-04-25|FEE-202204-37945|Withholding Tax|-30.89|withholding_tax|
2022-04-25|FEE-202204-82341|Cash Deposit Fee|-134.31|cash_deposit_fee|
2022-05-25|FEE-202205-19309|Withholding Tax|-39.55|withholding_tax|
2022-05-25|FEE-202205-14378|Cash_Deposit_Fee|-65.77|cash_deposit_fee|
2022-05-25|FEE-202205-29813|Interest_Income|3.83|interest_income|
