BANK STATEMENT|Keystone Retail Bank
ACCOUNT|121417010368909
CUSTOMER|IND21000375
PERIOD|2021-12-01|2022-02-28
OPENING_BALANCE|11032.17
CLOSING_BALANCE|-2564.50
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112847339867|Airtime via ussd|-50.43|transactional|MTX202112000018609
2021-12-01|202112568835186|Alcohol via mobile_banking_app|-162.03|transactional|MTX202112000018610
2021-12-02|202112130597974|Airtime via mobile_banking_app|-113.99|transactional|MTX202112000018611
2021-12-02|202112424335471|Airtime via mobile_banking_app|-91.95|transactional|MTX202112000018612
2021-12-02|202112921497674|Clothing via ussd|-459.50|transactional|MTX202112000018613
2021-12-03|202112117765555|Airtime via mobile banking app|-55.79|transactional|MTX202112000018614
2021-12-03|202112383035022|Airtime via ussd|-23.64|transactional|MTX202112000018615
2021-12-03|202112155429998|Airtime via ussd|-47.96|transactional|MTX202112000018616
2021-12-03|202112644967241|Transfer via mobile banking app|-1274.96|transactional|MTX202112000018617
2021-12-04|202112392060066|Airtime via ussd|-44.64|transactional|MTX202112000018618
2021-12-06|202112849374430|Airtime via mobile banking app|-85.79|transactional|MTX202112000018619
2021-12-06|202112443270750|Airtime via pos|-51.64|transactional|MTX202112000018620
2021-12-07|202112484946897|Retail via mobile_banking_app|-946.82|transactional|MTX202112000018621
2021-12-07|202112790989509|Alcohol via ussd|-71.07|transactional|MTX202112000018622
2021-12-07|202112362518294|Alcohol via atm|-125.54|transactional|MTX202112000018623
2021-12-07|202112717897784|Airtime via mobile banking app|-38.38|transactional|MTX202112000018624
2021-12-08|202112870206722|Airtime via ussd|-31.23|transactional|MTX202112000018625
2021-12-08|202112391753556|Groceries via ussd|-517.49|transactional|MTX202112000018626
2021-12-10|202112639918368|Clothing via mobile_banking_app|-433.08|transactional|MTX202112000018627
2021-12-10|202112563774634|Airtime via atm|-43.44|transactional|MTX202112000018628
2021-12-10|202112348330085|Entertainment via ussd|-192.31|transactional|MTX202112000018629
2021-12-11|202112939697743|Alcohol via mobile_banking_app|-305.22|transactional|MTX202112000018630
2021-12-12|202112568871662|Clothing via ussd|-393.08|transactional|MTX202112000018631
2021-12-13|202112435202333|Transfer via ussd|-1129.43|transactional|MTX202112000018632
2021-12-13|202112968445639|Airtime via ussd|-49.47|transactional|MTX202112000018633
2021-12-13|202112405317580|Alcohol via pos|-195.49|transactional|MTX202112000018634
2021-12-13|202112205680365|Fuel via mobile banking app|-261.06|transactional|MTX202112000018635
2021-12-15|202112451033069|Airtime via mobile banking app|-23.93|transactional|MTX202112000018636
2021-12-15|202112515481624|Utilities via ussd|-131.47|transactional|MTX202112000018637
2021-12-16|202112639284739|Alcohol via ussd|-195.55|transactional|MTX202112000018638
2021-12-16|202112645133379|Airtime via mobile banking app|-14.09|transactional|MTX202112000018639
2021-12-16|202112890103109|Utilities via mobile banking app|-418.15|transactional|MTX202112000018640
2021-12-16|202112879334443|Transfer via ussd|-1239.77|transactional|MTX202112000018642
2021-12-16|202112598677146|Transport via mobile banking app|-63.59|transactional|MTX202112000018641
2021-12-17|202112855892803|Airtime via ussd|-62.58|transactional|MTX202112000018643
2021-12-17|202112282367316|Airtime via mobile banking app|-62.09|transactional|MTX202112000018644
2021-12-19|202112186816538|Entertainment via ussd|-221.01|transactional|MTX202112000018645
2021-12-19|202112511052992|Alcohol via ussd|-314.47|transactional|MTX202112000018646
2021-12-19|202112482667337|Groceries via mobile_banking_app|-126.33|transactional|MTX202112000018647
