BANK STATEMENT|Keystone Retail Bank
ACCOUNT|231805270364446
CUSTOMER|IND21005173
PERIOD|2021-12-01|2022-05-31
OPENING_BALANCE|1641.85
CLOSING_BALANCE|-13730.64
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2021-12-01|202112517186840|Airtime via ussd|-16.89|transactional|MTX202112000003046
2021-12-01|202112290464092|Airtime via pos|-87.41|transactional|MTX202112000003047
2021-12-01|202112798215585|Airtime via pos|-42.01|transactional|MTX202112000003048
2021-12-02|202112284658157|Airtime via ussd|-56.23|transactional|MTX202112000003049
2021-12-02|202112887018039|Groceries via mobile_banking_app|-100.63|transactional|MTX202112000003050
2021-12-03|202112763824763|Airtime via mobile_banking_app|-28.60|transactional|MTX202112000003051
2021-12-03|202112993173617|Transfer via ussd|-1555.24|transactional|MTX202112000003052
2021-12-03|202112335875935|Alcohol via mobile banking app|-175.12|transactional|MTX202112000003053
2021-12-04|202112415260906|Airtime via mobile banking app|-69.84|transactional|MTX202112000003054
2021-12-04|202112438434836|Airtime via ussd|-56.03|transactional|MTX202112000003055
2021-12-05|202112721483387|Entertainment via ussd|-194.54|transactional|MTX202112000003056
2021-12-06|202112838591663|Utilities via ussd|-925.22|transactional|MTX202112000003057
2021-12-06|202112820195423|Airtime via pos|-59.90|transactional|MTX202112000003058
2021-12-06|202112522111265|Fuel via mobile_banking_app|-385.00|transactional|MTX202112000003059
2021-12-08|202112370539755|Groceries via ussd|-379.66|transactional|MTX202112000003060
2021-12-08|202112409040359|Airtime via ussd|-87.69|transactional|MTX202112000003061
2021-12-08|202112974149403|Airtime via atm|-10.28|transactional|MTX202112000003062
2021-12-09|202112590942420|Airtime via mobile_banking_app|-95.01|transactional|MTX202112000003063
2021-12-09|202112803257366|Airtime via atm|-46.97|transactional|MTX202112000003064
2021-12-09|202112618306481|Alcohol via mobile banking app|-308.74|transactional|MTX202112000003065
2021-12-10|202112496065490|Clothing via ussd|-520.06|transactional|MTX202112000003066
2021-12-10|202112904142500|Utilities via mobile banking app|-354.79|transactional|MTX202112000003067
2021-12-10|202112981835971|Airtime via atm|-46.50|transactional|MTX202112000003068
2021-12-11|202112133874218|Groceries via mobile banking app|-343.95|transactional|MTX202112000003069
