transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL201900000001,ACC0001282,IND19007129,LN2019010000002,,11,2019-12-14,03:26:39,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000002,ACC0000071,IND19001466,LN2019010000009,,11,2019-12-31,03:04:54,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000003,ACC0001490,IND19011784,LN2019010000010,,11,2019-12-23,03:23:21,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000004,ACC0000278,IND19005139,LN2019010000015,LDO20190000001,11,2019-12-29,02:06:35,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.97,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000005,ACC0000597,IND19000749,LN2019010000017,LDO20190000001,11,2019-12-22,02:07:02,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000006,ACC0000731,IND19012784,LN2019010000018,LDO20190000001,11,2019-12-30,03:41:42,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000007,ACC0000999,IND19000704,LN2019010000021,LDO20190000001,11,2019-12-30,02:52:38,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.23,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000008,ACC0000362,IND19010400,LN2019010000034,LDO20190000001,11,2019-12-20,04:06:37,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000009,ACC0000761,IND19003341,LN2019010000037,LDO20190000001,10,2019-12-10,03:13:47,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000010,ACC0000661,IND19013332,LN2019010000040,LDO20190000001,11,2019-12-25,03:04:08,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,0.34,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000011,ACC0000361,IND19010400,LN2019010000048,LDO20190000001,11,2019-12-30,03:25:48,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,1.38,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000012,ACC0000305,IND19009608,LN2019010000064,LDO20190000001,11,2019-12-15,03:47:11,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,1.4,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000013,ACC0000093,IND19006568,LN2019010000071,LDO20190000002,11,2019-12-13,03:28:16,1850.78,Debit,Failed,account_blocked,Loan Payment - LN2019010000071,False,,0.63,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000014,ACC0000412,IND19013952,LN2019010000075,LDO20190000001,11,2019-12-31,03:23:22,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.59,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000015,ACC0000227,IND19010979,LN2019010000078,LDO20190000002,11,2019-12-13,04:23:15,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,0.25,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000016,ACC0000895,IND19014589,LN2019010000089,LDO20190000003,11,2019-12-31,04:40:56,1496.91,Debit,Completed,,Loan Payment - LN2019010000089,False,,1.0,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000017,ACC0000190,IND19004840,LN2019010000090,LDO20190000004,10,2019-12-04,04:35:58,3511.44,Debit,Completed,,Loan Payment - LN2019010000090,False,,0.86,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000018,ACC0001088,IND19010913,LN2019010000094,LDO20190000001,11,2019-12-20,04:08:13,27702.74,Debit,Completed,,Loan Payment - LN2019010000094,False,,0.14,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000019,ACC0001439,IND19009694,LN2019010000095,LDO20190000002,11,2019-12-18,02:09:44,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.74,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000020,ACC0000263,IND19010479,LN2019010000097,LDO20190000005,11,2019-12-14,02:43:59,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,0.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000021,ACC0000410,IND19006375,LN2019010000101,LDO20190000006,11,2019-12-22,03:40:02,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.62,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000022,ACC0000187,IND19005404,LN2019010000103,LDO20190000003,11,2019-12-29,03:05:17,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,1.25,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000023,ACC0000901,IND19009242,LN2019010000104,LDO20190000004,11,2019-12-28,03:14:21,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,1.76,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000024,ACC0000365,IND19005374,LN2019010000112,LDO20190000001,11,2019-12-20,03:55:05,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,1.41,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000025,ACC0000066,IND19000708,LN2019010000114,LDO20190000007,11,2019-12-24,02:07:38,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.03,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000026,ACC0000041,IND19003405,LN2019010000118,LDO20190000008,11,2019-12-11,02:05:52,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,1.96,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000027,ACC0000146,IND19003418,LN2019010000122,LDO20190000009,10,2019-12-04,02:54:35,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,1.74,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000028,ACC0000812,IND19000596,LN2019010000123,LDO20190000010,10,2019-12-08,02:38:16,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.46,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000029,ACC0000726,IND19012497,LN2019010000124,LDO20190000011,11,2019-12-13,03:40:35,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,1.08,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000030,ACC0000959,IND19007081,LN2019010000129,LDO20190000012,11,2019-12-14,04:51:52,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,0.02,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000031,ACC0000635,IND19017267,LN2019010000138,LDO20190000002,10,2019-12-03,03:48:06,5989.53,Debit,Completed,,Loan Payment - LN2019010000138,False,,1.81,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000032,ACC0000642,IND19009914,LN2019010000142,LDO20190000013,11,2019-12-24,02:38:47,740.28,Debit,Completed,,Loan Payment - LN2019010000142,False,,1.83,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000033,ACC0001601,IND19014936,LN2019010000149,LDO20190000005,11,2019-12-13,02:01:18,1342.76,Debit,Completed,,Loan Payment - LN2019010000149,False,,0.24,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000034,ACC0000615,IND19010153,LN2019010000152,LDO20190000014,11,2019-12-20,04:43:48,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,0.27,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000035,ACC0001661,COM19000313,LN2019010000156,LDO20190000006,11,2019-12-14,04:30:55,4855.01,Debit,Completed,,Loan Payment - LN2019010000156,False,,1.82,,Automated,Business Loan,standard_payment,False,loan_payment_generator
TXNL201900000036,ACC0000626,IND19000516,LN2019010000160,LDO20190000003,11,2019-12-27,03:34:02,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,1.06,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000037,ACC0001092,IND19002621,LN2019010000162,LDO20190000015,11,2019-12-27,03:37:23,2109.85,Debit,Completed,,Loan Payment - LN2019010000162 - Extra Principal,False,,1.1,,Automated,Vehicle Loan,extra_payment,False,loan_payment_generator
TXNL201900000038,ACC0001482,IND19001446,LN2019010000169,LDO20190000016,11,2019-12-26,03:23:52,1384.01,Debit,Completed,,Loan Payment - LN2019010000169,False,,1.27,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000039,ACC0000544,IND19004718,LN2019010000182,LDO20190000004,11,2019-12-22,04:29:38,3538.33,Debit,Completed,,Loan Payment - LN2019010000182,False,,0.42,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000040,ACC0001221,IND19011832,LN2019010000190,LDO20190000017,11,2019-12-15,04:58:18,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,0.36,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000041,ACC0000233,IND19001157,LN2019010000192,,11,2019-12-16,04:46:27,3022.14,Debit,Completed,,Loan Payment - LN2019010000192,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000042,ACC0000224,IND19008065,LN2019010000206,LDO20190000007,11,2019-12-14,03:00:10,1575.25,Debit,Completed,,Loan Payment - LN2019010000206,False,,0.21,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000043,ACC0001568,IND19016231,LN2019010000212,LDO20190000008,11,2019-12-30,02:18:25,2892.9,Debit,Completed,,Loan Payment - LN2019010000212,False,,0.58,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000044,ACC0000708,IND19015529,LN2019010000217,LDO20190000018,11,2019-12-27,02:04:34,1520.07,Debit,Completed,,Loan Payment - LN2019010000217,False,,0.62,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000045,ACC0000091,IND19012355,LN2019010000228,LDO20190000020,11,2019-12-18,03:25:49,2454.25,Debit,Completed,,Loan Payment - LN2019010000228,False,,1.31,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000046,ACC0001340,IND19008807,LN2019010000234,LDO20190000021,11,2019-12-31,04:12:37,1707.41,Debit,Completed,,Loan Payment - LN2019010000234,False,,1.02,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000047,ACC0001373,IND19006253,LN2019010000235,LDO20190000022,11,2019-12-26,02:24:32,4531.03,Debit,Completed,,Loan Payment - LN2019010000235,False,,1.89,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000048,ACC0001291,IND19005742,LN2019010000238,LDO20190000009,11,2019-12-17,04:43:44,1155.73,Debit,Completed,,Loan Payment - LN2019010000238,False,,0.42,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000049,ACC0000295,IND19012061,LN2019010000258,LDO20190000010,11,2019-12-17,02:37:35,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,0.88,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000050,ACC0000166,IND19004971,LN2019010000260,LDO20190000023,11,2019-12-30,04:09:05,1481.13,Debit,Completed,,Loan Payment - LN2019010000260,False,,0.94,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000051,ACC0000030,IND19010515,LN2019010000266,LDO20190000011,11,2019-12-25,03:41:50,1516.71,Debit,Completed,,Loan Payment - LN2019010000266,False,,0.52,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000052,ACC0000717,IND19015259,LN2019010000274,LDO20190000024,10,2019-12-10,02:34:33,581.3,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000274 - Recovery,False,,0.06,,Automated,Home Loan,recovery_payment,True,loan_payment_generator
TXNL201900000053,ACC0001416,IND19002948,LN2019010000279,LDO20190000012,11,2019-12-10,04:44:25,4691.89,Debit,Completed,,Loan Payment - LN2019010000279,False,,0.67,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000054,ACC0000115,IND19013155,LN2019010000284,LDO20190000025,11,2019-12-27,04:42:41,1427.41,Debit,Completed,,Loan Payment - LN2019010000284,False,,1.3,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000055,ACC0001436,IND19002442,LN2019010000293,LDO20190000013,11,2019-12-27,04:19:37,8732.5,Debit,Completed,,Loan Payment - LN2019010000293 - Partial,False,,1.52,,Automated,Personal Loan,partial_payment,False,loan_payment_generator
TXNL201900000056,ACC0000701,IND19016305,LN2019010000299,LDO20190000026,11,2019-12-14,03:04:35,2803.82,Debit,Completed,,Loan Payment - LN2019010000299,False,,0.57,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000057,ACC0001255,IND19002467,LN2019010000300,LDO20190000005,11,2019-12-18,02:49:39,2816.5,Debit,Completed,,Loan Payment - LN2019010000300,False,,0.77,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000058,ACC0000938,IND19013886,LN2019010000306,LDO20190000014,11,2019-12-27,02:03:15,2472.35,Debit,Completed,,Loan Payment - LN2019010000306,False,,0.9,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000059,ACC0000656,IND19013092,LN2019010000312,LDO20190000006,11,2019-12-11,02:27:04,2556.29,Debit,Completed,,Loan Payment - LN2019010000312,False,,1.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000060,ACC0000695,IND19002767,LN2019010000321,LDO20190000027,10,2019-12-02,03:43:20,2580.81,Debit,Completed,,Loan Payment - LN2019010000321,False,,1.44,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000061,ACC0000456,IND19006712,LN2019010000324,LDO20190000003,11,2019-12-28,02:41:19,577.1,Debit,Completed,,Loan Payment - LN2019010000324,False,,0.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000062,ACC0001167,IND19004585,LN2019010000343,LDO20190000028,11,2019-12-29,03:16:55,2426.09,Debit,Completed,,Loan Payment - LN2019010000343,False,,0.6,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000063,ACC0000213,IND19003541,LN2019010000347,LDO20190000015,11,2019-12-11,03:08:57,1164.39,Debit,Completed,,Loan Payment - LN2019010000347,False,,1.98,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000064,ACC0000060,IND19004334,LN2019010000350,LDO20190000029,11,2019-12-14,03:03:20,1643.06,Debit,Completed,,Loan Payment - LN2019010000350,False,,0.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000065,ACC0000646,IND19017126,LN2019010000351,LDO20190000030,10,2019-12-07,02:31:50,2527.92,Debit,Completed,,Loan Payment - LN2019010000351 - Recovery,False,,1.58,,Automated,Personal Loan,recovery_payment,True,loan_payment_generator
TXNL201900000066,ACC0000457,IND19014286,LN2019010000356,LDO20190000031,10,2019-12-04,02:16:25,1307.42,Debit,Completed,,Loan Payment - LN2019010000356 - Partial,False,,0.33,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL201900000067,ACC0001358,IND19015137,LN2019010000368,LDO20190000032,11,2019-12-17,04:24:49,906.4,Debit,Completed,,Loan Payment - LN2019010000368,False,,0.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000068,ACC0000551,IND19010018,LN2019010000378,LDO20190000033,10,2019-12-04,03:58:02,4462.51,Debit,Completed,,Loan Payment - LN2019010000378,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000069,ACC0000417,IND19009850,LN2019010000380,LDO20190000034,10,2019-12-04,04:52:03,6671.0,Debit,Completed,,Loan Payment - LN2019010000380,False,,1.37,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000070,ACC0000732,IND19013668,LN2019010000386,LDO20190000035,11,2019-12-16,02:37:38,5822.18,Debit,Completed,,Loan Payment - LN2019010000386,False,,0.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000071,ACC0000333,IND19016196,LN2019010000387,LDO20190000036,10,2019-12-04,04:27:34,4417.62,Debit,Completed,,Loan Payment - LN2019010000387,False,,1.0,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000072,ACC0001449,IND19011707,LN2019010000388,LDO20190000037,11,2019-12-15,04:59:09,3506.91,Debit,Completed,,Loan Payment - LN2019010000388,False,,1.42,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000073,ACC0001041,IND19014771,LN2019010000390,LDO20190000038,10,2019-12-09,02:11:13,2202.53,Debit,Completed,,Loan Payment - LN2019010000390,False,,1.42,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000074,ACC0001571,IND19015093,LN2019010000404,LDO20190000039,11,2019-12-20,03:36:13,3640.07,Debit,Completed,,Loan Payment - LN2019010000404,False,,1.21,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL201900000075,ACC0000724,IND19005518,LN2019010000406,LDO20190000040,11,2019-12-30,02:06:24,2165.86,Debit,Completed,,Loan Payment - LN2019010000406 - Late Fee,False,,1.53,,Automated,Home Loan,late_payment,False,loan_payment_generator
TXNL201900000076,ACC0000669,IND19015013,LN2019010000408,LDO20190000041,11,2019-12-21,02:18:37,4733.93,Debit,Completed,,Loan Payment - LN2019010000408 - Extra Principal,False,,0.27,,Automated,Personal Loan,extra_payment,False,loan_payment_generator
TXNL201900000077,ACC0000392,IND19006420,LN2019010000422,LDO20190000016,11,2019-12-14,04:55:46,3242.75,Debit,Completed,,Loan Payment - LN2019010000422,False,,0.28,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000078,ACC0001215,IND19009203,LN2019010000449,LDO20190000004,10,2019-12-03,02:58:01,245.6,Debit,Completed,,Loan Payment - LN2019010000449,False,,1.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000079,ACC0000677,IND19014762,LN2019010000450,LDO20190000042,11,2019-12-23,03:26:34,2083.6,Debit,Completed,,Loan Payment - LN2019010000450,False,,0.2,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000080,ACC0001668,COM19000073,LN2019010000455,LDO20190000017,11,2019-12-27,03:27:40,14981.17,Debit,Completed,,Loan Payment - LN2019010000455,False,,1.84,,Automated,Business Loan,standard_payment,False,loan_payment_generator
TXNL201900000081,ACC0000769,IND19003379,LN2019010000462,,11,2019-12-19,04:46:25,1029.76,Debit,Completed,,Loan Payment - LN2019010000462,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000082,ACC0000639,IND19007802,LN2019010000464,LDO20190000043,11,2019-12-26,03:08:15,2125.65,Debit,Completed,,Loan Payment - LN2019010000464 - Recovery,False,,1.34,,Automated,Home Loan,recovery_payment,True,loan_payment_generator
TXNL201900000083,ACC0000029,IND19014833,LN2019010000478,LDO20190000044,11,2019-12-28,02:38:52,1635.7,Debit,Completed,,Loan Payment - LN2019010000478,False,,0.79,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL201900000084,ACC0001111,IND19004921,LN2019010000485,LDO20190000007,10,2019-12-04,02:07:45,6532.35,Debit,Completed,,Loan Payment - LN2019010000485,False,,0.42,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL201900000085,ACC0000311,IND19003026,LN2019010000487,LDO20190000008,10,2019-12-09,02:08:27,450.66,Debit,Completed,,Loan Payment - LN2019010000487,False,,0.47,,Automated,Home Loan,standard_payment,False,loan_payment_generator
