comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202310-000001,ACC0055148,IND22024657,social_media,inbound,2023/10/24 17:30:32,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,staff_behavior
COMM-202310-000002,ACC0069761,IND23007221,phone_call,inbound,28/10/2023 18:21,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,staff_behavior
COMM-202310-000003,ACC0035547,IND21010308,phone_call,inbound,21/10/2023 09:41,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,incorrect_charge
COMM-202310-000004,ACC0070184,IND23016504,email,outbound,2023-10-08 21:57:36,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202310-000005,ACC0065430,IND23016498,app_message,inbound,2023-10-12T20:10:17+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,service_delay
COMM-202310-000006,ACC0062125,IND23009846,social_media,inbound,2023/10/28 09:04:13,Unauthorised bank charge enquiry,"Hi there, Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.",neutral,False,
COMM-202310-000007,ACC0027877,IND21007564,phone_call,inbound,20/10/2023 13:46,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,False,
COMM-202310-000008,ACC0033210,IND21004431,sms,outbound,2023-10-27T07:32:35+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,True,failed_transaction
COMM-202310-000009,ACC0037531,IND22011627,social_media,inbound,2023/10/12 20:51:02,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202310-000010,ACC0014039,IND19015009,phone_call,inbound,12/10/2023 08:53,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202310-000011,ACC0067541,IND23013757,email,inbound,2023-10-27 10:39:25,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,positive,False,
COMM-202310-000012,ACC0066510,IND23021453,branch_visit,inbound,20/10/2023 09:00,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202310-000013,ACC0067582,IND23018558,social_media,inbound,2023/10/23 11:36:38,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,negative,True,service_delay
COMM-202310-000014,ACC0047123,IND22007352,app_message,inbound,2023-10-24T13:52:57+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,False,
COMM-202310-000015,ACC0041936,IND22015191,app_message,outbound,2023-10-12T13:14:14+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202310-000016,ACC0037403,IND22015757,app_message,inbound,2023-10-22T19:20:15+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202310-000017,ACC0055483,IND22020003,phone_call,inbound,17/10/2023 17:56,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,True,service_delay
COMM-202310-000018,ACC0062923,IND23001948,sms,outbound,2023-10-07T15:29:52+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,False,
COMM-202310-000019,ACC0054867,IND22021397,app_message,inbound,2023-10-29T15:35:34+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,positive,False,
COMM-202310-000020,ACC0016035,IND19018047,branch_visit,inbound,12/10/2023 12:10,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,False,
COMM-202310-000021,ACC0027176,IND21000094,email,inbound,2023-10-25 09:54:30,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,positive,False,
COMM-202310-000022,ACC0025289,IND21017310,social_media,inbound,2023/10/04 18:41:38,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202310-000023,ACC0036763,IND21006763,social_media,inbound,2023/10/29 06:33:20,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,False,
COMM-202310-000024,ACC0001556,IND19015946,phone_call,inbound,10/10/2023 16:54,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202310-000025,ACC0036154,IND21010862,email,inbound,2023-10-19 10:04:49,Account enquiry,Please assist with my banking enquiry.,negative,True,incorrect_charge
COMM-202310-000026,ACC0060017,IND23007160,sms,outbound,2023-10-18T17:58:57+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,True,fraud_concern
COMM-202310-000027,ACC0041754,IND22012181,phone_call,inbound,04/10/2023 11:45,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202310-000028,ACC0030035,COM21000186,phone_call,inbound,25/10/2023 15:35,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,incorrect_charge
COMM-202310-000029,ACC0034204,IND21008747,branch_visit,inbound,29/10/2023 08:10,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,neutral,False,
COMM-202310-000030,ACC0043127,IND22014993,phone_call,inbound,14/10/2023 15:45,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202310-000031,ACC0052446,IND22022009,email,inbound,2023-10-23 13:30:21,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,staff_behavior
