transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202500000001,ACC0001282,IND19007129,LN2019010000002,,74,2025-03-14,02:30:53,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000002,ACC0000071,IND19001466,LN2019010000009,,74,2025-03-31,03:36:17,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000003,ACC0001490,IND19011784,LN2019010000010,LDO20250000001,74,2025-03-23,03:25:44,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000004,ACC0000597,IND19000749,LN2019010000017,LDO20250000003,74,2025-03-22,04:44:54,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.92,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000005,ACC0000731,IND19012784,LN2019010000018,LDO20250000001,74,2025-03-30,03:17:52,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000006,ACC0000999,IND19000704,LN2019010000021,LDO20250000002,74,2025-03-30,02:59:40,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.93,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000007,ACC0000362,IND19010400,LN2019010000034,LDO20250000004,74,2025-03-20,03:14:07,1585.16,Debit,Failed,account_blocked,Loan Payment - LN2019010000034,False,,1.15,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000008,ACC0000761,IND19003341,LN2019010000037,LDO20250000005,73,2025-03-10,03:18:35,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000009,ACC0000093,IND19006568,LN2019010000071,LDO20250000007,74,2025-03-13,03:50:25,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.86,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000010,ACC0000263,IND19010479,LN2019010000097,LDO20250000004,74,2025-03-14,02:15:40,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000011,ACC0000410,IND19006375,LN2019010000101,LDO20250000005,74,2025-03-22,04:54:43,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.34,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000012,ACC0000187,IND19005404,LN2019010000103,LDO20250000006,74,2025-03-29,03:52:25,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,0.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000013,ACC0000365,IND19005374,LN2019010000112,,74,2025-03-20,02:18:37,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000014,ACC0000812,IND19000596,LN2019010000123,LDO20250000014,73,2025-03-08,03:27:35,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.25,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000015,ACC0000726,IND19012497,LN2019010000124,LDO20250000015,74,2025-03-13,02:41:26,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,1.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000016,ACC0000615,IND19010153,LN2019010000152,LDO20250000018,74,2025-03-20,04:10:59,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,0.78,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000017,ACC0000626,IND19000516,LN2019010000160,LDO20250000019,74,2025-03-27,03:48:10,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,0.76,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000018,ACC0001221,IND19011832,LN2019010000190,LDO20250000004,74,2025-03-15,02:22:56,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,1.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000019,ACC0000708,IND19015529,LN2019010000217,LDO20250000023,74,2025-03-27,04:15:39,1520.07,Debit,Failed,bank_timeout,Loan Payment - LN2019010000217,False,,1.34,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000020,ACC0001510,IND19016623,LN2019010000221,LDO20250000006,74,2025-03-19,04:36:05,4093.97,Debit,Completed,,Loan Payment - LN2019010000221,False,,0.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000021,ACC0001291,IND19005742,LN2019010000238,LDO20250000007,74,2025-03-17,04:58:47,1155.73,Debit,Completed,,Loan Payment - LN2019010000238,False,,1.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000022,ACC0000295,IND19012061,LN2019010000258,LDO20250000008,74,2025-03-17,04:03:39,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000023,ACC0000030,IND19010515,LN2019010000266,LDO20250000015,74,2025-03-25,02:10:58,1516.71,Debit,Completed,,Loan Payment - LN2019010000266,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000024,ACC0000717,IND19015259,LN2019010000274,LDO20250000024,73,2025-03-10,03:17:23,962.5,Debit,Completed,,Loan Payment - LN2019010000274 - Late Fee,False,,1.22,,Automated,Home Loan,late_payment,False,loan_payment_generator
