comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,linked_news_title,linked_event_date,is_complaint,complaint_category,resolution_status,resolution_notes
COMM-202004-000002,ACC0006845,IND19015246,app_message,inbound,2020-04-15T19:00:04+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,,True,digital_issue,open,Digital support case created with device and login details.
COMM-202004-000018,ACC0013345,IND19017011,branch_visit,inbound,08/04/2020 15:50,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202004-000019,ACC0011584,IND19012193,phone_call,inbound,26/04/2020 15:13,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202004-000021,ACC0006295,IND19011761,branch_visit,inbound,20/04/2020 11:30,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,2020-04-14,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202004-000022,ACC0012384,IND19017813,phone_call,inbound,20/04/2020 18:30,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202004-000025,ACC0018333,COM19000105,phone_call,inbound,19/04/2020 18:59,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect. This also seems connected to SARB emergency 100bp rate cut to 4.25%.,negative,,2020-04-14,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202004-000026,ACC0009065,IND19001825,app_message,inbound,2020-04-27T12:25:21+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202004-000029,ACC0005348,IND19018489,phone_call,inbound,01/04/2020 13:17,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202004-000030,ACC0013501,IND19000162,branch_visit,inbound,04/04/2020 09:30,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202004-000032,ACC0013561,IND19006814,phone_call,inbound,17/04/2020 15:23,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account. This also seems connected to SARB emergency 100bp rate cut to 4.25%.,negative,Conduct teams press for clearer evidence on fees and failed payments,2020-04-14,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202004-000035,ACC0016787,IND19003053,phone_call,inbound,25/04/2020 08:32,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,2020-04-14,True,staff_behavior,resolved,Branch manager to contact customer and review service notes.
COMM-202004-000040,ACC0001365,IND19015299,branch_visit,inbound,20/04/2020 09:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202004-000044,ACC0017693,IND19010524,branch_visit,inbound,09/04/2020 14:50,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202004-000045,ACC0005603,IND19011571,branch_visit,inbound,03/04/2020 09:05,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202004-000049,ACC0016219,IND19014050,branch_visit,inbound,08/04/2020 14:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,incorrect_charge,escalted,Charge sent to finance controls for validation against tariff table.
COMM-202004-000050,ACC0009504,IND19001754,app_message,inbound,2020-04-17T19:50:45+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile. This also seems connected to SARB emergency 100bp rate cut to 4.25%.,negative,,2020-04-14,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
