transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202500000001,ACC0001282,IND19007129,LN2019010000002,,77,2025-06-14,03:28:08,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000002,ACC0000071,IND19001466,LN2019010000009,,77,2025-06-30,02:40:41,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000003,ACC0001490,IND19011784,LN2019010000010,LDO20250000001,77,2025-06-23,02:16:05,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000004,ACC0000597,IND19000749,LN2019010000017,LDO20250000003,77,2025-06-22,04:52:18,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.76,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000005,ACC0000731,IND19012784,LN2019010000018,LDO20250000001,77,2025-06-30,02:46:36,3032.5,Debit,Completed,,Loan Payment - LN2019010000018 - Partial,False,,1.82,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL202500000006,ACC0000999,IND19000704,LN2019010000021,LDO20250000002,77,2025-06-30,04:45:33,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.31,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000007,ACC0000362,IND19010400,LN2019010000034,LDO20250000004,77,2025-06-20,03:12:39,1585.16,Debit,Failed,bank_timeout,Loan Payment - LN2019010000034,False,,1.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000008,ACC0000761,IND19003341,LN2019010000037,LDO20250000005,76,2025-06-10,02:37:03,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.92,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000009,ACC0000093,IND19006568,LN2019010000071,LDO20250000007,77,2025-06-13,03:11:47,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.84,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000010,ACC0000263,IND19010479,LN2019010000097,LDO20250000004,77,2025-06-14,04:03:27,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.77,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000011,ACC0000410,IND19006375,LN2019010000101,LDO20250000005,77,2025-06-22,04:27:30,408.09,Debit,Completed,,Loan Payment - LN2019010000101 - Recovery,False,,1.5,,Automated,Home Loan,recovery_payment,True,loan_payment_generator
TXNL202500000012,ACC0000187,IND19005404,LN2019010000103,LDO20250000006,77,2025-06-29,03:17:03,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000013,ACC0000365,IND19005374,LN2019010000112,LDO20250000001,77,2025-06-20,02:28:28,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,1.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000014,ACC0000812,IND19000596,LN2019010000123,LDO20250000014,76,2025-06-08,02:43:10,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000015,ACC0000726,IND19012497,LN2019010000124,LDO20250000015,77,2025-06-13,03:02:51,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,0.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000016,ACC0000615,IND19010153,LN2019010000152,LDO20250000018,77,2025-06-20,03:28:07,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,1.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000017,ACC0000626,IND19000516,LN2019010000160,LDO20250000019,77,2025-06-27,03:27:05,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,0.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000018,ACC0001221,IND19011832,LN2019010000190,LDO20250000004,77,2025-06-15,03:35:37,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,0.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000019,ACC0000708,IND19015529,LN2019010000217,LDO20250000023,77,2025-06-27,03:06:57,1520.07,Debit,Completed,,Loan Payment - LN2019010000217,False,,0.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000020,ACC0001510,IND19016623,LN2019010000221,LDO20250000006,77,2025-06-19,03:39:49,4093.97,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000221,False,,0.78,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000021,ACC0001291,IND19005742,LN2019010000238,LDO20250000007,77,2025-06-17,02:55:02,1155.73,Debit,Completed,,Loan Payment - LN2019010000238,False,,1.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000022,ACC0000295,IND19012061,LN2019010000258,LDO20250000008,77,2025-06-17,02:29:53,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,0.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000023,ACC0000030,IND19010515,LN2019010000266,LDO20250000015,77,2025-06-25,02:04:34,1516.71,Debit,Completed,,Loan Payment - LN2019010000266,False,,1.99,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000024,ACC0000717,IND19015259,LN2019010000274,LDO20250000024,76,2025-06-10,02:50:22,916.67,Debit,Completed,,Loan Payment - LN2019010000274,False,,0.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000025,ACC0000115,IND19013155,LN2019010000284,LDO20250000016,77,2025-06-27,02:25:16,1427.41,Debit,Completed,,Loan Payment - LN2019010000284,False,,0.81,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000026,ACC0000656,IND19013092,LN2019010000312,LDO20250000009,77,2025-06-11,03:16:36,2556.29,Debit,Completed,,Loan Payment - LN2019010000312,False,,1.16,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000027,ACC0000456,IND19006712,LN2019010000324,LDO20250000031,77,2025-06-28,03:16:25,577.1,Debit,Completed,,Loan Payment - LN2019010000324,False,,1.01,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202500000028,ACC0001167,IND19004585,LN2019010000343,LDO20250000010,77,2025-06-29,04:02:25,2426.09,Debit,Completed,,Loan Payment - LN2019010000343,False,,1.87,,Automated,Home Loan,standard_payment,False,loan_payment_generator
