suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202202-00001,ACC0016777,IND19014116,phone_call,14/02/2022 11:49,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202202-00002,ACC0036678,IND21008075,app_message,2022-02-01T16:14:44+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202202-00003,ACC0009506,IND19008495,phone_call,13/02/2022 10:17,Please send clearer notifications when account details change.,other,submitted
SUG-202202-00004,ACC0021602,IND21005092,email,2022-02-23 12:18:03,Please send clearer notifications when account details change.,other,submitted
SUG-202202-00005,ACC0020892,IND20001009,email,2022-02-13 19:29:37,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202202-00006,ACC0026572,IND21007619,email,2022-02-11 14:19:11,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202202-00007,ACC0012539,IND19011505,email,2022-02-13 06:04:46,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202202-00008,ACC0010291,IND19007161,app_message,2022-02-14T10:58:13+02:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202202-00009,ACC0024152,IND21010621,app_message,2022-02-21T08:44:43+02:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202202-00010,ACC0035897,IND21000290,app_message,2022-02-25T08:10:34+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202202-00011,ACC0032569,IND21002488,branch_visit,16/02/2022 15:10,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202202-00012,ACC0007661,IND19011093,app_message,2022-02-03T21:11:53+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,implemented
SUG-202202-00013,ACC0015812,IND19011944,phone_call,24/02/2022 07:37,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202202-00014,ACC0031096,IND21011564,phone_call,19/02/2022 16:25,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202202-00015,ACC0033144,IND21006184,phone_call,26/02/2022 15:13,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202202-00016,ACC0008990,IND19004746,branch_visit,22/02/2022 13:00,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202202-00017,ACC0029018,IND21012243,branch_visit,07/02/2022 13:50,Please add better card freeze and unfreeze controls in the app.,digital_features,implemented
SUG-202202-00018,ACC0021649,IND21002041,email,2022-02-16 16:31:41,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
