payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202204-00001,COLL-202204-00005,ACC0019892,IND20002261,2022-04-05,311.61,eft,False,219.36
REC-202204-00002,COLL-202204-00021,ACC0027031,COM21000300,2022-04-22,4198.08,cash_deposit,False,3959.80
REC-202204-00003,COLL-202204-00024,ACC0020162,IND20001636,2022-04-17,72.40,card,True,268.57
REC-202204-00004,COLL-202204-00029,ACC0031326,COM21000139,2022-04-27,3292.78,card,False,2149.10
REC-202204-00005,COLL-202204-00014,ACC0041106,IND22022193,2022-04-15,338.91,debit_order,True,831.46
REC-202204-00006,COLL-202204-00017,ACC0041062,IND22009472,2022-04-14,453.57,card,False,662.15
REC-202204-00007,COLL-202204-00042,ACC0017451,IND19009152,2022-05-01,273.60,cash_deposit,True,272.21
REC-202204-00008,COLL-202204-00009,ACC0035838,COM21000259,2022-04-19,2991.13,card,False,4289.76
REC-202204-00009,COLL-202204-00035,ACC0035394,IND21007621,2022-05-06,1582.33,card,False,7791.89
REC-202204-00010,COLL-202204-00028,ACC0040354,IND22013409,2022-04-16,792.27,eft,True,702.91
REC-202204-00011,COLL-202204-00037,ACC0031302,COM21000033,2022-05-08,5762.84,debit_order,False,8824.07
REC-202204-00012,COLL-202204-00015,ACC0040914,IND22003302,2022-04-17,361.95,card,True,1123.91
REC-202204-00013,COLL-202204-00016,ACC0014745,IND19000578,2022-04-22,116.12,card,False,446.04
REC-202204-00014,COLL-202204-00020,ACC0006642,IND19010043,2022-04-26,1832.40,eft,False,5971.46
REC-202204-00015,COLL-202204-00031,ACC0006670,IND19002557,2022-04-21,2400.47,cash_deposit,False,1331.49
REC-202204-00016,COLL-202204-00011,ACC0031703,IND21000655,2022-05-01,340.39,cash_deposit,False,1881.39
REC-202204-00017,COLL-202204-00040,ACC0020489,IND20000611,2022-04-20,311.62,card,False,174.13
