statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0036750-000001,ACC0036750,2021-12-25 17:47:00,2021-12-25,Cash Deposit Fee,FEE-202112-39373,-25.73,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000002,ACC0036750,2022-01-25 15:57:00,2022-01-25,Service Fee,FEE-202201-38372,-42.78,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000003,ACC0036750,2022-01-25 15:57:00,2022-01-25,Cash Deposit Fee,FEE-202201-29871,-94.41,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000004,ACC0036750,2022-02-25 10:28:00,2022-02-25,Bank Charge,FEE-202202-56353,-119.48,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000005,ACC0036750,2022-02-25 10:28:00,2022-02-25,Interest_Income,FEE-202202-26815,0.44,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000006,ACC0036750,2022-03-25 12:24:00,2022-03-25,Interest Income,FEE-202203-52580,3.75,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000007,ACC0036750,2022-03-25 12:24:00,2022-03-25,Cash Deposit Fee,FEE-202203-24442,-41.49,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000008,ACC0036750,2022-04-25 07:08:00,2022-04-25,Interest Income,FEE-202204-28146,1.93,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000009,ACC0036750,2022-04-25 07:08:00,2022-04-25,Withholding Tax,FEE-202204-85693,-2.61,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000010,ACC0036750,2022-05-25 07:30:00,2022-05-25,Interest Income,FEE-202205-34417,2.71,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036750-000011,ACC0036750,2022-05-25 07:30:00,2022-05-25,Bank_Charge,FEE-202205-76753,-141.61,bank_charge,True,bank_generated_non_transactional_entry,0,,
