statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0036424-000002,ACC0036424,2021-12-03 14:27:44,2021-12-03,Groceries via mobile_banking_app,202112507314956,-326.44,transactional,False,,0,,MTX202112000022394
BST-ACC0036424-000001,ACC0036424,2021-12-03 16:01:19,2021-12-03,Groceries via ussd,202112774841796,-508.94,transactional,True,source_system_lag,1,2021-12-03,MTX202112000022393
BST-ACC0036424-000003,ACC0036424,2021-12-04 06:59:02,2021-12-04,Fuel via mobile_banking_app,202112817681433,-406.75,transactional,False,,0,,MTX202112000022395
BST-ACC0036424-000004,ACC0036424,2021-12-04 11:58:30,2021-12-04,Groceries via mobile banking app,202112972156321,-107.12,transactional,False,,0,,MTX202112000022396
BST-ACC0036424-000005,ACC0036424,2021-12-05 07:48:16,2021-12-05,Utilities via mobile banking app,202112571425484,-557.83,transactional,False,,0,,MTX202112000022397
BST-ACC0036424-000006,ACC0036424,2021-12-05 08:58:02,2021-12-05,Airtime via mobile_banking_app,202112214347869,-54.51,transactional,False,,0,,MTX202112000022398
BST-ACC0036424-000007,ACC0036424,2021-12-07 08:06:04,2021-12-07,Airtime via ussd,202112815549641,-21.24,transactional,False,,0,,MTX202112000022401
BST-ACC0036424-000008,ACC0036424,2021-12-07 09:11:03,2021-12-07,Airtime via mobile banking app,202112822319083,-94.69,transactional,False,,0,,MTX202112000022400
BST-ACC0036424-000009,ACC0036424,2021-12-07 13:56:58,2021-12-07,Groceries via pos,202112200719897,-271.2,transactional,False,,0,,MTX202112000022402
BST-ACC0036424-000010,ACC0036424,2021-12-07 15:46:08,2021-12-07,Groceries via pos,202112331305820,-388.72,transactional,False,,0,,MTX202112000022403
BST-ACC0036424-000011,ACC0036424,2021-12-07 18:02:04,2021-12-07,Groceries via mobile banking app,202112424209159,-26.93,transactional,False,,0,,MTX202112000022404
BST-ACC0036424-000012,ACC0036424,2021-12-08 09:10:06,2021-12-08,Airtime via ussd,202112565423771,-61.4,transactional,False,,0,,MTX202112000022405
