statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0036322-000001,ACC0036322,2021-12-25 14:38:00,2021-12-25,Bank Charge,FEE-202112-24139,-47.86,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000002,ACC0036322,2022-01-25 14:22:00,2022-01-25,Interest Income,FEE-202201-57700,5.0,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000003,ACC0036322,2022-01-25 14:22:00,2022-01-25,Cash_Deposit_Fee,FEE-202201-43410,-30.4,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000004,ACC0036322,2022-02-25 17:15:00,2022-02-25,Bank Charge,FEE-202202-31801,-33.86,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000005,ACC0036322,2022-02-25 17:15:00,2022-02-25,Withholding Tax,FEE-202202-47348,-14.97,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000006,ACC0036322,2022-02-25 17:15:00,2022-02-25,Service_Fee,FEE-202202-44801,-83.86,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000007,ACC0036322,2022-03-25 07:44:00,2022-03-25,Bank Charge,FEE-202203-35274,-15.52,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000008,ACC0036322,2022-03-25 07:44:00,2022-03-25,Withholding Tax,FEE-202203-38260,-20.92,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000009,ACC0036322,2022-04-25 08:12:00,2022-04-25,Cash Deposit Fee,FEE-202204-62240,-115.28,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000010,ACC0036322,2022-04-25 08:12:00,2022-04-25,Service_Fee,FEE-202204-61750,-84.22,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000011,ACC0036322,2022-05-25 14:57:00,2022-05-25,Bank Charge,FEE-202205-73713,-58.84,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036322-000012,ACC0036322,2022-05-25 14:57:00,2022-05-25,Cash Deposit Fee,FEE-202205-34059,-121.94,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
