statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0036557-000001,ACC0036557,2021-12-25 13:31:00,2021-12-25,Interest_Income,FEE-202112-60295,4.26,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000002,ACC0036557,2022-01-25 07:24:00,2022-01-25,Service Fee,FEE-202201-35311,-118.58,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000003,ACC0036557,2022-01-25 07:24:00,2022-01-25,Withholding Tax,FEE-202201-19725,-7.73,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000004,ACC0036557,2022-01-25 07:24:00,2022-01-25,Cash_Deposit_Fee,FEE-202201-84910,-44.54,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000012,ACC0036557,2022-02-15 00:00:00,2022-02-15,Unallocated deposit,UNALLOC-935332,856.76,bank_only_transaction,True,missing_in_ledger,0,,
BST-ACC0036557-000005,ACC0036557,2022-02-25 13:33:00,2022-02-25,Service Fee,FEE-202202-44925,-99.93,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000006,ACC0036557,2022-03-25 14:53:00,2022-03-25,Bank Charge,FEE-202203-37091,-149.18,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000007,ACC0036557,2022-03-25 14:53:00,2022-03-25,Interest_Income,FEE-202203-53172,4.16,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000008,ACC0036557,2022-04-25 12:39:00,2022-04-25,Service Fee,FEE-202204-63035,-42.0,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000009,ACC0036557,2022-04-25 12:39:00,2022-04-25,Interest Income,FEE-202204-32011,3.5,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000010,ACC0036557,2022-05-25 16:36:00,2022-05-25,Withholding_Tax,FEE-202205-83060,-43.08,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036557-000011,ACC0036557,2022-05-25 16:36:00,2022-05-25,Bank Charge,FEE-202205-64601,-146.38,bank_charge,True,bank_generated_non_transactional_entry,0,,
