statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0036190-000001,ACC0036190,2021-12-01 07:24:26,2021-12-01,Airtime via mobile_banking_app,202112571676522,-70.31,transactional,False,,0,,MTX202112000026149
BST-ACC0036190-000002,ACC0036190,2021-12-01 12:37:11,2021-12-01,Restaurants via mobile banking app,202112711318777,-94.56,transactional,False,,0,,MTX202112000026150
BST-ACC0036190-000003,ACC0036190,2021-12-01 21:15:13,2021-12-01,Transfer via online_banking,202112860123977,-1674.92,transactional,False,,0,,MTX202112000026151
BST-ACC0036190-000004,ACC0036190,2021-12-01 21:49:23,2021-12-01,Utilities via mobile banking app,202112236626485,-492.65,transactional,False,,0,,MTX202112000026152
BST-ACC0036190-000005,ACC0036190,2021-12-02 07:27:56,2021-12-02,Airtime via mobile_banking_app,202112845242881,-72.49,transactional,False,,0,,MTX202112000026153
BST-ACC0036190-000006,ACC0036190,2021-12-02 11:07:01,2021-12-02,Transfer via mobile_banking_app,202112586834399,707.74,transactional,False,,0,,MTX202112000026154
BST-ACC0036190-000007,ACC0036190,2021-12-03 13:10:19,2021-12-03,Restaurants via contactless,202112678698389,-472.92,transactional,True,timing_difference,0,2021-12-03,MTX202112000026155
BST-ACC0036190-000008,ACC0036190,2021-12-03 18:18:22,2021-12-03,Entertainment via contactless,202112159873830,-168.02,transactional,False,,0,,MTX202112000026156
BST-ACC0036190-000009,ACC0036190,2021-12-03 21:39:31,2021-12-03,Airtime via online banking,202112707005945,-10.78,transactional,False,,0,,MTX202112000026157
BST-ACC0036190-000010,ACC0036190,2021-12-04 10:05:49,2021-12-04,Restaurants via contactless,202112247662044,-101.56,transactional,False,,0,,MTX202112000026158
BST-ACC0036190-000011,ACC0036190,2021-12-06 06:51:59,2021-12-06,Transport via mobile_banking_app,202112820851961,-136.22,transactional,False,,0,,MTX202112000026159
