statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0036892-000001,ACC0036892,2021-12-01 05:13:34,2021-12-01,Retail via mobile banking app,202112706549180,-1047.08,transactional,False,,0,,MTX202112000009882
BST-ACC0036892-000002,ACC0036892,2021-12-01 07:03:02,2021-12-01,Groceries via pos,202112642844794,-505.24,transactional,False,,0,,MTX202112000009883
BST-ACC0036892-000003,ACC0036892,2021-12-01 11:33:40,2021-12-01,Utilities via mobile banking app,202112921665103,-777.75,transactional,False,,0,,MTX202112000009884
BST-ACC0036892-000004,ACC0036892,2021-12-02 22:08:02,2021-12-02,Airtime via mobile_banking_app,202112821096793,-105.0,transactional,False,,0,,MTX202112000009886
BST-ACC0036892-000005,ACC0036892,2021-12-03 09:05:14,2021-12-03,Utilities via mobile banking app,202112125203873,-609.29,transactional,False,,0,,MTX202112000009887
BST-ACC0036892-000006,ACC0036892,2021-12-03 12:03:44,2021-12-03,Groceries via contactless,202112746428813,-373.95,transactional,False,,0,,MTX202112000009888
BST-ACC0036892-000007,ACC0036892,2021-12-04 10:16:21,2021-12-04,Restaurants via mobile banking app,202112345231063,-502.43,transactional,False,,0,,MTX202112000009889
BST-ACC0036892-000008,ACC0036892,2021-12-04 16:57:51,2021-12-04,Entertainment via ewallet,202112397167363,-405.84,transactional,False,,0,,MTX202112000009890
BST-ACC0036892-000009,ACC0036892,2021-12-07 05:50:49,2021-12-07,Restaurants via mobile_banking_app,202112781670281,-674.06,transactional,False,,0,,MTX202112000009891
BST-ACC0036892-000010,ACC0036892,2021-12-07 06:32:29,2021-12-07,Fuel via contactless,202112146894958,-390.99,transactional,False,,0,,MTX202112000009892
BST-ACC0036892-000011,ACC0036892,2021-12-07 12:23:27,2021-12-07,Retail via contactless,202112523231886,-405.36,transactional,False,,0,,MTX202112000009893
BST-ACC0036892-000012,ACC0036892,2021-12-07 18:22:21,2021-12-07,Retail via mobile banking app,202112817187779,-118.15,transactional,False,,0,,MTX202112000009894
BST-ACC0036892-000013,ACC0036892,2021-12-08 11:50:17,2021-12-08,Airtime via online_banking,202112932740946,-72.41,transactional,False,,0,,MTX202112000009895
BST-ACC0036892-000014,ACC0036892,2021-12-08 12:36:48,2021-12-08,Restaurants via contactless,202112941918288,-428.2,transactional,False,,0,,MTX202112000009897
BST-ACC0036892-000015,ACC0036892,2021-12-08 12:51:03,2021-12-08,Retail via ewallet,202112158460502,-271.2,transactional,False,,0,,MTX202112000009898
BST-ACC0036892-000016,ACC0036892,2021-12-08 12:54:12,2021-12-08,Retail via pos,202112819782171,-554.21,transactional,False,,0,,MTX202112000009896
BST-ACC0036892-000017,ACC0036892,2021-12-08 21:40:39,2021-12-08,Airtime via mobile banking app,202112731212600,-53.83,transactional,False,,0,,MTX202112000009899
BST-ACC0036892-000018,ACC0036892,2021-12-09 07:55:14,2021-12-09,Groceries via contactless,202112969522510,-407.97,transactional,False,,0,,MTX202112000009900
BST-ACC0036892-000019,ACC0036892,2021-12-09 11:35:01,2021-12-09,Airtime via mobile banking app,202112361896746,-24.18,transactional,False,,0,,MTX202112000009901
BST-ACC0036892-000020,ACC0036892,2021-12-09 22:21:05,2021-12-09,Transfer via mobile_banking_app,202112502040386,-1328.83,transactional,False,,0,,MTX202112000009902
BST-ACC0036892-000021,ACC0036892,2021-12-10 05:16:49,2021-12-10,Transfer via mobile banking app,202112125953667,-2297.21,transactional,False,,0,,MTX202112000009903
BST-ACC0036892-000022,ACC0036892,2021-12-11 12:43:31,2021-12-11,Clothing via pos,202112688328194,-514.95,transactional,False,,0,,MTX202112000009904
BST-ACC0036892-000023,ACC0036892,2021-12-12 10:11:56,2021-12-12,Groceries via contactless,202112804842800,-488.61,transactional,False,,0,,MTX202112000009905
BST-ACC0036892-000024,ACC0036892,2021-12-12 12:20:52,2021-12-12,Retail via ewallet,202112623936456,-752.64,transactional,False,,0,,MTX202112000009906
BST-ACC0036892-000025,ACC0036892,2021-12-13 05:33:43,2021-12-13,Utilities via mobile banking app,202112781110158,-1351.47,transactional,False,,0,,MTX202112000009907
BST-ACC0036892-000026,ACC0036892,2021-12-13 10:04:34,2021-12-13,Transfer via mobile banking app,202112896447250,-2405.52,transactional,False,,0,,MTX202112000009908
BST-ACC0036892-000027,ACC0036892,2021-12-14 06:34:12,2021-12-14,Groceries via mobile banking app,202112845065779,-406.73,transactional,False,,0,,MTX202112000009909
BST-ACC0036892-000028,ACC0036892,2021-12-14 18:33:01,2021-12-14,Restaurants via ewallet,202112694932236,-404.48,transactional,False,,0,,MTX202112000009910
BST-ACC0036892-000029,ACC0036892,2021-12-14 22:14:35,2021-12-14,Transfer via mobile_banking_app,202112992418466,-1185.76,transactional,False,,0,,MTX202112000009911
BST-ACC0036892-000032,ACC0036892,2021-12-16 06:19:41,2021-12-16,Fuel via mobile_banking_app,202112552616619,-1162.06,transactional,False,,0,,MTX202112000009914
BST-ACC0036892-000033,ACC0036892,2021-12-16 06:46:14,2021-12-16,Groceries via mobile_banking_app,202112183192184,-432.04,transactional,False,,0,,MTX202112000009915
BST-ACC0036892-000034,ACC0036892,2021-12-16 11:17:38,2021-12-16,Utilities via online_banking,202112302679089,-612.14,transactional,False,,0,,MTX202112000009916
BST-ACC0036892-000035,ACC0036892,2021-12-16 13:29:53,2021-12-16,Restaurants via mobile banking app,202112491445574,-381.16,transactional,False,,0,,MTX202112000009917
BST-ACC0036892-000036,ACC0036892,2021-12-17 06:21:37,2021-12-17,Airtime via mobile_banking_app,202112993737085,-137.56,transactional,False,,0,,MTX202112000009918
BST-ACC0036892-000037,ACC0036892,2021-12-17 09:37:12,2021-12-17,Airtime via online banking,202112713666998,-102.83,transactional,False,,0,,MTX202112000009919
BST-ACC0036892-000038,ACC0036892,2021-12-17 12:32:22,2021-12-17,Retail via pos,202112517815581,-1126.45,transactional,False,,0,,MTX202112000009920
BST-ACC0036892-000030,ACC0036892,2021-12-18 09:45:13,2021-12-18,Airtime via mobile_banking_app,202112618091923,-79.84,transactional,True,source_system_lag,3,2021-12-18,MTX202112000009912
BST-ACC0036892-000039,ACC0036892,2021-12-18 15:21:49,2021-12-18,Restaurants via ewallet,202112622796498,-609.52,transactional,False,,0,,MTX202112000009921
BST-ACC0036892-000031,ACC0036892,2021-12-18 21:45:19,2021-12-18,Airtime via mobile banking app,202112677177374,-97.51,transactional,True,source_system_lag,3,2021-12-18,MTX202112000009913
BST-ACC0036892-000040,ACC0036892,2021-12-19 17:33:29,2021-12-19,Retail via mobile banking app,202112221899478,-1099.36,transactional,False,,0,,MTX202112000009922
BST-ACC0036892-000041,ACC0036892,2021-12-19 18:51:32,2021-12-19,Entertainment via pos,202112196535231,-274.57,transactional,False,,0,,MTX202112000009923
BST-ACC0036892-000042,ACC0036892,2021-12-21 05:30:37,2021-12-21,Clothing via mobile_banking_app,202112771610895,-69759.0,transactional,False,,0,,MTX202112000009924
BST-ACC0036892-000043,ACC0036892,2021-12-21 06:54:53,2021-12-21,Groceries via mobile_banking_app,202112894529477,-457.77,transactional,False,,0,,MTX202112000009925
BST-ACC0036892-000044,ACC0036892,2021-12-21 11:45:14,2021-12-21,Utilities via mobile banking app,202112177901039,-1090.91,transactional,False,,0,,MTX202112000009926
BST-ACC0036892-000045,ACC0036892,2021-12-22 06:32:11,2021-12-22,Airtime via mobile_banking_app,202112435825791,-76.59,transactional,False,,0,,MTX202112000009927
BST-ACC0036892-000046,ACC0036892,2021-12-22 07:54:37,2021-12-22,Groceries via contactless,202112710561986,-357.83,transactional,False,,0,,MTX202112000009928
BST-ACC0036892-000047,ACC0036892,2021-12-23 05:15:56,2021-12-23,Clothing via mobile banking app,202112613704102,-738.7,transactional,False,,0,,MTX202112000009929
BST-ACC0036892-000048,ACC0036892,2021-12-23 07:14:21,2021-12-23,Fuel via contactless,202112230538370,-450.23,transactional,False,,0,,MTX202112000009930
BST-ACC0036892-000049,ACC0036892,2021-12-23 09:23:00,2021-12-23,Airtime via mobile banking app,202112190848407,-124.23,transactional,False,,0,,MTX202112000009931
BST-ACC0036892-000050,ACC0036892,2021-12-23 12:20:26,2021-12-23,Retail via mobile banking app,202112192833681,-1092.39,transactional,False,,0,,MTX202112000009932
BST-ACC0036892-000051,ACC0036892,2021-12-23 12:51:38,2021-12-23,Restaurants via contactless,202112837640180,-147.72,transactional,False,,0,,MTX202112000009933
BST-ACC0036892-000052,ACC0036892,2021-12-24 18:23:42,2021-12-24,Alcohol via pos,202112876845723,-371.01,transactional,False,,0,,MTX202112000009934
BST-ACC0036892-000075,ACC0036892,2021-12-25 16:34:00,2021-12-25,Service Fee,FEE-202112-61782,-13.28,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036892-000076,ACC0036892,2021-12-25 16:34:00,2021-12-25,Withholding_Tax,FEE-202112-86880,-32.9,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036892-000054,ACC0036892,2021-12-25 17:55:26,2021-12-25,Restaurants via mobile_banking_app,202112477744692,-287.03,transactional,False,,0,,MTX202112000009936
BST-ACC0036892-000053,ACC0036892,2021-12-26 22:23:00,2021-12-26,Airtime via mobile_banking_app,202112738885239,-115.99,transactional,True,timing_difference,0,2021-12-26,MTX202112000009935
BST-ACC0036892-000055,ACC0036892,2021-12-27 00:00:00,2021-12-27,Utilities via online banking,202112919264695,-460.54,transactional,False,,0,,MTX202112000009940
BST-ACC0036892-000056,ACC0036892,2021-12-27 06:03:05,2021-12-27,Transfer via mobile banking app,202112804959551,-1540.9,transactional,False,,0,,MTX202112000009937
BST-ACC0036892-000057,ACC0036892,2021-12-27 06:29:02,2021-12-27,Utilities via mobile_banking_app,202112723251230,-475.14,transactional,False,,0,,MTX202112000009938
BST-ACC0036892-000058,ACC0036892,2021-12-27 07:36:29,2021-12-27,Groceries via contactless,202112903313241,-417.09,transactional,False,,0,,MTX202112000009939
BST-ACC0036892-000059,ACC0036892,2021-12-27 09:46:37,2021-12-27,Airtime via mobile_banking_app,202112289574668,-95.11,transactional,False,,0,,MTX202112000009941
BST-ACC0036892-000060,ACC0036892,2021-12-27 12:52:50,2021-12-27,Retail via ewallet,202112506944476,-1182.83,transactional,False,,0,,MTX202112000009943
BST-ACC0036892-000061,ACC0036892,2021-12-27 13:19:39,2021-12-27,Restaurants via mobile_banking_app,202112437777513,-404.73,transactional,False,,0,,MTX202112000009942
BST-ACC0036892-000062,ACC0036892,2021-12-27 21:45:43,2021-12-27,Utilities via mobile banking app,202112348089995,-940.31,transactional,False,,0,,MTX202112000009944
BST-ACC0036892-000063,ACC0036892,2021-12-27 22:49:00,2021-12-27,Transfer via online banking,202112799526380,-1554.56,transactional,False,,0,,MTX202112000009946
BST-ACC0036892-000064,ACC0036892,2021-12-27 22:59:48,2021-12-27,Airtime via mobile banking app,202112558071805,-103.38,transactional,False,,0,,MTX202112000009945
BST-ACC0036892-000065,ACC0036892,2021-12-28 21:03:40,2021-12-28,Utilities via online banking,202112542634263,-1625.46,transactional,False,,0,,MTX202112000009948
BST-ACC0036892-000066,ACC0036892,2021-12-28 21:20:55,2021-12-28,Utilities via mobile banking app,202112151622224,-431.06,transactional,False,,0,,MTX202112000009947
BST-ACC0036892-000067,ACC0036892,2021-12-29 05:35:00,2021-12-29,Alcohol via mobile banking app,202112256327850,-531.8,transactional,False,,0,,MTX202112000009949
BST-ACC0036892-000068,ACC0036892,2021-12-29 12:22:54,2021-12-29,Restaurants via pos,202112566274280,-163.63,transactional,False,,0,,MTX202112000009950
BST-ACC0036892-000069,ACC0036892,2021-12-30 05:34:07,2021-12-30,Entertainment via mobile_banking_app,202112214459937,-172.42,transactional,False,,0,,MTX202112000009951
BST-ACC0036892-000070,ACC0036892,2021-12-30 09:02:46,2021-12-30,Transfer via mobile_banking_app,202112977199144,-1321.99,transactional,False,,0,,MTX202112000009952
BST-ACC0036892-000071,ACC0036892,2021-12-30 22:47:01,2021-12-30,Transfer via mobile_banking_app,202112494146953,-1026.44,transactional,False,,0,,MTX202112000009953
BST-ACC0036892-000072,ACC0036892,2021-12-31 13:16:02,2021-12-31,Groceries via contactless,202112963800217,-378.6,transactional,False,,0,,MTX202112000009954
BST-ACC0036892-000073,ACC0036892,2021-12-31 18:39:18,2021-12-31,Entertainment via mobile_banking_app,202112294877972,-469.69,transactional,False,,0,,MTX202112000009955
BST-ACC0036892-000074,ACC0036892,2021-12-31 21:11:53,2021-12-31,Airtime via mobile_banking_app,202112848388391,-65.06,transactional,False,,0,,MTX202112000009956
BST-ACC0036892-000077,ACC0036892,2022-01-25 13:25:00,2022-01-25,Cash Deposit Fee,FEE-202201-75652,-87.96,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036892-000078,ACC0036892,2022-01-25 13:25:00,2022-01-25,Withholding Tax,FEE-202201-75723,-18.45,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0036892-000079,ACC0036892,2022-02-25 09:14:00,2022-02-25,Interest_Income,FEE-202202-40632,1.73,interest_income,True,bank_generated_non_transactional_entry,0,,
