suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202510-00001,ACC0048067,IND22002042,app_message,2025-10-16T03:14:47+02:00,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202510-00002,ACC0069489,IND23009516,whatsapp,18-Oct-2025 16:38,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202510-00003,ACC0090279,IND24009066,app_message,2025-10-03T14:27:46+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,implemented
SUG-202510-00004,ACC0047520,IND22018186,phone_call,03/10/2025 17:12,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202510-00005,ACC0073486,IND23016921,app_message,2025-10-16T18:28:03+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202510-00006,ACC0093808,IND24025200,branch_visit,27/10/2025 13:20,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202510-00007,ACC0098927,IND24015900,whatsapp,22-Oct-2025 11:53,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202510-00008,ACC0077304,IND23002449,whatsapp,14-Oct-2025 10:36,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202510-00009,ACC0012103,IND19001306,whatsapp,09-Oct-2025 17:09,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202510-00010,ACC0099697,IND24010392,phone_call,25/10/2025 18:04,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202510-00011,ACC0111873,IND25005172,app_message,2025-10-15T15:17:14+02:00,Please send clearer notifications when account details change.,other,submitted
SUG-202510-00012,ACC0095865,IND24009758,email,2025-10-17 15:55:31,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202510-00013,ACC0035091,IND21001424,whatsapp,14-Oct-2025 14:43,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202510-00014,ACC0039129,IND22007957,social_media,2025/10/03 07:09:10,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202510-00015,ACC0059050,IND23004704,phone_call,11/10/2025 11:21,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
