BANK STATEMENT|Keystone Retail Bank
ACCOUNT|463005020991407
CUSTOMER|IND24006182
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|4397.43
CLOSING_BALANCE|-7873.40
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-01|202412299623231|Groceries via pos|-199.34|transactional|MTX202412000032143
2024-12-02|202412667309054|Utilities via atm|-647.15|transactional|MTX202412000032144
2024-12-02|202412773174832|Utilities via ussd|-806.23|transactional|MTX202412000032145
2024-12-03|202412172275141|Airtime via atm|-46.47|transactional|MTX202412000032146
2024-12-04|202412774108097|Transfer via mobile_banking_app|-59.94|transactional|MTX202412000032147
2024-12-04|202412349832157|Entertainment via pos|-120.62|transactional|MTX202412000032148
2024-12-04|202412423407845|Restaurants via mobile_banking_app|-331.27|transactional|MTX202412000032149
2024-12-05|202412755260928|Airtime via mobile_banking_app|-34.09|transactional|MTX202412000032150
2024-12-06|202412425719334|Airtime via mobile_banking_app|-52.47|transactional|MTX202412000032152
2024-12-06|202412517384357|Airtime via atm|-49.26|transactional|MTX202412000032153
2024-12-06|202412474027611|Entertainment via mobile banking app|-51.17|transactional|MTX202412000032154
2024-12-07|202412596349203|Airtime via ussd|-39.94|transactional|MTX202412000032155
2024-12-07|202412218279569|Transport via mobile banking app|-148.68|transactional|MTX202412000032156
2024-12-08|202412243187345|Clothing via ussd|-497.31|transactional|MTX202412000032158
2024-12-08|202412444149071|Alcohol via mobile banking app|-75.91|transactional|MTX202412000032157
2024-12-10|202412676399657|Restaurants via ussd|-370.40|transactional|MTX202412000032159
2024-12-11|202412411168386|Airtime via ussd|-32.51|transactional|MTX202412000032160
2024-12-12|202412325835264|Utilities via mobile banking app|-504.15|transactional|MTX202412000032161
2024-12-13|202412182954460|Airtime via ussd|-79.98|transactional|MTX202412000032162
2024-12-13|202412151630840|Alcohol via mobile_banking_app|-136.16|transactional|MTX202412000032163
2024-12-14|202412412688330|Airtime via atm|-47.30|transactional|MTX202412000032164
2024-12-14|202412443500599|Entertainment via ussd|-396.47|transactional|MTX202412000032165
2024-12-14|202412369565429|Transport via ussd|-30.87|transactional|MTX202412000032166
2024-12-15|202412455911296|Airtime via mobile banking app|-37.81|transactional|MTX202412000032167
2024-12-15|202412324087740|Airtime via pos|-35.82|transactional|MTX202412000032168
2024-12-15|202412100480710|Utilities via mobile banking app|-1094.87|transactional|MTX202412000032169
2024-12-15|202412610565287|Airtime via pos|-36.94|transactional|MTX202412000032170
2024-12-16|202412689927135|Transport via mobile banking app|-36.30|transactional|MTX202412000032171
2024-12-16|202412891155294|Airtime via pos|-102.18|transactional|MTX202412000032173
2024-12-16|202412708905703|Airtime via ussd|-42.26|transactional|MTX202412000032172
2024-12-16|202412109386465|Groceries via pos|-416.10|transactional|MTX202412000032174
2024-12-16|202412604183032|Airtime via pos|-35.74|transactional|MTX202412000032176
2024-12-16|202412461885791|Airtime via atm|-10.00|transactional|MTX202412000032175
2024-12-17|202412528385940|Transport via ussd|-150.15|transactional|MTX202412000032177
2024-12-17|202412446865736|Groceries via mobile banking app|-268.01|transactional|MTX202412000032178
2024-12-18|202412467339473|Airtime via ussd|-36.77|transactional|MTX202412000032179
2024-12-18|202412456681074|Fuel via mobile banking app|-85.21|transactional|MTX202412000032180
2024-12-19|202412936726265|Transport via mobile banking app|-10.00|transactional|MTX202412000032181
2024-12-19|202412485596145|Groceries via ussd|-100.25|transactional|MTX202412000032182
2024-12-20|202412527181217|Airtime via ussd|-47.65|transactional|MTX202412000032183
2024-12-20|202412206182869|Internal transfer - Credit Card Payment|-100.00|transactional|MTX202412000000056
2024-12-20|202412245152413|Airtime via ussd|-28.71|transactional|MTX202412000032184
