BANK STATEMENT|Keystone Retail Bank
ACCOUNT|121317020992216
CUSTOMER|IND24012234
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|14057.57
CLOSING_BALANCE|13147.22
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-92343|Cash_Deposit_Fee|-130.79|cash_deposit_fee|
2025-01-25|FEE-202501-52552|Bank Charge|-146.19|bank_charge|
2025-02-25|FEE-202502-60168|Withholding Tax|-35.17|withholding_tax|
2025-02-25|FEE-202502-27211|Cash Deposit Fee|-112.70|cash_deposit_fee|
2025-02-25|FEE-202502-35238|Bank_Charge|-122.68|bank_charge|
2025-03-25|FEE-202503-51449|Interest Income|1.98|interest_income|
2025-03-25|FEE-202503-57943|Cash Deposit Fee|-130.77|cash_deposit_fee|
2025-04-25|FEE-202504-96587|Cash Deposit Fee|-24.77|cash_deposit_fee|
2025-04-25|FEE-202504-33506|Service Fee|-103.18|service_fee|
2025-05-25|FEE-202505-28531|Bank Charge|-16.52|bank_charge|
2025-05-25|FEE-202505-79146|Interest Income|0.76|interest_income|
2025-05-25|FEE-202505-88827|Service_Fee|-90.32|service_fee|
