BANK STATEMENT|Keystone Retail Bank
ACCOUNT|168205030999117
CUSTOMER|IND24004638
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|11469.73
CLOSING_BALANCE|10751.74
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-20468|Interest Income|7.81|interest_income|
2024-12-25|FEE-202412-85908|Cash Deposit Fee|-97.73|cash_deposit_fee|
2025-01-25|FEE-202501-32309|Interest_Income|1.03|interest_income|
2025-01-25|FEE-202501-48268|Cash Deposit Fee|-31.44|cash_deposit_fee|
2025-01-25|FEE-202501-15599|Service_Fee|-76.29|service_fee|
2025-02-25|FEE-202502-12487|Withholding_Tax|-5.80|withholding_tax|
2025-02-25|FEE-202502-52755|Bank_Charge|-20.66|bank_charge|
2025-03-25|FEE-202503-20573|Service_Fee|-15.28|service_fee|
2025-03-25|FEE-202503-21136|Cash Deposit Fee|-145.39|cash_deposit_fee|
2025-04-25|FEE-202504-56494|Service_Fee|-142.68|service_fee|
2025-04-25|FEE-202504-77822|Bank_Charge|-40.99|bank_charge|
2025-05-25|FEE-202505-95913|Interest Income|3.57|interest_income|
2025-05-25|FEE-202505-93353|Cash_Deposit_Fee|-154.14|cash_deposit_fee|
