BANK STATEMENT|Keystone Retail Bank
ACCOUNT|470010270990532
CUSTOMER|IND24009445
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|3993.52
CLOSING_BALANCE|-28715.41
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-01|202412716413539|Groceries via atm|-546.36|transactional|MTX202412000016994
2024-12-02|202412867558046|Utilities via mobile_banking_app|-525.11|transactional|MTX202412000016995
2024-12-02|202412513129923|Entertainment via pos|-28.43|transactional|MTX202412000016996
2024-12-02|202412768198688|Restaurants via pos|-194.64|transactional|MTX202412000016997
2024-12-03|202412554818465|Airtime via mobile_banking_app|-101.64|transactional|MTX202412000016998
2024-12-03|202412227924300|Groceries via mobile banking app|-516.69|transactional|MTX202412000016999
2024-12-03|202412974434059|Transfer via mobile banking app|-1127.61|transactional|MTX202412000017000
2024-12-03|202412433738430|Groceries via atm|-943.54|transactional|MTX202412000017001
2024-12-03|202412336321690|Transfer via online banking|-483.44|transactional|MTX202412000017002
2024-12-03|202412141239997|Utilities via mobile banking app|-1298.90|transactional|MTX202412000017003
2024-12-05|202412255069539|Utilities via mobile_banking_app|-878.84|transactional|MTX202412000017007
2024-12-05|202412356096832|Alcohol via mobile banking app|-256.10|transactional|MTX202412000017008
2024-12-05|202412540093218|Transport via pos|-92.63|transactional|MTX202412000017009
2024-12-05|202412828056948|Groceries via mobile_banking_app|-244.69|transactional|MTX202412000017004
2024-12-05|202412714689702|Airtime via online_banking|-120.84|transactional|MTX202412000017006
2024-12-05|202412148567987|Restaurants via ewallet|-150.85|transactional|MTX202412000017005
2024-12-06|202412978976123|Alcohol via mobile_banking_app|-166.07|transactional|MTX202412000017010
2024-12-06|202412217895878|Transport via pos|-149.38|transactional|MTX202412000017011
2024-12-06|202412340672457|Transfer via mobile banking app|-1176.51|transactional|MTX202412000017012
2024-12-06|202412982957365|Restaurants via mobile_banking_app|-348.85|transactional|MTX202412000017013
2024-12-07|202412400693733|Alcohol via contactless|-193.26|transactional|MTX202412000017014
2024-12-09|202412289058524|Transfer via mobile banking app|-1447.66|transactional|MTX202412000017015
2024-12-09|202412544176477|Airtime via online_banking|-111.08|transactional|MTX202412000017016
2024-12-09|202412396477795|Airtime via online_banking|-90.53|transactional|MTX202412000017017
2024-12-10|202412670033492|Groceries via mobile_banking_app|-628.44|transactional|MTX202412000017018
2024-12-12|202412505467607|Transfer via mobile banking app|-1089.21|transactional|MTX202412000017019
2024-12-12|202412679305363|Restaurants via contactless|-272.98|transactional|MTX202412000017020
2024-12-12|202412275165717|Restaurants via pos|-487.85|transactional|MTX202412000017021
2024-12-13|202412421869331|Transport via mobile banking app|-163.87|transactional|MTX202412000017022
2024-12-13|202412456316739|Transport via mobile_banking_app|-153.84|transactional|MTX202412000017023
2024-12-13|202412891367428|Retail via mobile_banking_app|-469.34|transactional|MTX202412000017024
2024-12-14|202412138448008|Retail via atm|-860.65|transactional|MTX202412000017025
2024-12-14|202412953088194|Clothing via contactless|-476.29|transactional|MTX202412000017026
2024-12-14|202412757213266|Entertainment via ewallet|-168.41|transactional|MTX202412000017027
2024-12-14|202412762655175|Restaurants via pos|-267.97|transactional|MTX202412000017028
2024-12-16|202412150278491|Groceries via mobile banking app|-595.74|transactional|MTX202412000017029
2024-12-16|202412685869922|Utilities via online_banking|-804.73|transactional|MTX202412000017031
2024-12-17|202412853781540|Fuel via mobile banking app|-715.66|transactional|MTX202412000017032
2024-12-18|202412357559469|Utilities via online banking|-786.15|transactional|MTX202412000017033
2024-12-18|202412570382970|Utilities via online banking|-762.84|transactional|MTX202412000017034
2024-12-19|202412818277861|Airtime via contactless|-54.83|transactional|MTX202412000017035
2024-12-19|202412421545344|Groceries via contactless|-416.91|transactional|MTX202412000017036
2024-12-19|202412492135607|Utilities via mobile banking app|-777.56|transactional|MTX202412000017037
2024-12-21|202412997249544|Retail via pos|-515.99|transactional|MTX202412000017042
2024-12-21|202412580247798|Clothing via contactless|-466.24|transactional|MTX202412000017041
2024-12-21|202412359878395|Entertainment via contactless|-212.41|transactional|MTX202412000017043
2024-12-22|202412978866994|Clothing via pos|-538.36|transactional|MTX202412000017044
2024-12-22|202412248082719|Entertainment via mobile banking app|-530.02|transactional|MTX202412000017045
2024-12-23|202412179571528|Clothing via mobile_banking_app|-573.80|transactional|MTX202412000017046
2024-12-23|202412101709747|Fuel via mobile banking app|-771.36|transactional|MTX202412000017039
2024-12-23|202412617715820|Transport via pos|-106.91|transactional|MTX202412000017038
2024-12-23|202412744033335|Utilities via mobile banking app|-1377.14|transactional|MTX202412000017040
2024-12-23|202412179394223|Alcohol via pos|-339.82|transactional|MTX202412000017047
2024-12-24|202412562847495|Entertainment via mobile banking app|-235.41|transactional|MTX202412000017048
2024-12-25|202412379125096|Transport via mobile_banking_app|-157.87|transactional|MTX202412000017049
2024-12-25|202412814017244|Alcohol via mobile_banking_app|-423.98|transactional|MTX202412000017050
2024-12-25|202412771453644|Airtime via pos|-63.34|transactional|MTX202412000017052
2024-12-25|202412182897460|Fuel via contactless|-283.90|transactional|MTX202412000017051
2024-12-25|202412392349748|Airtime via pos|-47.99|transactional|MTX202412000017053
2024-12-25|FEE-202412-34781|Interest Income|0.59|interest_income|
2024-12-25|FEE-202412-24110|Bank Charge|-30.37|bank_charge|
2024-12-25|202412936597995|Retail via mobile_banking_app|-362.40|transactional|MTX202412000017055
2024-12-25|202412746626421|Groceries via contactless|-322.95|transactional|MTX202412000017054
2024-12-26|202412842444475|Transport via pos|-129.66|transactional|MTX202412000017056
2024-12-26|202412290550802|Transfer via mobile_banking_app|-1385.36|transactional|MTX202412000017057
2024-12-27|202412965858777|Entertainment via mobile_banking_app|-404.19|transactional|MTX202412000017058
2024-12-28|202412785203335|Restaurants via mobile banking app|-358.71|transactional|MTX202412000017059
2024-12-29|202412792016640|Fuel via contactless|-22.06|transactional|MTX202412000017060
2024-12-30|202412241515125|Retail via contactless|-419.39|transactional|MTX202412000017061
2024-12-30|202412177260671|Transfer via mobile banking app|823.09|transactional|MTX202412000017062
2024-12-31|202412757263630|Groceries via mobile banking app|-554.98|transactional|MTX202412000017063
2024-12-31|202412279474445|Airtime via pos|-84.73|transactional|MTX202412000017064
2024-12-31|202412642018402|Restaurants via pos|-376.65|transactional|MTX202412000017065
2024-12-31|202412562733866|Utilities via online banking|-931.64|transactional|MTX202412000017066
2025-01-25|FEE-202501-29469|Service Fee|-39.22|service_fee|
2025-01-25|FEE-202501-33445|Withholding Tax|-23.82|withholding_tax|
2025-02-25|FEE-202502-20950|Interest Income|3.35|interest_income|
2025-02-25|FEE-202502-89991|Service Fee|-134.63|service_fee|
2025-03-25|FEE-202503-85924|Service Fee|-69.95|service_fee|
2025-03-25|FEE-202503-86400|Bank_Charge|-99.20|bank_charge|
2025-03-25|FEE-202503-76219|Interest_Income|1.99|interest_income|
2025-04-25|FEE-202504-27095|Interest Income|1.91|interest_income|
2025-05-25|FEE-202505-36934|Interest_Income|1.51|interest_income|
