BANK STATEMENT|Keystone Retail Bank
ACCOUNT|430010280990795
CUSTOMER|IND24012348
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|5313.78
CLOSING_BALANCE|4595.82
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-98958|Withholding Tax|-20.18|withholding_tax|
2024-12-25|FEE-202412-72696|Bank_Charge|-87.26|bank_charge|
2025-01-25|FEE-202501-22241|Bank Charge|-92.42|bank_charge|
2025-01-25|FEE-202501-19745|Withholding_Tax|-10.99|withholding_tax|
2025-01-25|FEE-202501-23052|Service Fee|-157.43|service_fee|
2025-02-25|FEE-202502-89181|Interest_Income|2.89|interest_income|
2025-02-25|FEE-202502-35403|Withholding_Tax|-39.37|withholding_tax|
2025-02-25|FEE-202502-17321|Cash Deposit Fee|-122.65|cash_deposit_fee|
2025-03-25|FEE-202503-23050|Interest_Income|5.45|interest_income|
2025-03-25|FEE-202503-45799|Service Fee|-45.14|service_fee|
2025-04-25|FEE-202504-62864|Interest_Income|4.04|interest_income|
2025-04-25|FEE-202504-21706|Withholding_Tax|-28.61|withholding_tax|
2025-05-25|FEE-202505-68765|Service Fee|-46.91|service_fee|
2025-05-25|FEE-202505-39202|Cash Deposit Fee|-79.38|cash_deposit_fee|
