BANK STATEMENT|Keystone Retail Bank
ACCOUNT|221526280991623
CUSTOMER|IND24001770
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|12442.60
CLOSING_BALANCE|11906.51
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-46249|Service Fee|-27.49|service_fee|
2024-12-25|FEE-202412-24121|Interest_Income|0.20|interest_income|
2024-12-25|FEE-202412-55736|Withholding Tax|-42.53|withholding_tax|
2025-01-25|FEE-202501-61890|Interest Income|6.19|interest_income|
2025-02-25|FEE-202502-95831|Withholding Tax|-15.99|withholding_tax|
2025-02-25|FEE-202502-81947|Cash Deposit Fee|-61.47|cash_deposit_fee|
2025-03-25|FEE-202503-91269|Cash Deposit Fee|-57.02|cash_deposit_fee|
2025-04-25|FEE-202504-69466|Cash Deposit Fee|-21.02|cash_deposit_fee|
2025-04-25|FEE-202504-34170|Service_Fee|-91.71|service_fee|
2025-05-25|FEE-202505-14533|Interest_Income|2.13|interest_income|
2025-05-25|FEE-202505-13323|Bank_Charge|-142.10|bank_charge|
2025-05-25|FEE-202505-11617|Service Fee|-85.28|service_fee|
