BANK STATEMENT|Keystone Retail Bank
ACCOUNT|470010280995143
CUSTOMER|IND24007269
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|9908.80
CLOSING_BALANCE|726.24
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-01|202412741249732|Alcohol via mobile banking app|-173.63|transactional|MTX202412000005840
2024-12-02|202412633968622|Entertainment via mobile_banking_app|-377.84|transactional|MTX202412000005841
2024-12-03|202412518997973|Fuel via mobile_banking_app|-69.58|transactional|MTX202412000005842
2024-12-03|202412599252353|Entertainment via ussd|-122.25|transactional|MTX202412000005843
2024-12-03|202412321890243|Airtime via ussd|-45.27|transactional|MTX202412000005844
2024-12-03|202412829227587|Groceries via atm|-797.72|transactional|MTX202412000005845
2024-12-04|202412927119556|Airtime via mobile banking app|-79.38|transactional|MTX202412000005846
2024-12-04|202412948162084|Airtime via pos|-55.05|transactional|MTX202412000005847
2024-12-05|202412561134121|Airtime via ussd|-42.02|transactional|MTX202412000005848
2024-12-07|202412477634774|Groceries via atm|-224.15|transactional|MTX202412000005849
2024-12-09|202412289293896|Restaurants via ussd|-328.76|transactional|MTX202412000005850
2024-12-09|202412506357438|Retail via ussd|-588.90|transactional|MTX202412000005851
2024-12-11|202412846860689|Transfer via mobile_banking_app|-929.78|transactional|MTX202412000005852
2024-12-12|202412539742344|Airtime via ussd|-58.99|transactional|MTX202412000005853
2024-12-12|202412503819667|Groceries via atm|-10.00|transactional|MTX202412000005854
2024-12-12|202412439018505|Airtime via atm|-80.66|transactional|MTX202412000005855
2024-12-13|202412135986490|Airtime via mobile_banking_app|-58.16|transactional|MTX202412000005856
2024-12-14|202412401409373|Groceries via ussd|-10.00|transactional|MTX202412000005857
2024-12-14|202412355267439|Airtime via mobile banking app|-65.61|transactional|MTX202412000005858
2024-12-15|202412963737626|Airtime via ussd|-67.01|transactional|MTX202412000005859
2024-12-15|202412260639856|Groceries via ussd|-192.58|transactional|MTX202412000005860
2024-12-15|202412930253157|Airtime via ussd|-62.29|transactional|MTX202412000005861
2024-12-15|202412279190852|Airtime via ussd|-98.23|transactional|MTX202412000005862
2024-12-16|202412869442181|Transport via ussd|-44.28|transactional|MTX202412000005863
2024-12-16|202412869442181|Transport via ussd|-44.28|transactional|MTX202412000005863-DUP
2024-12-17|202412804337601|Entertainment via mobile banking app|-267.47|transactional|MTX202412000005864
2024-12-18|202412926019914|Utilities via ussd|-551.34|transactional|MTX202412000005865
2024-12-19|202412849046924|Alcohol via mobile banking app|-147.69|transactional|MTX202412000005866
2024-12-19|202412780689676|Airtime via mobile banking app|-66.09|transactional|MTX202412000005867
2024-12-19|202412915409601|Entertainment via pos|-337.88|transactional|MTX202412000005868
2024-12-22|202412148654279|Entertainment via mobile banking app|-177.54|transactional|MTX202412000005869
2024-12-22|202412918939296|Restaurants via mobile banking app|-152.81|transactional|MTX202412000005870
2024-12-23|202412646855879|Retail via mobile banking app|-405.42|transactional|MTX202412000005872
2024-12-24|202412308592602|Airtime via ussd|-84.25|transactional|MTX202412000005871
2024-12-24|202412436986957|Restaurants via mobile banking app|-90.49|transactional|MTX202412000005873
2024-12-25|FEE-202412-99806|Cash Deposit Fee|-15.24|cash_deposit_fee|
2024-12-25|FEE-202412-95905|Service_Fee|-60.66|service_fee|
2024-12-26|202412996684408|Transport via ussd|-63.11|transactional|MTX202412000005874
2024-12-26|202412741737617|Airtime via ussd|-69.33|transactional|MTX202412000005875
2024-12-27|202412882894934|Airtime via ussd|-76.97|transactional|MTX202412000005876
2024-12-28|202412171242395|Airtime via ussd|-136.29|transactional|MTX202412000005877
2024-12-30|202412647319548|Fuel via ussd|-457.75|transactional|MTX202412000005878
2024-12-30|202412430208685|Transport via atm|-51.39|transactional|MTX202412000005879
2024-12-31|202412934437630|Alcohol via ussd|-89.31|transactional|MTX202412000005880
2024-12-31|202412950119443|Groceries via pos|-346.93|transactional|MTX202412000005881
2024-12-31|202412701767297|Transport via pos|-107.72|transactional|MTX202412000005882
2025-01-25|FEE-202501-52375|Cash Deposit Fee|-89.99|cash_deposit_fee|
2025-01-25|FEE-202501-80857|Bank Charge|-149.86|bank_charge|
2025-02-25|FEE-202502-42856|Interest Income|4.13|interest_income|
2025-03-25|FEE-202503-84931|Service Fee|-97.10|service_fee|
2025-03-25|FEE-202503-57235|Cash_Deposit_Fee|-145.31|cash_deposit_fee|
2025-04-25|FEE-202504-43139|Cash Deposit Fee|-98.41|cash_deposit_fee|
2025-04-25|FEE-202504-57473|Service_Fee|-15.15|service_fee|
2025-04-25|FEE-202504-59556|Interest Income|1.55|interest_income|
2025-05-25|FEE-202505-25075|Interest Income|4.25|interest_income|
2025-05-25|FEE-202505-64747|Bank Charge|-116.97|bank_charge|
2025-05-25|FEE-202505-69336|Service_Fee|-97.60|service_fee|
