BANK STATEMENT|Keystone Retail Bank
ACCOUNT|242305270996113
CUSTOMER|IND24006914
PERIOD|2024-12-01|2025-02-28
OPENING_BALANCE|4872.62
CLOSING_BALANCE|-32242.41
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-01|202412285858825|Groceries via contactless|-313.27|transactional|MTX202412000032796
2024-12-01|202412182260979|Retail via pos|-412.95|transactional|MTX202412000032797
2024-12-02|202412618156589|Retail via mobile banking app|-617.64|transactional|MTX202412000032798
2024-12-02|202412958061920|Transport via pos|-56.66|transactional|MTX202412000032799
2024-12-02|202412631436965|Entertainment via atm|-261.56|transactional|MTX202412000032800
2024-12-03|202412157377417|Airtime via pos|-96.39|transactional|MTX202412000032801
2024-12-03|202412778936073|Transfer via online_banking|824.99|transactional|MTX202412000032802
2024-12-03|202412216199771|Restaurants via pos|-144.31|transactional|MTX202412000032803
2024-12-03|202412484449726|Retail via contactless|-468.15|transactional|MTX202412000032804
2024-12-04|202412972914731|Alcohol via mobile_banking_app|-179.39|transactional|MTX202412000032805
2024-12-04|202412901136923|Transport via pos|-169.97|transactional|MTX202412000032806
2024-12-04|202412990012367|Transport via mobile_banking_app|-164.90|transactional|MTX202412000032807
2024-12-04|202412816279640|Restaurants via contactless|-438.27|transactional|MTX202412000032808
2024-12-05|202412133031081|Transfer via mobile banking app|-979.88|transactional|MTX202412000032809
2024-12-05|202412630384588|Retail via ewallet|-408.25|transactional|MTX202412000032811
2024-12-05|202412884516730|Restaurants via pos|-335.94|transactional|MTX202412000032810
2024-12-05|202412454775564|Airtime via ussd|-101.91|transactional|MTX202412000032812
2024-12-06|202412301835139|Utilities via online banking|-1435.71|transactional|MTX202412000032813
2024-12-06|202412376222055|Alcohol via online_banking|-191.89|transactional|MTX202412000032815
2024-12-06|202412216377305|Alcohol via mobile banking app|-259.71|transactional|MTX202412000032814
2024-12-07|202412692881584|Clothing via contactless|-384.71|transactional|MTX202412000032816
2024-12-09|202412473064334|Retail via mobile banking app|-361.82|transactional|MTX202412000032817
2024-12-09|202412129907201|Groceries via mobile banking app|-349.12|transactional|MTX202412000032818
2024-12-09|202412657429082|Retail via atm|-1668.70|transactional|MTX202412000032819
2024-12-09|202412132612719|Airtime via online banking|-115.61|transactional|MTX202412000032820
2024-12-10|202412109835936|Restaurants via mobile_banking_app|-187.35|transactional|MTX202412000032821
2024-12-10|202412771528431|Fuel via mobile banking app|-599.90|transactional|MTX202412000032822
2024-12-10|202412799090104|Fuel via contactless|-361.15|transactional|MTX202412000032823
2024-12-10|202412133370563|Groceries via pos|-457.11|transactional|MTX202412000032824
2024-12-11|202412342252825|Fuel via mobile_banking_app|-410.97|transactional|MTX202412000032825
2024-12-11|202412259473572|Airtime via mobile_banking_app|-63.91|transactional|MTX202412000032826
2024-12-12|202412402438042|Groceries via contactless|-410.97|transactional|MTX202412000032828
2024-12-12|202412878616435|Airtime via pos|-75.90|transactional|MTX202412000032829
2024-12-12|202412394460968|Groceries via contactless|-363.11|transactional|MTX202412000032830
2024-12-13|202412548002588|Retail via atm|-755.57|transactional|MTX202412000032831
2024-12-14|202412506085380|Entertainment via mobile banking app|-227.55|transactional|MTX202412000032832
2024-12-15|202412100833207|Clothing via mobile banking app|-616.40|transactional|MTX202412000032834
2024-12-15|202412915433627|Groceries via contactless|-440.17|transactional|MTX202412000032833
2024-12-15|202412909793940|Restaurants via pos|-410.85|transactional|MTX202412000032835
2024-12-16|202412590441269|Fuel via pos|-801.88|transactional|MTX202412000032836
2024-12-16|202412523887654|Utilities via mobile_banking_app|-1074.40|transactional|MTX202412000032838
2024-12-16|202412885481938|Transfer via online banking|-1751.12|transactional|MTX202412000032837
2024-12-16|202412228061965|Alcohol via contactless|-197.60|transactional|MTX202412000032841
2024-12-16|202412438646980|Retail via pos|-593.61|transactional|MTX202412000032840
2024-12-17|202412311013435|Transfer via mobile_banking_app|-1029.92|transactional|MTX202412000032842
2024-12-17|202412510724570|Utilities via mobile_banking_app|-954.15|transactional|MTX202412000032843
2024-12-18|202412833438456|Restaurants via mobile_banking_app|-207.22|transactional|MTX202412000032844
2024-12-18|202412599432236|Groceries via mobile banking app|-314.02|transactional|MTX202412000032845
2024-12-19|202412616942440|Airtime via mobile banking app|-110.72|transactional|MTX202412000032846
2024-12-19|202412382630747|Transport via mobile banking app|-159.13|transactional|MTX202412000032847
2024-12-19|202412207125157|Groceries via mobile_banking_app|-430.23|transactional|MTX202412000032848
2024-12-20|202412954762535|Transport via mobile banking app|-123.69|transactional|MTX202412000032849
2024-12-20|202412398448131|Transfer via mobile banking app|-925.83|transactional|MTX202412000032850
2024-12-20|202412224218274|Airtime via mobile_banking_app|-68.29|transactional|MTX202412000032851
2024-12-22|202412125165739|Alcohol via pos|-277.85|transactional|MTX202412000032852
2024-12-23|202412826495264|Alcohol via mobile banking app|-407.67|transactional|MTX202412000032853
2024-12-24|202412950056974|Retail via mobile banking app|-701.77|transactional|MTX202412000032854
2024-12-24|202412447850230|Groceries via ewallet|-230.65|transactional|MTX202412000032855
2024-12-25|202412840867085|Airtime via pos|-99.05|transactional|MTX202412000032856
2024-12-25|202412891313270|Airtime via mobile_banking_app|-89.91|transactional|MTX202412000032857
