BANK STATEMENT|Keystone Retail Bank
ACCOUNT|217705020992660
CUSTOMER|IND24003240
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|14885.03
CLOSING_BALANCE|13993.78
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-38660|Withholding Tax|-51.06|withholding_tax|
2024-12-25|FEE-202412-32891|Bank_Charge|-103.02|bank_charge|
2024-12-25|FEE-202412-14744|Cash Deposit Fee|-124.20|cash_deposit_fee|
2025-01-25|FEE-202501-25110|Service Fee|-83.24|service_fee|
2025-01-25|FEE-202501-47467|Bank Charge|-112.85|bank_charge|
2025-02-25|FEE-202502-11242|Service Fee|-120.49|service_fee|
2025-03-25|FEE-202503-86454|Interest_Income|7.36|interest_income|
2025-04-25|FEE-202504-48489|Withholding Tax|-37.57|withholding_tax|
2025-04-25|FEE-202504-23198|Bank_Charge|-123.63|bank_charge|
2025-04-25|FEE-202504-42226|Interest Income|2.34|interest_income|
2025-05-25|FEE-202505-90989|Cash_Deposit_Fee|-141.47|cash_deposit_fee|
2025-05-25|FEE-202505-65379|Withholding_Tax|-3.42|withholding_tax|
