BANK STATEMENT|Keystone Retail Bank
ACCOUNT|164705020997355
CUSTOMER|IND24013774
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|10626.48
CLOSING_BALANCE|13233.52
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-67113|Interest_Income|2.18|interest_income|
2024-12-25|FEE-202412-44243|Cash Deposit Fee|-103.10|cash_deposit_fee|
2024-12-25|FEE-202412-34754|Service Fee|-39.60|service_fee|
2025-01-25|FEE-202501-70109|Service Fee|-130.77|service_fee|
2025-02-25|FEE-202502-43741|Service Fee|-33.00|service_fee|
2025-02-25|FEE-202502-25764|Interest Income|0.84|interest_income|
2025-03-25|FEE-202503-46772|Withholding Tax|-21.63|withholding_tax|
2025-03-25|FEE-202503-82824|Service Fee|-117.32|service_fee|
2025-04-03|UNALLOC-178671|External EFT credit|3529.54|bank_only_transaction|
2025-04-25|FEE-202504-91265|Cash_Deposit_Fee|-136.44|cash_deposit_fee|
2025-04-25|FEE-202504-72630|Withholding Tax|-5.45|withholding_tax|
2025-05-25|FEE-202505-54621|Cash_Deposit_Fee|-81.47|cash_deposit_fee|
2025-05-25|FEE-202505-89643|Bank Charge|-112.77|bank_charge|
2025-05-25|FEE-202505-42620|Service Fee|-143.97|service_fee|
