BANK STATEMENT|Keystone Retail Bank
ACCOUNT|430010020993238
CUSTOMER|IND24006613
PERIOD|2024-12-01|2025-02-28
OPENING_BALANCE|2760.07
CLOSING_BALANCE|-22185.72
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-01|202412865934170|Fuel via mobile_banking_app|-649.35|transactional|MTX202412000004318
2024-12-01|202412822211369|Restaurants via ewallet|-272.94|transactional|MTX202412000004319
2024-12-02|202412828799989|Restaurants via atm|-256.95|transactional|MTX202412000004320
2024-12-03|202412186384562|Transfer via mobile banking app|-1112.59|transactional|MTX202412000004321
2024-12-03|202412585498573|Airtime via mobile_banking_app|-36.06|transactional|MTX202412000004322
2024-12-03|202412803214831|Retail via contactless|-354.23|transactional|MTX202412000004323
2024-12-04|202412656253356|Restaurants via mobile banking app|-339.38|transactional|MTX202412000004324
2024-12-05|202412893719676|Transfer via mobile_banking_app|-1561.43|transactional|MTX202412000004325
2024-12-06|202412949799850|Airtime via pos|-64.65|transactional|MTX202412000004326
2024-12-06|202412136717955|Retail via pos|-555.18|transactional|MTX202412000004327
2024-12-06|202412912646496|Transfer via mobile_banking_app|-1591.55|transactional|MTX202412000004328
2024-12-07|202412967763242|Groceries via pos|-448.35|transactional|MTX202412000004329
2024-12-07|202412440065742|Retail via contactless|-455.02|transactional|MTX202412000004330
2024-12-08|202412331715077|Alcohol via contactless|-169.07|transactional|MTX202412000004331
2024-12-09|202412236142373|Clothing via mobile banking app|-424.57|transactional|MTX202412000004332
2024-12-09|202412373692683|Fuel via contactless|-353.38|transactional|MTX202412000004333
2024-12-09|202412143876674|Restaurants via pos|-240.10|transactional|MTX202412000004335
2024-12-09|202412287353198|Entertainment via online banking|-245.26|transactional|MTX202412000004334
2024-12-10|202412648546458|Alcohol via mobile_banking_app|-265.89|transactional|MTX202412000004336
2024-12-10|202412533781187|Airtime via mobile banking app|-66.88|transactional|MTX202412000004337
2024-12-10|202412400185610|Retail via mobile banking app|-134.06|transactional|MTX202412000004338
2024-12-11|202412774024333|Retail via atm|-714.07|transactional|MTX202412000004339
2024-12-11|202412129673079|Utilities via mobile_banking_app|-598.99|transactional|MTX202412000004340
2024-12-12|202412510948924|Restaurants via mobile banking app|-847.59|transactional|MTX202412000004341
2024-12-12|202412504196733|Groceries via mobile_banking_app|-408.79|transactional|MTX202412000004342
2024-12-12|202412592878893|Fuel via contactless|-305.44|transactional|MTX202412000004343
2024-12-12|202412838895360|Transfer via mobile banking app|-1154.50|transactional|MTX202412000004344
2024-12-12|202412813133355|Entertainment via ewallet|-198.57|transactional|MTX202412000004345
2024-12-13|202412599533971|Transfer via mobile_banking_app|-358.93|transactional|MTX202412000004346
2024-12-13|202412117927286|Groceries via atm|-448.52|transactional|MTX202412000004347
2024-12-14|202412638434244|Retail via contactless|-476.92|transactional|MTX202412000004349
2024-12-14|202412616775483|Alcohol via pos|-262.50|transactional|MTX202412000004348
2024-12-16|202412936478943|Groceries via pos|-427.59|transactional|MTX202412000004350
2024-12-16|202412659973977|Retail via mobile banking app|-495.67|transactional|MTX202412000004351
2024-12-16|202412685753743|Airtime via mobile banking app|-100.99|transactional|MTX202412000004352
2024-12-17|202412257867167|Transport via mobile banking app|-128.23|transactional|MTX202412000004353
2024-12-17|202412691230150|Groceries via mobile_banking_app|-531.98|transactional|MTX202412000004354
2024-12-17|202412735442400|Groceries via contactless|-183.53|transactional|MTX202412000004355
2024-12-18|202412760490134|Groceries via pos|-392.61|transactional|MTX202412000004356
2024-12-18|202412703123099|Retail via contactless|-272.36|transactional|MTX202412000004357
2024-12-19|202412230214963|Transfer via mobile banking app|1033.06|transactional|MTX202412000004358
2024-12-21|202412919795155|Airtime via mobile_banking_app|-232.94|transactional|MTX202412000004359
2024-12-21|202412683328694|Airtime via mobile banking app|-81.44|transactional|MTX202412000004360
2024-12-22|202412623286629|Restaurants via pos|-255.29|transactional|MTX202412000004361
2024-12-23|202412556378310|Alcohol via pos|-282.28|transactional|MTX202412000004362
2024-12-24|202412124785931|Restaurants via mobile_banking_app|-345.61|transactional|MTX202412000004363
2024-12-24|202412124785931-DUP|Restaurants via mobile_banking_app|-345.61|transactional|MTX202412000004363
2024-12-24|202412279379184|Groceries via mobile banking app|-588.67|transactional|MTX202412000004364
2024-12-24|202412982782976|Restaurants via ewallet|-298.83|transactional|MTX202412000004365
2024-12-25|202412404190664|Alcohol via mobile_banking_app|-173.76|transactional|MTX202412000004366
2024-12-25|202412337145658|Transport via mobile banking app|-128.80|transactional|MTX202412000004367
2024-12-25|FEE-202412-37017|Interest_Income|1.85|interest_income|
2024-12-25|202412141158530|Alcohol via online banking|-295.34|transactional|MTX202412000004368
2024-12-25|202412891963151|Transfer via mobile banking app|-780.79|transactional|MTX202412000004369
2024-12-26|202412926346925|Transfer via mobile_banking_app|-394.69|transactional|MTX202412000004370
2024-12-27|202412291027948|Airtime via mobile banking app|-52.05|transactional|MTX202412000004371
2024-12-27|202412164993777|Utilities via mobile banking app|-750.91|transactional|MTX202412000004372
2024-12-27|202412987754098|Retail via contactless|-355.39|transactional|MTX202412000004373
2024-12-29|202412832090406|Groceries via atm|-442.98|transactional|MTX202412000004374
2024-12-29|202412242447050|Entertainment via pos|-355.94|transactional|MTX202412000004375
2024-12-30|202412834800914|Transport via contactless|-120.22|transactional|MTX202412000004376
