BANK STATEMENT|Keystone Retail Bank
ACCOUNT|221305270991176
CUSTOMER|IND24005920
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|9411.90
CLOSING_BALANCE|8600.26
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-67234|Bank Charge|-45.63|bank_charge|
2025-01-25|FEE-202501-38150|Service_Fee|-132.26|service_fee|
2025-01-25|FEE-202501-65785|Withholding_Tax|-32.00|withholding_tax|
2025-01-25|FEE-202501-19449|Interest Income|4.71|interest_income|
2025-02-25|FEE-202502-76016|Cash Deposit Fee|-153.97|cash_deposit_fee|
2025-02-25|FEE-202502-68360|Withholding Tax|-14.07|withholding_tax|
2025-03-25|FEE-202503-64077|Withholding Tax|-60.42|withholding_tax|
2025-03-25|FEE-202503-33140|Service_Fee|-113.95|service_fee|
2025-04-25|FEE-202504-71440|Bank Charge|-30.11|bank_charge|
2025-04-25|FEE-202504-12777|Service Fee|-60.59|service_fee|
2025-04-25|FEE-202504-16115|Withholding_Tax|-43.91|withholding_tax|
2025-05-25|FEE-202505-11617|Service Fee|-129.44|service_fee|
