BANK STATEMENT|Keystone Retail Bank
ACCOUNT|210705280995232
CUSTOMER|IND24014407
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|5935.33
CLOSING_BALANCE|-10951.93
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-01|202412587207516|Entertainment via atm|-399.58|transactional|MTX202412000022278
2024-12-01|202412795310471|Alcohol via mobile banking app|-123.43|transactional|MTX202412000022279
2024-12-02|202412494630796|Transport via contactless|-112.16|transactional|MTX202412000022280
2024-12-02|202412514867463|Restaurants via ewallet|-124.18|transactional|MTX202412000022281
2024-12-02|202412416337864|Alcohol via mobile banking app|-238.44|transactional|MTX202412000022282
2024-12-02|202412658899840|Retail via pos|-766.60|transactional|MTX202412000022283
2024-12-03|202412343947748|Airtime via pos|-41.60|transactional|MTX202412000022285
2024-12-03|202412299721270|Transport via contactless|-64.60|transactional|MTX202412000022284
2024-12-04|202412719351400|Alcohol via mobile banking app|-289.38|transactional|MTX202412000022286
2024-12-04|202412308139820|Retail via online banking|-934.04|transactional|MTX202412000022287
2024-12-06|202412859890101|Restaurants via mobile banking app|-1402.05|transactional|MTX202412000022292
2024-12-06|202412108458160|Entertainment via mobile_banking_app|-149.85|transactional|MTX202412000022293
2024-12-07|202412103949272|Restaurants via mobile banking app|-1042.44|transactional|MTX202412000022288
2024-12-07|202412608531163|Transport via contactless|-137.99|transactional|MTX202412000022290
2024-12-07|202412487814136|Transport via mobile_banking_app|-83.97|transactional|MTX202412000022289
2024-12-07|202412167589834|Entertainment via pos|-397.21|transactional|MTX202412000022291
2024-12-08|202412401544518|Restaurants via ewallet|-447.77|transactional|MTX202412000022294
2024-12-09|202412983757082|Airtime via pos|-119.09|transactional|MTX202412000022295
2024-12-09|202412183730892|Retail via pos|-1031.13|transactional|MTX202412000022296
2024-12-10|202412994550013|Airtime via mobile_banking_app|-142.55|transactional|MTX202412000022297
2024-12-10|202412792850361|Airtime via mobile banking app|-55.04|transactional|MTX202412000022298
2024-12-11|202412194914550|Transport via contactless|-86.15|transactional|MTX202412000022299
2024-12-12|202412148448795|Restaurants via ewallet|-393.35|transactional|MTX202412000022300
2024-12-13|202412382475983|Restaurants via mobile banking app|-328.01|transactional|MTX202412000022301
2024-12-15|202412191805295|Transport via ewallet|-175.54|transactional|MTX202412000022302
2024-12-16|202412778312642|Transport via pos|-123.04|transactional|MTX202412000022304
2024-12-16|202412475797930|Transport via mobile banking app|-94.19|transactional|MTX202412000022303
2024-12-17|202412770928448|Groceries via mobile banking app|-1120.87|transactional|MTX202412000022305
2024-12-18|202412269033206|Restaurants via mobile_banking_app|-307.94|transactional|MTX202412000022306
2024-12-20|202412920538951|Entertainment via mobile banking app|-363.47|transactional|MTX202412000022307
2024-12-20|202412317563319|Transport via contactless|-197.78|transactional|MTX202412000022308
2024-12-20|202412153255826|Retail via online banking|-458.92|transactional|MTX202412000022309
2024-12-21|202412797250765|Clothing via mobile_banking_app|-440.04|transactional|MTX202412000022310
2024-12-23|202412442173055|Restaurants via ewallet|-192.87|transactional|MTX202412000022311
2024-12-25|202412514372186|Airtime via mobile_banking_app|-22.23|transactional|MTX202412000022312
2024-12-25|FEE-202412-84383|Service Fee|-125.86|service_fee|
2024-12-25|FEE-202412-87587|Interest_Income|1.44|interest_income|
2024-12-25|202412682922653|Utilities via mobile banking app|-854.60|transactional|MTX202412000022313
2024-12-27|202412340272882|Entertainment via mobile banking app|-287.61|transactional|MTX202412000022314
2024-12-27|202412183267150|Internal transfer - Donation|-826.96|transactional|MTX202412000000176
2024-12-27|202412804216236|Restaurants via online banking|-329.06|transactional|MTX202412000022315
2024-12-28|202412415526997|Alcohol via pos|-259.47|transactional|MTX202412000022316
2024-12-29|202412355782300|Alcohol via mobile_banking_app|-231.90|transactional|MTX202412000022317
2024-12-30|202412510026761|Entertainment via ewallet|-319.78|transactional|MTX202412000022318
2024-12-30|202412469316401|Restaurants via ewallet|-404.11|transactional|MTX202412000022319
2024-12-31|202412700146190|Entertainment via mobile_banking_app|-264.49|transactional|MTX202412000022320
2025-01-25|FEE-202501-88788|Bank_Charge|-116.63|bank_charge|
2025-01-25|FEE-202501-50671|Cash_Deposit_Fee|-130.04|cash_deposit_fee|
2025-02-25|FEE-202502-62325|Service_Fee|-148.57|service_fee|
2025-03-25|FEE-202503-98076|Bank Charge|-7.55|bank_charge|
2025-04-25|FEE-202504-97101|Withholding_Tax|-37.06|withholding_tax|
2025-04-25|FEE-202504-20588|Service Fee|-40.93|service_fee|
2025-04-25|FEE-202504-10525|Cash_Deposit_Fee|-101.00|cash_deposit_fee|
2025-05-25|FEE-202505-88837|Interest Income|4.42|interest_income|
