BANK STATEMENT|Keystone Retail Bank
ACCOUNT|221426020997815
CUSTOMER|IND24008227
PERIOD|2024-12-01|2025-02-28
OPENING_BALANCE|2291.51
CLOSING_BALANCE|-19439.44
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-01|202412964519918|Groceries via atm|-430.56|transactional|MTX202412000012516
2024-12-01|202412272959061|Restaurants via contactless|-420.28|transactional|MTX202412000012517
2024-12-02|202412326922102|Fuel via contactless|-478.09|transactional|MTX202412000012518
2024-12-02|202412472230873|Airtime via mobile banking app|-80.23|transactional|MTX202412000012519
2024-12-04|202412597330098|Transport via pos|-62.96|transactional|MTX202412000012520
2024-12-04|202412997057898|Retail via pos|-44.10|transactional|MTX202412000012522
2024-12-04|202412562067775|Restaurants via contactless|-247.24|transactional|MTX202412000012521
2024-12-04|202412901003228|Utilities via mobile_banking_app|-929.27|transactional|MTX202412000012523
2024-12-05|202412474343710|Utilities via mobile banking app|-726.35|transactional|MTX202412000012524
2024-12-05|202412277606857|Airtime via mobile banking app|-48.28|transactional|MTX202412000012525
2024-12-06|202412445415126|Transport via contactless|-52.05|transactional|MTX202412000012526
2024-12-06|202412494244540|Groceries via ewallet|-168.10|transactional|MTX202412000012528
2024-12-06|202412173862710|Retail via mobile_banking_app|-287.20|transactional|MTX202412000012529
2024-12-06|202412994100830|Groceries via pos|-260.14|transactional|MTX202412000012527
2024-12-06|202412294036900|Restaurants via mobile banking app|-341.01|transactional|MTX202412000012530
2024-12-07|202412175090014|Clothing via atm|-565.96|transactional|MTX202412000012531
2024-12-09|202412255986898|Restaurants via mobile banking app|-155.36|transactional|MTX202412000012532
2024-12-09|202412608761882|Groceries via contactless|-197.48|transactional|MTX202412000012533
2024-12-09|202412287700515|Groceries via pos|-191.30|transactional|MTX202412000012534
2024-12-09|202412651182331|Airtime via mobile banking app|-46.01|transactional|MTX202412000012535
2024-12-11|202412763230742|Restaurants via atm|-423.30|transactional|MTX202412000012536
