BANK STATEMENT|Keystone Retail Bank
ACCOUNT|018305280993021
CUSTOMER|IND24005173
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|3270.32
CLOSING_BALANCE|2742.96
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-35280|Bank Charge|-10.41|bank_charge|
2024-12-25|FEE-202412-88228|Service Fee|-4.14|service_fee|
2025-01-25|FEE-202501-90665|Interest Income|3.17|interest_income|
2025-01-25|FEE-202501-91085|Service Fee|-69.72|service_fee|
2025-02-25|FEE-202502-93001|Interest Income|0.23|interest_income|
2025-03-25|FEE-202503-22892|Service Fee|-72.13|service_fee|
2025-03-25|FEE-202503-41032|Bank_Charge|-116.30|bank_charge|
2025-04-25|FEE-202504-34505|Service_Fee|-65.93|service_fee|
2025-04-25|FEE-202504-84325|Withholding_Tax|-37.57|withholding_tax|
2025-05-25|FEE-202505-13395|Bank Charge|-111.28|bank_charge|
2025-05-25|FEE-202505-21421|Withholding Tax|-49.41|withholding_tax|
2025-05-25|FEE-202505-99007|Interest_Income|6.13|interest_income|
