BANK STATEMENT|Keystone Retail Bank
ACCOUNT|018305280993487
CUSTOMER|IND24009090
PERIOD|2024-12-01|2025-02-28
OPENING_BALANCE|9365.64
CLOSING_BALANCE|-9518.73
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-01|202412367361677|Airtime via pos|-43.33|transactional|MTX202412000005521
2024-12-02|202412647525846|Fuel via mobile banking app|-668.66|transactional|MTX202412000005522
2024-12-02|202412290789412|Airtime via mobile_banking_app|-52.17|transactional|MTX202412000005523
2024-12-02|202412434950417|Airtime via atm|-12.07|transactional|MTX202412000005524
2024-12-02|202412838245645|Groceries via ussd|-360.88|transactional|MTX202412000005525
2024-12-02|202412168764319|Airtime via mobile banking app|-66.85|transactional|MTX202412000005526
2024-12-02|202412179474256|Clothing via ussd|-11.47|transactional|MTX202412000005527
2024-12-03|202412252076290|Alcohol via ussd|-151.84|transactional|MTX202412000005528
2024-12-05|202412434046232|Groceries via ussd|-386.65|transactional|MTX202412000005530
2024-12-05|202412626348371|Groceries via atm|-616.29|transactional|MTX202412000005533
2024-12-05|202412499722034|Groceries via mobile banking app|-460.86|transactional|MTX202412000005531
2024-12-05|202412288514851|Alcohol via ussd|-169.30|transactional|MTX202412000005532
2024-12-06|202412514003798|Fuel via ussd|-185.43|transactional|MTX202412000005534
2024-12-06|202412209095590|Airtime via mobile banking app|-94.17|transactional|MTX202412000005535
2024-12-07|202412929115087|Airtime via mobile banking app|-95.36|transactional|MTX202412000005536
2024-12-07|202412193623239|Groceries via atm|-291.49|transactional|MTX202412000005537
2024-12-07|202412863385303|Airtime via ussd|-128.78|transactional|MTX202412000005538
2024-12-08|202412672926342|Transfer via ussd|-1220.67|transactional|MTX202412000005539
2024-12-10|202412651675558|Airtime via ussd|-113.27|transactional|MTX202412000005540
2024-12-10|202412738174508|Groceries via mobile_banking_app|-409.24|transactional|MTX202412000005541
2024-12-10|202412915447929|Groceries via mobile banking app|-561.35|transactional|MTX202412000005542
2024-12-11|202412425281796|Airtime via mobile banking app|-59.56|transactional|MTX202412000005543
2024-12-12|202412496690521|Alcohol via pos|-657.39|transactional|MTX202412000005544
2024-12-14|202412495991517|Groceries via ussd|-150.23|transactional|MTX202412000005545
2024-12-14|202412851357785|Airtime via mobile banking app|-58.39|transactional|MTX202412000005546
2024-12-14|202412418785073|Airtime via mobile_banking_app|-11.47|transactional|MTX202412000005547
2024-12-14|202412746578898|Airtime via mobile_banking_app|-38.63|transactional|MTX202412000005548
2024-12-14|202412311681775|Airtime via atm|-61.28|transactional|MTX202412000005549
2024-12-14|202412695833010|Alcohol via ussd|-283.28|transactional|MTX202412000005550
2024-12-16|202412362882406|Airtime via mobile banking app|-35.93|transactional|MTX202412000005551
2024-12-16|202412820911234|Airtime via mobile banking app|-53.67|transactional|MTX202412000005552
2024-12-16|202412820911234|Airtime via mobile_banking_app|-53.67|transactional|MTX202412000005552-DUP
2024-12-17|202412101954523|Utilities via ussd|-581.01|transactional|MTX202412000005553
2024-12-17|202412490678482|Alcohol via ussd|-185.13|transactional|MTX202412000005554
2024-12-18|202412172345326|Airtime via ussd|-22.48|transactional|MTX202412000005555
2024-12-19|202412794323791|Transport via ussd|-100.13|transactional|MTX202412000005557
2024-12-19|202412530998125|Transport via mobile_banking_app|-13.43|transactional|MTX202412000005556
