BANK STATEMENT|Keystone Retail Bank
ACCOUNT|430110280997546
CUSTOMER|IND24011948
PERIOD|2024-12-01|2025-05-31
OPENING_BALANCE|17900.25
CLOSING_BALANCE|17454.38
DATE|REFERENCE|DESCRIPTION|AMOUNT|ENTRY_TYPE|SOURCE_TRANSACTION_ID
2024-12-25|FEE-202412-89891|Withholding_Tax|-14.28|withholding_tax|
2024-12-25|FEE-202412-74555|Bank Charge|-136.42|bank_charge|
2024-12-25|FEE-202412-95123|Service Fee|-50.19|service_fee|
2025-01-25|FEE-202501-63853|Interest_Income|0.75|interest_income|
2025-01-25|FEE-202501-32380|Cash_Deposit_Fee|-4.84|cash_deposit_fee|
2025-02-25|FEE-202502-45501|Bank_Charge|-15.86|bank_charge|
2025-03-25|FEE-202503-40399|Cash Deposit Fee|-124.89|cash_deposit_fee|
2025-03-25|FEE-202503-65600|Bank_Charge|-32.43|bank_charge|
2025-03-25|FEE-202503-75321|Interest_Income|3.01|interest_income|
2025-04-25|FEE-202504-77065|Withholding Tax|-22.74|withholding_tax|
2025-04-25|FEE-202504-34770|Interest Income|1.80|interest_income|
2025-05-25|FEE-202505-38143|Withholding Tax|-37.05|withholding_tax|
2025-05-25|FEE-202505-33003|Cash Deposit Fee|-14.34|cash_deposit_fee|
2025-05-25|FEE-202505-67248|Interest_Income|1.61|interest_income|
