payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202312-00001,COLL-202312-00003,ACC0004667,IND19010993,2024-01-06,259.77,debit_order,False,1336.34
REC-202312-00002,COLL-202312-00015,ACC0074327,IND23011799,2023-12-22,1318.84,card,False,1542.04
REC-202312-00003,COLL-202312-00008,ACC0021412,IND21010475,2023-12-10,1388.08,cash_deposit,False,1035.16
REC-202312-00004,COLL-202312-00023,ACC0039161,IND22023928,2023-12-31,1206.54,debit_order,False,737.75
REC-202312-00005,COLL-202312-00030,ACC0056075,IND22008426,2023-12-21,372.24,cash_deposit,False,372.30
REC-202312-00006,COLL-202312-00029,ACC0023740,IND21010773,2024-01-02,293.01,card,True,682.90
REC-202312-00007,COLL-202312-00026,ACC0060606,IND23009018,2023-12-30,538.41,debit_order,False,1287.77
REC-202312-00008,COLL-202312-00001,ACC0000774,IND19000369,2024-01-03,583.63,debit_order,False,648.02
REC-202312-00009,COLL-202312-00020,ACC0027176,IND21000094,2023-12-30,1130.29,card,False,3667.32
REC-202312-00010,COLL-202312-00043,ACC0029075,IND21009816,2023-12-11,727.37,eft,False,1228.65
REC-202312-00011,COLL-202312-00014,ACC0055395,IND22020331,2023-12-11,445.29,cash_deposit,False,2462.96
REC-202312-00012,COLL-202312-00018,ACC0032473,IND21002062,2023-12-14,804.37,cash_deposit,True,964.85
REC-202312-00013,COLL-202312-00039,ACC0042758,IND22009829,2023-12-10,1583.51,cash_deposit,False,1926.08
REC-202312-00014,COLL-202312-00028,ACC0034086,IND21012177,2023-12-20,797.41,cash_deposit,False,2519.84
REC-202312-00015,COLL-202312-00011,ACC0006178,IND19001792,2023-12-19,108.89,cash_deposit,False,803.94
REC-202312-00016,COLL-202312-00022,ACC0009830,IND19007707,2023-12-28,1035.94,debit_order,False,4140.11
REC-202312-00017,COLL-202312-00037,ACC0051836,IND22020091,2023-12-24,535.15,card,True,790.48
REC-202312-00018,COLL-202312-00009,ACC0053141,IND22008317,2024-01-07,2008.07,debit_order,True,6486.20
REC-202312-00019,COLL-202312-00031,ACC0045982,IND22000084,2023-12-07,1498.71,debit_order,False,1840.57
