statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0079143-000001,ACC0079143,2023-12-01 06:45:14,2023-12-01,Groceries via contactless,202312752598257,-329.03,transactional,False,,0,,MTX202312000023546
BST-ACC0079143-000002,ACC0079143,2023-12-01 11:19:47,2023-12-01,Utilities via mobile banking app,202312761173083,-311.92,transactional,False,,0,,MTX202312000023548
BST-ACC0079143-000003,ACC0079143,2023-12-01 11:30:11,2023-12-01,Utilities via online_banking,202312310160686,-248.82,transactional,False,,0,,MTX202312000023547
BST-ACC0079143-000004,ACC0079143,2023-12-01 12:14:27,2023-12-01,Retail via pos,202312900452592,-179.5,transactional,False,,0,,MTX202312000023550
BST-ACC0079143-000005,ACC0079143,2023-12-01 12:58:19,2023-12-01,Groceries via mobile banking app,202312326864909,-214.84,transactional,False,,0,,MTX202312000023549
BST-ACC0079143-000006,ACC0079143,2023-12-01 18:00:58,2023-12-01,Entertainment via online banking,202312968557216,-90.42,transactional,False,,0,,MTX202312000023552
BST-ACC0079143-000007,ACC0079143,2023-12-01 19:35:54,2023-12-01,Groceries via mobile banking app,202312259367826,-10.0,transactional,False,,0,,MTX202312000023551
BST-ACC0079143-000008,ACC0079143,2023-12-01 21:00:46,2023-12-01,Airtime via mobile banking app,202312604766584,-77.61,transactional,False,,0,,MTX202312000023553
BST-ACC0079143-000009,ACC0079143,2023-12-03 11:17:04,2023-12-03,Fuel via pos,202312220996272,-632.36,transactional,False,,0,,MTX202312000023554
BST-ACC0079143-000010,ACC0079143,2023-12-04 05:35:55,2023-12-04,Transport via mobile banking app,202312726324987,-60.01,transactional,False,,0,,MTX202312000023555
BST-ACC0079143-000011,ACC0079143,2023-12-04 05:51:52,2023-12-04,Alcohol via mobile_banking_app,202312372880457,-284.26,transactional,False,,0,,MTX202312000023556
BST-ACC0079143-000012,ACC0079143,2023-12-04 11:58:08,2023-12-04,Airtime via mobile banking app,202312467841615,-68.36,transactional,False,,0,,MTX202312000023557
BST-ACC0079143-000013,ACC0079143,2023-12-05 21:55:54,2023-12-05,Utilities via online_banking,202312454673436,-283.09,transactional,False,,0,,MTX202312000023558
BST-ACC0079143-000014,ACC0079143,2023-12-06 18:54:09,2023-12-06,Groceries via contactless,202312493963102,-51.78,transactional,False,,0,,MTX202312000023559
BST-ACC0079143-000015,ACC0079143,2023-12-06 22:27:58,2023-12-06,Utilities via mobile banking app,202312993446516,-519.82,transactional,False,,0,,MTX202312000023560
BST-ACC0079143-000016,ACC0079143,2023-12-06 22:33:24,2023-12-06,Transfer via mobile_banking_app,202312559027052,-540.55,transactional,False,,0,,MTX202312000023561
