statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0079136-000001,ACC0079136,2023-12-25 07:31:00,2023-12-25,Service Fee,FEE-202312-96347,-125.34,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000002,ACC0079136,2023-12-25 07:31:00,2023-12-25,Bank Charge,FEE-202312-79841,-109.93,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000003,ACC0079136,2024-01-25 11:22:00,2024-01-25,Bank Charge,FEE-202401-10782,-103.08,bank_charge,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000004,ACC0079136,2024-01-25 11:22:00,2024-01-25,Withholding Tax,FEE-202401-88680,-51.06,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000005,ACC0079136,2024-01-25 11:22:00,2024-01-25,Interest_Income,FEE-202401-92442,4.39,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000006,ACC0079136,2024-02-25 08:53:00,2024-02-25,Interest Income,FEE-202402-10935,7.53,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000007,ACC0079136,2024-03-25 12:31:00,2024-03-25,Service Fee,FEE-202403-74671,-20.93,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000008,ACC0079136,2024-03-25 12:31:00,2024-03-25,Cash Deposit Fee,FEE-202403-26736,-12.4,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000009,ACC0079136,2024-04-25 11:54:00,2024-04-25,Withholding_Tax,FEE-202404-41015,-43.55,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000010,ACC0079136,2024-04-25 11:54:00,2024-04-25,Interest_Income,FEE-202404-96018,3.23,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000011,ACC0079136,2024-05-25 13:23:00,2024-05-25,Interest Income,FEE-202405-86214,6.53,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0079136-000012,ACC0079136,2024-05-25 13:23:00,2024-05-25,Bank Charge,FEE-202405-14725,-23.86,bank_charge,True,bank_generated_non_transactional_entry,0,,
