statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0078581-000001,ACC0078581,2023-12-25 10:09:00,2023-12-25,Interest_Income,FEE-202312-17512,2.47,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000002,ACC0078581,2024-01-25 07:45:00,2024-01-25,Withholding_Tax,FEE-202401-39577,-15.99,withholding_tax,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000003,ACC0078581,2024-01-25 07:45:00,2024-01-25,Cash_Deposit_Fee,FEE-202401-89504,-140.82,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000004,ACC0078581,2024-01-25 07:45:00,2024-01-25,Service Fee,FEE-202401-72524,-109.48,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000005,ACC0078581,2024-02-25 16:24:00,2024-02-25,Interest Income,FEE-202402-63106,6.0,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000006,ACC0078581,2024-02-25 16:24:00,2024-02-25,Service Fee,FEE-202402-15331,-70.99,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000007,ACC0078581,2024-03-25 10:05:00,2024-03-25,Cash_Deposit_Fee,FEE-202403-37765,-99.52,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000008,ACC0078581,2024-04-25 17:46:00,2024-04-25,Interest Income,FEE-202404-39182,6.9,interest_income,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000009,ACC0078581,2024-04-25 17:46:00,2024-04-25,Service_Fee,FEE-202404-79400,-134.08,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000010,ACC0078581,2024-05-25 13:16:00,2024-05-25,Service_Fee,FEE-202405-65200,-32.71,service_fee,True,bank_generated_non_transactional_entry,0,,
BST-ACC0078581-000011,ACC0078581,2024-05-25 13:16:00,2024-05-25,Bank Charge,FEE-202405-84139,-102.2,bank_charge,True,bank_generated_non_transactional_entry,0,,
