statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0079158-000001,ACC0079158,2023-12-01 12:26:26,2023-12-01,Restaurants via mobile banking app,202312380924801,-383.69,transactional,False,,0,,MTX202312000008126
BST-ACC0079158-000002,ACC0079158,2023-12-01 13:28:27,2023-12-01,Retail via pos,202312305594209,-1010.51,transactional,False,,0,,MTX202312000008125
BST-ACC0079158-000003,ACC0079158,2023-12-02 15:10:10,2023-12-02,Restaurants via pos,202312535658976,-449.03,transactional,False,,0,,MTX202312000008127
BST-ACC0079158-000004,ACC0079158,2023-12-04 10:41:49,2023-12-04,Clothing via pos,202312116802943,-951.7,transactional,True,source_system_lag,1,2023-12-04,MTX202312000008129
BST-ACC0079158-000005,ACC0079158,2023-12-04 11:00:47,2023-12-04,Groceries via mobile banking app,202312510031058,-289.02,transactional,True,source_system_lag,1,2023-12-04,MTX202312000008128
BST-ACC0079158-000006,ACC0079158,2023-12-04 16:18:47,2023-12-04,Restaurants via mobile banking app,202312243417622,-602.99,transactional,True,source_system_lag,1,2023-12-04,MTX202312000008131
BST-ACC0079158-000007,ACC0079158,2023-12-04 16:37:20,2023-12-04,Entertainment via contactless,202312190067296,-173.58,transactional,True,source_system_lag,1,2023-12-04,MTX202312000008130
BST-ACC0079158-000008,ACC0079158,2023-12-06 07:53:04,2023-12-06,Fuel via pos,202312721373032,-821.56,transactional,False,,0,,MTX202312000008132
BST-ACC0079158-000009,ACC0079158,2023-12-06 19:26:11,2023-12-06,Groceries via pos,202312239774686,-512.0,transactional,False,,0,,MTX202312000008133
BST-ACC0079158-000010,ACC0079158,2023-12-06 21:05:31,2023-12-06,Utilities via online_banking,202312143781138,-967.14,transactional,False,,0,,MTX202312000008135
BST-ACC0079158-000011,ACC0079158,2023-12-06 22:56:50,2023-12-06,Airtime via mobile banking app,202312187665111,-23.53,transactional,False,,0,,MTX202312000008134
BST-ACC0079158-000012,ACC0079158,2023-12-07 05:18:02,2023-12-07,Utilities via mobile banking app,202312432008739,-1077.98,transactional,False,,0,,MTX202312000008136
BST-ACC0079158-000013,ACC0079158,2023-12-07 06:35:33,2023-12-07,Groceries via pos,202312267442816,-342.77,transactional,False,,0,,MTX202312000008137
BST-ACC0079158-000014,ACC0079158,2023-12-07 07:52:05,2023-12-07,Airtime via pos,202312273031639,-69.53,transactional,False,,0,,MTX202312000008138
BST-ACC0079158-000015,ACC0079158,2023-12-07 13:02:44,2023-12-07,Retail via mobile_banking_app,202312761085562,-776.45,transactional,False,,0,,MTX202312000008139
BST-ACC0079158-000016,ACC0079158,2023-12-07 21:42:45,2023-12-07,Airtime via online_banking,202312167790913,-79.38,transactional,False,,0,,MTX202312000008140
BST-ACC0079158-000017,ACC0079158,2023-12-08 06:04:51,2023-12-08,Transport via mobile banking app,202312968241642,-308.42,transactional,False,,0,,MTX202312000008141
BST-ACC0079158-000018,ACC0079158,2023-12-08 06:50:41,2023-12-08,Transport via pos,202312507026619,-99.83,transactional,False,,0,,MTX202312000008142
BST-ACC0079158-000019,ACC0079158,2023-12-08 08:50:30,2023-12-08,Utilities via mobile_banking_app,202312879598533,-1013.93,transactional,False,,0,,MTX202312000008143
BST-ACC0079158-000020,ACC0079158,2023-12-08 21:00:10,2023-12-08,Airtime via online banking,202312359910532,-173.51,transactional,False,,0,,MTX202312000008144
BST-ACC0079158-000021,ACC0079158,2023-12-09 12:57:58,2023-12-09,Retail via ewallet,202312222007200,-744.32,transactional,False,,0,,MTX202312000008145
BST-ACC0079158-000022,ACC0079158,2023-12-10 16:53:05,2023-12-10,Retail via atm,202312207930243,-736.25,transactional,False,,0,,MTX202312000008146
BST-ACC0079158-000023,ACC0079158,2023-12-11 20:42:38,2023-12-11,Retail via ewallet,202312525965622,-580.03,transactional,False,,0,,MTX202312000008147
BST-ACC0079158-000024,ACC0079158,2023-12-12 05:51:38,2023-12-12,Retail via mobile banking app,202312988227434,-549.36,transactional,False,,0,,MTX202312000008148
BST-ACC0079158-000025,ACC0079158,2023-12-12 10:46:37,2023-12-12,Utilities via mobile banking app,202312383262536,-825.99,transactional,False,,0,,MTX202312000008149
BST-ACC0079158-000026,ACC0079158,2023-12-12 13:02:06,2023-12-12,Restaurants via pos,202312535039415,-88.32,transactional,False,,0,,MTX202312000008150
BST-ACC0079158-000027,ACC0079158,2023-12-13 05:00:02,2023-12-13,Alcohol via mobile_banking_app,202312353650834,-245.63,transactional,False,,0,,MTX202312000008151
BST-ACC0079158-000028,ACC0079158,2023-12-13 05:53:06,2023-12-13,Transport via mobile banking app,202312174913442,-113.11,transactional,True,amount_mismatch,0,,MTX202312000008152
BST-ACC0079158-000029,ACC0079158,2023-12-13 10:19:16,2023-12-13,Airtime via mobile banking app,202312185474642,-70.15,transactional,False,,0,,MTX202312000008153
BST-ACC0079158-000030,ACC0079158,2023-12-13 12:34:19,2023-12-13,Groceries via pos,202312876051627,-601.13,transactional,False,,0,,MTX202312000008154
BST-ACC0079158-000031,ACC0079158,2023-12-13 19:42:28,2023-12-13,Alcohol via mobile banking app,202312108115087,-201.02,transactional,False,,0,,MTX202312000008155
BST-ACC0079158-000032,ACC0079158,2023-12-14 06:08:06,2023-12-14,Airtime via mobile_banking_app,202312923483916,-64.86,transactional,False,,0,,MTX202312000008156
BST-ACC0079158-000033,ACC0079158,2023-12-14 06:47:41,2023-12-14,Airtime via mobile banking app,202312896116195,-67.47,transactional,False,,0,,MTX202312000008157
BST-ACC0079158-000034,ACC0079158,2023-12-14 11:04:33,2023-12-14,Airtime via mobile_banking_app,202312103756711,-98.83,transactional,False,,0,,MTX202312000008158
BST-ACC0079158-000035,ACC0079158,2023-12-14 19:38:38,2023-12-14,Restaurants via mobile banking app,202312222372165,-385.85,transactional,False,,0,,MTX202312000008159
BST-ACC0079158-000036,ACC0079158,2023-12-15 06:09:41,2023-12-15,Transport via mobile banking app,202312175696061,-158.62,transactional,False,,0,,MTX202312000008160
BST-ACC0079158-000037,ACC0079158,2023-12-15 12:39:48,2023-12-15,Groceries via pos,202312521745027,-527.83,transactional,False,,0,,MTX202312000008162
BST-ACC0079158-000038,ACC0079158,2023-12-15 12:51:29,2023-12-15,Groceries via mobile_banking_app,202312327803660,-370.22,transactional,False,,0,,MTX202312000008161
BST-ACC0079158-000039,ACC0079158,2023-12-16 11:23:01,2023-12-16,Retail via mobile_banking_app,202312726521216,-446.23,transactional,False,,0,,MTX202312000008163
BST-ACC0079158-000040,ACC0079158,2023-12-17 16:35:00,2023-12-17,Alcohol via contactless,202312691662417,-80.89,transactional,False,,0,,MTX202312000008164
BST-ACC0079158-000041,ACC0079158,2023-12-18 06:50:25,2023-12-18,Groceries via contactless,202312405584926,-410.12,transactional,False,,0,,MTX202312000008165
BST-ACC0079158-000042,ACC0079158,2023-12-18 09:36:43,2023-12-18,Transfer via online_banking,202312926297459,-956.78,transactional,False,,0,,MTX202312000008166
BST-ACC0079158-000043,ACC0079158,2023-12-18 11:31:50,2023-12-18,Transfer via mobile banking app,202312478640660,-1227.92,transactional,False,,0,,MTX202312000008167
BST-ACC0079158-000044,ACC0079158,2023-12-18 12:22:23,2023-12-18,Groceries via pos,202312878649272,-336.66,transactional,False,,0,,MTX202312000008168
BST-ACC0079158-000045,ACC0079158,2023-12-19 01:23:55,2023-12-19,Restaurants via mobile_banking_app,202312126132456,-354.13,transactional,False,,0,,MTX202312000008169
BST-ACC0079158-000046,ACC0079158,2023-12-19 09:22:34,2023-12-19,Transfer via mobile banking app,202312774954213,-1421.06,transactional,False,,0,,MTX202312000008170
BST-ACC0079158-000047,ACC0079158,2023-12-20 06:25:42,2023-12-20,Transfer via mobile_banking_app,202312887523899,-1769.32,transactional,False,,0,,MTX202312000008171
BST-ACC0079158-000048,ACC0079158,2023-12-20 21:13:23,2023-12-20,Airtime via mobile banking app,202312684786780,-52.01,transactional,False,,0,,MTX202312000008172
BST-ACC0079158-000049,ACC0079158,2023-12-21 06:09:58,2023-12-21,Entertainment via mobile banking app,202312151925342,-441.27,transactional,False,,0,,MTX202312000008173
BST-ACC0079158-000050,ACC0079158,2023-12-21 07:26:39,2023-12-21,Airtime via contactless,202312459235475,-149.11,transactional,False,,0,,MTX202312000008174
BST-ACC0079158-000051,ACC0079158,2023-12-21 11:46:13,2023-12-21,Transfer via mobile banking app,202312182924340,-795.13,transactional,False,,0,,MTX202312000008175
BST-ACC0079158-000052,ACC0079158,2023-12-21 22:05:14,2023-12-21,Airtime via mobile banking app,202312470533308,-82.89,transactional,False,,0,,MTX202312000008176
BST-ACC0079158-000053,ACC0079158,2023-12-22 05:57:40,2023-12-22,Fuel via mobile banking app,202312350270898,-864.81,transactional,False,,0,,MTX202312000008177
BST-ACC0079158-000054,ACC0079158,2023-12-22 07:24:22,2023-12-22,Fuel via pos,202312589238879,-279.14,transactional,False,,0,,MTX202312000008178
BST-ACC0079158-000055,ACC0079158,2023-12-22 20:42:45,2023-12-22,Restaurants via contactless,202312818203104,-423.95,transactional,False,,0,,MTX202312000008179
